step,slice0:throughputs,slice1:throughputs,slice0:drop_rates,slice1:drop_rates,slice0:death_rates,slice1:death_rates,slice0:queue_sizes,slice1:queue_sizes,slice0:urgent_packets,slice1:urgent_packets,slice0:latency_per_packet,slice1:latency_per_packet,learner:throughputs,learner:queue_sizes
0,5141,8408,0,0,0,0,0.105,0.0,0.0,0.0,1613.545,8.101,493.0,703.578
0,7777,7691,0,174,0,174,0.028,0.0,0.0,1.571,1490.504,296.039,428.0,695.077
0,7917,7949,0,636,0,636,0.0,0.0,0.0,4.317,1074.644,522.623,337.0,822.405
0,8040,7776,0,568,0,568,0.0,0.0,0.0,4.183,1327.399,510.33,335.0,847.386
0,7657,8007,0,548,0,548,0.019,0.0,0.0,4.688,1337.764,528.986,380.0,867.33
0,7663,8192,0,428,0,428,0.003,0.0,0.0,3.57,1252.418,524.863,337.0,901.607
0,8381,7642,0,755,0,755,0.0,0.0,0.0,5.336,1262.739,518.668,279.0,931.62
0,7901,7860,0,662,0,662,0.0,0.0,0.0,4.918,1186.443,501.638,365.0,921.12
0,8068,7920,0,601,0,601,0.0,0.0,0.0,5.999,1103.762,543.276,305.0,949.568
0,8002,8030,0,365,0,365,0.0,0.0,0.0,4.424,990.282,541.875,293.0,965.612
0,7946,7954,0,514,0,514,0.0,0.0,0.0,4.288,1034.932,529.098,330.0,986.562
0,7603,8186,0,409,0,409,0.0,0.0,0.0,3.723,1099.278,537.145,355.0,954.398
0,8092,7872,0,587,0,587,0.0,0.0,0.0,5.211,1103.135,535.464,309.0,955.82
0,7538,8396,0,194,0,194,0.0,0.0,0.0,3.028,1238.828,549.092,311.0,958.599
0,8593,7665,0,743,0,743,0.0,0.0,0.0,6.128,1273.83,523.966,218.0,1011.491
0,7902,7986,0,483,0,483,0.0,0.0,0.0,4.789,983.016,531.757,335.0,1002.187
0,7753,8236,0,381,0,381,0.0,0.0,0.0,4.227,906.565,546.832,296.0,992.407
0,7806,8069,0,333,0,333,0.0,0.0,0.0,3.639,1132.956,534.304,337.0,979.03
0,8188,8073,0,476,0,476,0.0,0.0,0.0,6.11,1223.014,554.691,218.0,993.278
0,7959,8150,0,546,0,546,0.0,0.0,0.0,5.66,920.351,553.972,268.0,1046.216
0,7787,8123,0,397,0,397,0.002,0.0,0.0,3.752,1323.986,534.333,322.0,1020.407
0,8305,7887,0,579,0,579,0.0,0.0,0.0,6.08,1294.642,539.982,240.0,1049.91
0,7945,8085,0,309,0,309,0.0,0.0,0.0,4.188,1052.092,540.907,291.0,1057.477
0,7798,8251,0,334,0,334,0.0,0.0,0.0,4.589,1074.404,528.13,284.0,1045.572
0,8221,7991,0,410,0,410,0.0,0.0,0.0,5.101,1149.027,539.852,236.0,1055.043
0,7731,8203,0,328,0,328,0.0,0.0,0.0,4.341,1096.92,557.356,319.0,1053.538
0,8075,8025,0,422,0,422,0.0,0.0,0.0,5.691,1170.885,547.345,270.0,1056.144
0,8087,8078,0,374,0,374,0.0,0.0,0.0,3.83,1118.234,544.131,247.0,1080.656
0,8251,8015,0,556,0,556,0.0,0.0,0.0,5.418,1070.284,534.151,221.0,1093.081
0,7796,8315,0,215,0,215,0.0,0.0,0.0,3.937,932.668,549.457,254.0,1105.305
0,7750,8079,0,252,0,252,0.0,0.0,0.0,3.835,1200.624,544.174,354.0,1056.408
0,7331,8439,0,0,0,0,0.016,0.0,0.0,0.064,1450.754,498.733,369.0,997.392
0,7211,8605,0,0,0,0,0.028,0.0,0.0,0.0,1477.448,393.956,354.0,960.85
0,6741,8957,0,0,0,0,0.034,0.0,0.0,0.0,1425.318,224.811,318.0,989.12
0,3561,8417,0,0,0,0,0.184,0.0,0.0,0.0,1387.24,1.263,298.0,994.271
0,3265,8418,0,0,0,0,0.277,0.0,0.0,0.0,1573.846,1.729,318.0,999.989
0,4720,8423,0,0,0,0,0.147,0.0,0.0,0.0,1552.502,3.281,318.0,1011.199
0,6457,8565,0,0,0,0,0.033,0.0,0.0,0.0,1523.651,11.676,272.0,1014.412
0,7808,8220,0,0,0,0,0.006,0.0,0.0,0.0,1469.366,173.992,287.0,1022.646
0,7920,8253,0,15,0,15,0.001,0.0,0.0,0.879,1423.002,420.272,250.0,1040.38
0,7260,8468,0,100,0,100,0.029,0.0,0.0,1.792,1457.723,545.916,371.0,1048.766
0,7824,8341,0,157,0,157,0.011,0.0,0.0,3.504,1510.479,563.351,246.0,1014.365
0,8068,8387,0,232,0,232,0.0,0.0,0.0,4.107,1209.434,564.286,164.0,1114.498
0,7798,8337,0,165,0,165,0.0,0.0,0.0,2.117,1206.283,525.931,260.0,1148.21
0,7980,8308,0,158,0,158,0.0,0.0,0.0,3.917,1393.729,555.481,214.0,1144.465
0,8005,8348,0,206,0,206,0.0,0.0,0.0,3.809,1392.009,554.722,194.0,1153.452
0,8176,8127,0,427,0,427,0.0,0.0,0.0,5.428,1388.818,551.332,210.0,1156.254
0,7748,8378,0,183,0,183,0.0,0.0,0.0,4.133,1285.038,561.639,256.0,1140.981
0,8414,8019,0,296,0,296,0.0,0.0,0.0,5.152,1311.378,549.104,171.0,1143.673
0,8250,8096,0,438,0,438,0.0,0.0,0.0,7.076,1072.384,560.189,188.0,1162.72
0,7936,8337,0,200,0,200,0.0,0.0,0.0,5.139,971.15,566.132,214.0,1174.566
0,8253,8220,0,307,0,307,0.0,0.0,0.0,5.885,968.044,565.989,160.0,1177.977
0,8190,8303,0,315,0,315,0.0,0.0,0.0,4.955,825.425,565.013,152.0,1210.959
0,7816,8470,0,36,0,36,0.0,0.0,0.0,1.298,807.789,552.841,217.0,1205.534
0,8023,8337,0,200,0,200,0.0,0.0,0.0,3.631,940.349,558.237,192.0,1186.131
0,7967,8357,0,133,0,133,0.0,0.0,0.0,2.937,913.006,554.55,204.0,1198.704
0,8306,8198,0,343,0,343,0.0,0.0,0.0,5.609,866.544,561.759,150.0,1204.073
0,8135,8307,0,143,0,143,0.0,0.0,0.0,3.472,739.989,554.707,169.0,1224.716
0,8260,8187,0,270,0,270,0.0,0.0,0.0,5.201,609.513,559.201,168.0,1231.074
0,8041,8394,0,124,0,124,0.0,0.0,0.0,3.463,524.367,557.916,171.0,1235.328
0,7936,8386,0,116,0,116,0.0,0.0,0.0,3.545,457.354,564.364,205.0,1230.167
0,7994,8327,0,302,0,302,0.0,0.0,0.0,4.769,495.482,561.5,203.0,1203.611
0,7905,8472,0,68,0,68,0.0,0.0,0.0,1.8,525.187,550.137,189.0,1197.951
0,7978,8334,0,129,0,129,0.0,0.0,0.0,2.832,592.084,562.061,208.0,1188.726
0,7852,8379,0,94,0,94,0.0,0.0,0.0,2.716,556.248,554.142,224.0,1187.141
0,7921,8521,0,84,0,84,0.0,0.0,0.0,2.625,498.41,558.553,168.0,1193.115
0,8028,8416,0,23,0,23,0.0,0.0,0.0,1.13,496.364,543.783,168.0,1200.566
0,8039,8289,0,66,0,66,0.0,0.0,0.0,3.741,513.6,557.492,204.0,1209.606
0,7909,8445,0,50,0,50,0.0,0.0,0.0,1.901,478.861,563.956,194.0,1204.474
0,8087,8373,0,112,0,112,0.0,0.0,0.0,4.427,411.001,572.282,165.0,1199.051
0,7862,8594,0,0,0,0,0.0,0.0,0.0,0.0,424.633,520.026,164.0,1218.469
0,8108,8324,0,102,0,102,0.0,0.0,0.0,2.698,411.612,540.464,171.0,1217.123
0,8035,8418,0,177,0,177,0.0,0.0,0.0,3.31,334.747,565.655,160.0,1242.546
0,7983,8471,0,68,0,68,0.0,0.0,0.0,1.954,277.848,559.554,166.0,1252.103
0,7991,8573,0,12,0,12,0.0,0.0,0.0,0.257,278.554,512.959,126.0,1269.385
0,8090,8283,0,178,0,178,0.0,0.0,0.0,3.727,281.279,553.328,184.0,1247.336
0,8190,8503,0,107,0,107,0.0,0.0,0.0,4.939,194.099,582.283,94.0,1282.124
0,7919,8462,0,69,0,69,0.0,0.0,0.0,2.854,216.778,571.414,188.0,1283.1
0,7989,8509,0,7,0,7,0.0,0.0,0.0,1.088,232.1,562.842,152.0,1261.892
0,7960,8521,0,45,0,45,0.0,0.0,0.0,2.404,211.098,546.787,156.0,1260.903
0,7966,8507,0,44,0,44,0.0,0.0,0.0,1.193,171.507,538.17,159.0,1261.452
0,7964,8526,0,0,0,0,0.0,0.0,0.0,0.002,159.102,527.974,149.0,1251.088
0,8039,8415,0,36,0,36,0.0,0.0,0.0,1.199,165.373,516.347,163.0,1243.266
0,8065,8494,0,79,0,79,0.0,0.0,0.0,2.876,106.122,570.287,134.0,1254.956
0,7882,8763,0,5,0,5,0.0,0.0,0.0,0.365,77.068,466.192,107.0,1281.726
0,7977,8733,0,0,0,0,0.0,0.0,0.0,0.0,52.8,193.916,88.0,1304.066
0,7864,8432,0,0,0,0,0.0,0.0,0.0,0.0,100.091,19.246,107.0,1327.963
0,7933,8442,0,0,0,0,0.0,0.0,0.0,0.0,142.536,65.941,154.0,1318.825
0,7972,8489,0,0,0,0,0.0,0.0,0.0,0.0,110.729,19.993,93.0,1316.498
0,7953,8544,0,0,0,0,0.0,0.0,0.0,0.0,100.781,22.499,92.0,1332.533
0,7972,8525,0,0,0,0,0.0,0.0,0.0,0.0,113.187,24.525,103.0,1350.377
0,7954,8493,0,0,0,0,0.0,0.0,0.0,0.0,175.982,16.202,87.0,1357.979
0,7949,8456,0,0,0,0,0.0,0.0,0.0,0.0,203.477,18.114,108.0,1346.647
0,7851,8432,0,0,0,0,0.0,0.0,0.0,0.0,238.037,22.921,102.0,1352.255
0,7877,8445,0,0,0,0,0.0,0.0,0.0,0.0,291.151,8.157,87.0,1368.415
0,7957,8380,0,0,0,0,0.0,0.0,0.0,0.0,379.591,11.445,82.0,1359.559
0,7940,8466,0,0,0,0,0.0,0.0,0.0,0.0,394.963,16.88,88.0,1356.369
0,8055,8525,0,0,0,0,0.0,0.0,0.0,0.0,414.407,15.709,66.0,1368.614
0,7929,8572,0,0,0,0,0.0,0.0,0.0,0.0,400.022,14.657,67.0,1374.538
0,8130,8467,0,0,0,0,0.0,0.0,0.0,0.0,454.491,30.562,72.0,1389.653
0,8089,8548,0,0,0,0,0.0,0.0,0.0,0.0,447.696,41.031,92.0,1382.261
0,8013,8512,0,0,0,0,0.0,0.0,0.0,0.0,455.48,19.953,57.0,1387.209
0,8012,8624,0,0,0,0,0.0,0.0,0.0,0.0,451.613,13.793,41.0,1401.723
0,7978,8518,0,0,0,0,0.0,0.0,0.0,0.0,478.275,11.003,41.0,1411.832
0,8007,8421,0,0,0,0,0.0,0.0,0.0,0.0,489.25,11.449,77.0,1410.391
0,8053,8474,0,0,0,0,0.0,0.0,0.0,0.0,496.32,16.431,56.0,1408.558
0,8014,8508,0,0,0,0,0.0,0.0,0.0,0.0,548.998,20.289,82.0,1391.422
0,7939,8488,0,0,0,0,0.0,0.0,0.0,0.0,559.011,15.335,41.0,1392.847
0,7983,8575,0,0,0,0,0.0,0.0,0.0,0.0,571.4,7.217,46.0,1415.646
0,7963,8526,0,0,0,0,0.0,0.0,0.0,0.0,575.934,16.436,72.0,1407.888
0,7899,8494,0,0,0,0,0.0,0.0,0.0,0.0,575.062,9.315,77.0,1386.126
0,7883,8468,0,0,0,0,0.0,0.0,0.0,0.0,598.458,6.491,46.0,1402.89
0,8047,8511,0,0,0,0,0.0,0.0,0.0,0.0,669.494,23.684,93.0,1406.183
0,8057,8474,0,0,0,0,0.0,0.0,0.0,0.0,688.321,11.086,66.0,1384.429
0,8084,8530,0,0,0,0,0.0,0.0,0.0,0.0,679.434,15.131,67.0,1400.031
0,8028,8426,0,0,0,0,0.0,0.0,0.0,0.0,644.061,6.919,36.0,1412.927
0,7907,8448,0,0,0,0,0.0,0.0,0.0,0.0,634.237,4.897,61.0,1421.379
0,7917,8609,0,0,0,0,0.0,0.0,0.0,0.0,656.625,8.675,62.0,1416.274
0,8111,8481,0,0,0,0,0.0,0.0,0.0,0.0,656.138,7.542,31.0,1425.255
0,7915,8415,0,0,0,0,0.0,0.0,0.0,0.0,638.064,6.429,41.0,1432.825
0,7928,8567,0,0,0,0,0.0,0.0,0.0,0.0,647.764,9.523,67.0,1428.339
0,7972,8605,0,0,0,0,0.0,0.0,0.0,0.0,670.19,11.085,51.0,1428.163
0,8015,8457,0,0,0,0,0.0,0.0,0.0,0.0,651.202,4.893,31.0,1436.635
0,8010,8455,0,0,0,0,0.0,0.0,0.0,0.0,686.03,9.236,41.0,1438.507
0,8014,8589,0,0,0,0,0.0,0.0,0.0,0.0,702.431,21.294,77.0,1430.099
0,8031,8560,0,0,0,0,0.0,0.0,0.0,0.0,650.975,11.086,46.0,1417.773
0,7913,8420,0,0,0,0,0.0,0.0,0.0,0.0,626.849,6.327,51.0,1425.892
0,8013,8555,0,0,0,0,0.0,0.0,0.0,0.0,630.93,9.075,21.0,1427.97
0,7885,8432,0,0,0,0,0.0,0.0,0.0,0.0,640.489,8.632,66.0,1434.049
0,7927,8562,0,0,0,0,0.0,0.0,0.0,0.0,661.747,6.685,62.0,1410.335
0,8011,8579,0,0,0,0,0.0,0.0,0.0,0.0,676.094,16.478,67.0,1408.849
0,7970,8592,0,0,0,0,0.0,0.0,0.0,0.0,700.355,24.929,102.0,1382.889
0,8044,8665,0,0,0,0,0.0,0.0,0.0,0.0,708.477,20.04,41.0,1391.444
0,7996,8465,0,0,0,0,0.0,0.0,0.0,0.0,662.894,6.808,41.0,1406.765
0,7886,8544,0,0,0,0,0.0,0.0,0.0,0.0,645.967,6.483,52.0,1415.865
0,7998,8545,0,0,0,0,0.0,0.0,0.0,0.0,670.292,6.156,30.0,1424.868
0,7969,8535,0,0,0,0,0.0,0.0,0.0,0.0,703.706,11.823,62.0,1416.461
0,8013,8506,0,0,0,0,0.0,0.0,0.0,0.0,733.955,14.69,77.0,1406.829
0,8129,8598,0,0,0,0,0.0,0.0,0.0,0.0,734.011,37.729,36.0,1414.272
0,8012,8575,0,0,0,0,0.0,0.0,0.0,0.0,676.692,9.535,51.0,1414.881
