step,slice0:throughputs,slice1:throughputs,slice0:drop_rates,slice1:drop_rates,slice0:death_rates,slice1:death_rates,slice0:queue_sizes,slice1:queue_sizes,slice0:urgent_packets,slice1:urgent_packets,slice0:latency_per_packet,slice1:latency_per_packet,learner:throughputs,learner:queue_sizes
0,2991,8392,3584,0,0,0,0.8183113333333336,0.0366473333333334,0.0,0.0,201.30582814962807,5.2689869796869795,775.0,16.959
0,2196,8530,5780,0,0,0,0.9981900000000005,0.005319333333333321,0.0,0.0,307.86586465756477,0.7797033175158183,804.0,14.827
0,1972,8478,6097,0,0,0,0.9981766666666669,0.0036566666666666544,0.0,0.0,364.17349628427127,0.5554995865245865,787.0,14.733
0,3107,8535,4954,0,0,0,0.9880213333333341,0.034486666666666665,0.0,0.0,339.0341853119105,4.693199861249862,808.0,14.366
0,2773,8529,5215,0,0,0,0.9976373333333342,0.003952666666666654,0.0,0.0,331.16797986458,0.5594920107670108,789.0,14.046
0,3486,8506,4553,0,0,0,0.9916713333333351,0.03398600000000002,0.0,0.0,295.32494375901865,4.345748125485622,816.0,25.362
0,2202,8509,5781,0,0,0,0.9984640000000005,0.0023653333333333287,0.0,0.0,332.7115620851371,0.30132715756465744,774.0,13.116
0,2230,8464,5763,0,0,0,0.9984466666666683,0.0027146666666666604,0.0,0.0,422.8662472222223,0.36519990842490835,810.0,14.357
0,1972,8528,6094,0,0,0,0.9986680000000031,0.0023373333333333336,0.0,0.0,454.8812388888889,0.3052327186702187,791.0,14.498
0,2212,8425,5717,0,0,0,0.9984106666666653,0.003864666666666658,0.0,0.0,323.3216777777777,0.5038287296037293,773.0,13.515
0,1660,8425,6413,0,0,0,0.9988519999999996,0.0024633333333333317,0.0,0.0,492.42178470418446,0.30986100982350984,778.0,13.604
0,2120,8568,5824,0,0,0,0.9984519999999996,0.0025813333333333304,0.0,0.0,372.89917936507953,0.31854463314463316,809.0,18.564
0,2890,8551,5081,0,0,0,0.9971666666666679,0.007051333333333324,0.0,0.0,380.2429532606283,1.0292567737817735,792.0,14.877
0,2480,8376,5447,0,0,0,0.9964233333333348,0.006326000000000003,0.0,0.0,348.58724816849815,0.9547038850038846,786.0,15.651
0,3246,8600,4688,0,0,0,0.9943380000000019,0.01729066666666666,0.0,0.0,330.0347710900211,2.4164055819180823,789.0,18.756
0,2385,8485,5604,0,0,0,0.9980860000000018,0.006361999999999983,0.0,0.0,315.6434720057719,0.7972881160506164,829.0,18.228
0,2374,8461,5727,0,0,0,0.9975346666666658,0.005446666666666654,0.0,0.0,367.19914411976913,0.740183671883672,810.0,18.879
0,2957,8608,4994,0,0,0,0.9944280000000008,0.02003,0.0,0.0,350.817337828838,2.762716680541681,783.0,16.076
0,2467,8531,5601,0,0,0,0.9974033333333321,0.009059999999999999,0.0,0.0,289.21856598124106,1.2393928044178035,779.0,15.612
0,2081,8460,5954,0,0,0,0.9978940000000012,0.004493999999999999,0.0,0.0,400.493200974026,0.5861976953601951,820.0,17.252
0,3223,8422,4685,0,0,0,0.9944806666666688,0.015994666666666654,0.0,0.0,312.4994994449995,2.1282872141747156,736.0,96.199
0,2257,8590,5713,0,0,0,0.9978406666666677,0.004164666666666664,0.0,0.0,362.36551100288614,0.47847400099900084,870.0,40.376
0,3220,8483,4666,0,0,0,0.9936400000000003,0.01964399999999999,0.0,0.0,331.9910564504941,2.6387358752358754,787.0,32.217
0,2910,8512,5180,0,0,0,0.9975973333333349,0.00573199999999999,0.0,0.0,306.91817807192814,0.8182564213564214,816.0,13.219
0,4773,7682,3683,0,0,276,0.9431453333333347,0.06455933333333336,0.0,0.515,302.6759402930403,8.435274693362189,773.0,22.901
0,4717,8983,2758,0,0,0,0.9675060000000011,0.12595266666666657,0.0,0.0,185.81898339160819,17.654817046842066,820.0,23.832
0,3862,8105,4368,0,0,0,0.9882706666666683,0.021795999999999986,0.0,0.0,270.2126545371293,2.4238094918969924,815.0,25.792
0,5369,8649,2380,0,0,118,0.9801966666666678,0.23837000000000017,0.0,0.278,196.7867094183595,34.342876266788764,829.0,58.361
0,4699,8237,3353,0,0,0,0.9754873333333346,0.06740600000000006,0.0,0.0,246.83853562132313,9.112358427683423,749.0,39.078
0,4641,8581,3438,0,0,106,0.9781000000000021,0.17069866666666678,0.0,0.255,228.69367904872894,23.556344864857365,841.0,30.929
0,4927,8622,2968,0,0,0,0.9726793333333346,0.1433446666666667,0.0,0.0,211.10994896076136,20.79148294483295,810.0,19.68
0,5801,7926,2433,0,0,30,0.9533680000000011,0.18625333333333333,0.0,0.085,205.53182964812953,26.1899306970807,790.0,28.761
0,5794,8115,1892,0,0,730,0.8700180000000006,0.21486933333333355,0.0,0.931,173.20766766428005,27.85269185675433,837.0,56.036
0,5403,8527,2693,0,0,72,0.9628280000000006,0.1743620000000001,0.0,0.183,192.61655762709512,24.54098068320568,811.0,16.868
0,5385,8426,2634,0,0,0,0.9689980000000018,0.10597133333333335,0.0,0.0,208.06815017343772,15.31581969280718,798.0,17.136
0,5644,7902,2341,0,0,227,0.9182646666666687,0.17794733333333335,0.0,0.527,193.18997660395175,23.180578481240985,780.0,37.229
0,6759,7468,1743,0,0,1064,0.853728000000001,0.33621133333333336,0.0,1.96,165.97130624514372,44.54814638278388,743.0,71.026
0,4191,9032,3229,0,0,0,0.9551433333333345,0.16492000000000018,0.0,0.131,178.5609196206571,22.849242103729612,890.0,56.93
0,4634,8537,3282,0,0,122,0.949434666666669,0.13483066666666668,0.0,0.399,228.44406509324006,18.29478101481852,807.0,26.623
0,6982,7296,1354,0,0,579,0.8906933333333339,0.2385026666666667,0.0,1.183,189.6123164099788,32.40733469863471,683.0,78.643
0,6896,7362,1041,0,0,1242,0.8728046666666671,0.3482239999999999,0.0,2.448,144.2554764568764,47.1684462606837,753.0,175.612
0,5859,8004,2320,0,0,596,0.9540140000000006,0.2676206666666666,0.0,1.07,185.01922161033406,35.48283023504274,814.0,67.093
0,5097,8669,2652,0,0,54,0.9721526666666669,0.1891473333333332,0.0,0.137,200.22849943667455,26.22163968253968,858.0,76.504
0,6543,7490,1882,0,0,693,0.8899000000000002,0.19306799999999993,0.0,1.124,178.9972204614829,25.762498280885776,732.0,32.652
0,6137,7928,1547,0,0,560,0.9281713333333343,0.32123000000000035,0.0,1.174,167.81581308552578,42.68286871323119,790.0,102.758
0,4541,8782,3405,0,0,0,0.9853680000000018,0.09657066666666662,0.0,0.0,235.8322829503829,13.236017156454661,864.0,79.393
0,7927,6584,134,0,0,2070,0.7621033333333329,0.3505099999999996,0.0,3.477,114.25546590215333,46.997469431956944,663.0,97.779
0,6184,7721,1850,0,0,655,0.9405080000000016,0.24401599999999987,0.0,1.197,192.05607461843704,32.58644937146186,764.0,122.405
0,6414,7776,1577,0,0,634,0.9374786666666671,0.31412333333333375,0.0,1.475,172.2064527250526,43.801109269896784,771.0,159.89
0,7092,7298,889,0,0,1364,0.8359866666666677,0.34145133333333344,0.0,2.535,138.3876039807415,45.195799418636945,711.0,147.861
0,7453,7170,893,0,0,1150,0.888247333333333,0.29634466666666653,0.0,1.887,151.5359796217671,40.03813776223775,664.0,215.756
