step,slice0:throughputs,slice1:throughputs,slice0:drop_rates,slice1:drop_rates,slice0:death_rates,slice1:death_rates,slice0:queue_sizes,slice1:queue_sizes,slice0:urgent_packets,slice1:urgent_packets,slice0:latency_per_packet,slice1:latency_per_packet,learner:throughputs,learner:queue_sizes
0,7131,7865,844,0,0,554,0.9809480000000002,0.3818679999999997,0.0,4.588,208.02186341713866,67.4947070707071,684,1499.316
0,7088,7912,914,0,0,558,0.9908453333333329,0.38333066666666676,0.0,5.197,209.07818618326115,68.08510706238211,684,1499.316
0,7587,7413,293,0,0,1265,0.9656653333333342,0.401418666666667,0.0,7.644,192.27070699855707,69.50056049783554,684,1499.316
0,7101,7898,859,0,0,564,0.9864853333333353,0.3863920000000005,0.0,5.058,208.81378358585866,68.12538299755799,684,1499.316
0,6984,8016,1064,0,0,504,0.989419333333335,0.3838620000000007,0.0,4.242,209.7114989121987,67.78566935009434,684,1499.316
0,7493,7502,596,0,0,975,0.9800720000000019,0.38826399999999966,0.0,6.004,200.31754237706758,68.41934352314358,684,1499.316
0,8072,6928,17,0,0,1660,0.9329726666666673,0.3984013333333338,0.0,7.907,173.39201921134415,69.59543766233774,684,1499.316
0,8061,6939,4,0,0,1541,0.8976799999999981,0.39324599999999954,0.0,7.653,168.74448217893226,69.59186796536801,684,1499.316
0,7805,7195,150,0,0,1272,0.9616826666666674,0.39268933333333317,0.0,7.709,185.08756707459222,69.60179978354982,684,1499.316
0,7527,7467,547,0,0,1095,0.9646946666666651,0.3901619999999996,0.0,6.475,190.27036626984108,68.46401378066382,684,1499.316
0,7961,7038,54,0,0,1467,0.9358280000000012,0.39471200000000006,0.0,7.642,177.35795149017642,69.46719622322128,684,1499.316
0,7096,7904,709,0,0,614,0.9801973333333345,0.38879866666666574,0.0,5.844,202.2628984848485,68.5987476578977,684,1499.316
0,7491,7509,609,0,0,834,0.9856393333333333,0.38591199999999964,0.0,7.015,198.78659685869712,69.2774801587302,684,1499.316
0,7238,7762,713,0,0,724,0.9876900000000003,0.3879219999999999,0.0,6.166,202.32842283549795,68.4811107725608,684,1499.316
0,6657,8343,1333,0,0,233,0.9936379999999988,0.3820433333333335,0.0,3.28,224.16861107503624,66.95172275224778,684,1499.316
0,6877,8123,1223,0,0,349,0.9934846666666657,0.3821333333333339,0.0,4.682,216.82973546176035,67.77387698412699,684,1499.316
0,7217,7782,862,0,0,702,0.9853326666666673,0.3843,0.0,5.274,210.00319123931615,67.57132936507938,684,1499.316
0,6934,8066,981,0,0,421,0.9906500000000004,0.37652066666666684,0.0,4.261,210.06595364357864,66.47450936563435,684,1499.316
0,6979,8018,1011,0,0,480,0.9885566666666665,0.37005600000000033,0.0,4.544,209.9680855699858,66.1058739010989,684,1499.316
0,6633,8367,1329,0,0,83,0.9930853333333314,0.3462539999999998,0.0,0.563,226.64046843434335,61.03492188089685,684,1499.316
0,7250,7750,661,0,0,835,0.979399333333333,0.3900866666666665,0.0,5.698,201.26640465367984,68.29129209956712,684,1499.316
0,6994,8005,974,0,0,415,0.9867566666666673,0.3753686666666675,0.0,4.046,213.29805800865788,67.03541133588631,684,1499.316
