j0 step j2 j3 reward j4 j5 cost1 z1 j6 cost2 z2 j7 epsilon
step= 0 -- reward= -50.52285289115644 -- cost1= 0.0 6487 --cost2= -669.1142857142859 8508 epsilon= 0.015
step= 1 -- reward= -611.4517004225928 -- cost1= 0.0 6227 --cost2= -8339.328571428578 8773 epsilon= 0.013554030054147672
step= 2 -- reward= -633.6856172498137 -- cost1= -928.0 5939 --cost2= -8306.742857142859 9061 epsilon= 0.01224744871391589
step= 3 -- reward= -509.2489239530307 -- cost1= -1001.0 6005 --cost2= -6468.7 8995 epsilon= 0.011066819197003216
step= 4 -- reward= -404.97213199300825 -- cost1= -1002.0 6032 --cost2= -5012.842857142855 8968 epsilon= 0.01
step= 5 -- reward= -49.22615245865236 -- cost1= -1020.0 6037 --cost2= -92.85714285714286 8963 epsilon= 0.01
step= 6 -- reward= -42.09554487179484 -- cost1= -994.0 6079 --cost2= 0.0 8921 epsilon= 0.01
step= 7 -- reward= -41.42153152403154 -- cost1= -980.0 6044 --cost2= -9.285714285714285 8956 epsilon= 0.01
step= 8 -- reward= -510.1083754023752 -- cost1= -1074.0 6006 --cost2= -6448.385714285713 8994 epsilon= 0.01
step= 9 -- reward= -474.8012670068028 -- cost1= -1059.0 6002 --cost2= -5973.857142857127 8998 epsilon= 0.01
step= 10 -- reward= -110.36814849039823 -- cost1= -942.0 6059 --cost2= -988.971428571429 8941 epsilon= 0.01
step= 11 -- reward= -471.94029206904264 -- cost1= -985.0 6029 --cost2= -5956.557142857142 8971 epsilon= 0.01
step= 12 -- reward= -612.2003764013773 -- cost1= -1078.0 5941 --cost2= -7910.100000000009 9059 epsilon= 0.01
step= 13 -- reward= -592.7156283022543 -- cost1= -1190.0 5923 --cost2= -7601.114285714285 9077 epsilon= 0.01
step= 14 -- reward= -151.503630189256 -- cost1= -1016.0 6075 --cost2= -1515.7000000000012 8925 epsilon= 0.01
step= 15 -- reward= -316.91690014945397 -- cost1= -1049.0 6003 --cost2= -3789.757142857142 8997 epsilon= 0.01
step= 16 -- reward= -558.8605874145705 -- cost1= -1076.0 6002 --cost2= -7122.699999999996 8998 epsilon= 0.01
step= 17 -- reward= -592.3122632387453 -- cost1= -1071.0 5975 --cost2= -7617.357142857154 9025 epsilon= 0.01
step= 18 -- reward= -597.0302921661668 -- cost1= -1093.0 5944 --cost2= -7682.7571428571355 9056 epsilon= 0.01
step= 19 -- reward= -189.92459668109703 -- cost1= -989.0 6009 --cost2= -2078.142857142857 8991 epsilon= 0.01
step= 20 -- reward= -333.62763019520156 -- cost1= -1012.0 6065 --cost2= -4010.7857142857138 8935 epsilon= 0.01
step= 21 -- reward= -512.9405417538802 -- cost1= -1108.0 5970 --cost2= -6496.357142857132 9030 epsilon= 0.01
step= 22 -- reward= -571.7495759260577 -- cost1= -1063.0 5976 --cost2= -7329.628571428564 9024 epsilon= 0.01
step= 23 -- reward= -562.4050839676206 -- cost1= -1005.0 5980 --cost2= -7224.157142857144 9020 epsilon= 0.01
step= 24 -- reward= -539.2051770610343 -- cost1= -998.0 6023 --cost2= -6879.828571428564 8977 epsilon= 0.01
step= 25 -- reward= -210.75544616098176 -- cost1= -909.0 6093 --cost2= -2375.4142857142842 8907 epsilon= 0.01
step= 26 -- reward= -439.8213771783775 -- cost1= -1034.0 6035 --cost2= -5485.728571428561 8965 epsilon= 0.01
step= 27 -- reward= -567.3554643412135 -- cost1= -1137.0 5951 --cost2= -7247.428571428554 9049 epsilon= 0.01
step= 28 -- reward= -570.4897887806643 -- cost1= -1082.0 5950 --cost2= -7308.728571428575 9050 epsilon= 0.01
step= 29 -- reward= -452.6207265651015 -- cost1= -1052.0 6008 --cost2= -5661.142857142857 8992 epsilon= 0.01
step= 30 -- reward= -405.36488738444075 -- cost1= -1027.0 6022 --cost2= -5032.171428571434 8978 epsilon= 0.01
step= 31 -- reward= -314.5204772727283 -- cost1= -1057.0 5988 --cost2= -3754.485714285714 9012 epsilon= 0.01
step= 32 -- reward= -255.3667657481405 -- cost1= -1004.0 6061 --cost2= -2961.614285714285 8939 epsilon= 0.01
step= 33 -- reward= -330.5757865329114 -- cost1= -1126.0 5999 --cost2= -3936.414285714288 9001 epsilon= 0.01
step= 34 -- reward= -266.05919601628506 -- cost1= -874.0 6055 --cost2= -3175.685714285715 8945 epsilon= 0.01
step= 35 -- reward= -591.0763776699497 -- cost1= -1158.0 5930 --cost2= -7573.371428571427 9070 epsilon= 0.01
step= 36 -- reward= -578.3022883366633 -- cost1= -1089.0 5957 --cost2= -7414.785714285712 9043 epsilon= 0.01
step= 37 -- reward= -568.0093123681868 -- cost1= -1025.0 6005 --cost2= -7279.228571428562 8995 epsilon= 0.01
step= 38 -- reward= -555.4913630615414 -- cost1= -1028.0 5973 --cost2= -7123.285714285711 9027 epsilon= 0.01
step= 39 -- reward= -568.2636053529801 -- cost1= -1097.0 5930 --cost2= -7296.328571428571 9070 epsilon= 0.01
step= 40 -- reward= -426.3424839723774 -- cost1= -1111.0 5963 --cost2= -5290.414285714284 9037 epsilon= 0.01
step= 41 -- reward= -42.73817987567984 -- cost1= -1039.0 6083 --cost2= 0.0 8917 epsilon= 0.01
step= 42 -- reward= -53.39109564047045 -- cost1= -1059.0 6036 --cost2= -116.05714285714284 8964 epsilon= 0.01
step= 43 -- reward= -37.057231934731945 -- cost1= -890.0 6118 --cost2= 0.0 8882 epsilon= 0.01
step= 44 -- reward= -40.646540404040394 -- cost1= -970.0 6073 --cost2= 0.0 8927 epsilon= 0.01
step= 45 -- reward= -131.24631904206902 -- cost1= -990.0 6073 --cost2= -1252.914285714286 8927 epsilon= 0.01
step= 46 -- reward= -314.7584804778551 -- cost1= -986.0 6034 --cost2= -3779.0285714285687 8966 epsilon= 0.01
step= 47 -- reward= -417.1032537462542 -- cost1= -925.0 6034 --cost2= -5217.885714285714 8966 epsilon= 0.01
step= 48 -- reward= -553.6990300453518 -- cost1= -1074.0 5973 --cost2= -7063.8428571428485 9027 epsilon= 0.01
step= 49 -- reward= -590.1178401875895 -- cost1= -1108.0 5968 --cost2= -7566.842857142847 9032 epsilon= 0.01
step= 50 -- reward= -191.24029664977982 -- cost1= -995.0 6029 --cost2= -2089.171428571429 8971 epsilon= 0.01
step= 51 -- reward= -102.17561247482668 -- cost1= -991.0 6056 --cost2= -839.7285714285715 8944 epsilon= 0.01
step= 52 -- reward= -490.6598938402868 -- cost1= -920.0 6062 --cost2= -6231.428571428572 8938 epsilon= 0.01
step= 53 -- reward= -574.5179790705324 -- cost1= -1205.0 5923 --cost2= -7327.557142857133 9077 epsilon= 0.01
step= 54 -- reward= -428.3399250154609 -- cost1= -1028.0 6011 --cost2= -5335.04285714285 8989 epsilon= 0.01
step= 55 -- reward= -525.0866188355294 -- cost1= -906.0 6063 --cost2= -6707.6571428571415 8937 epsilon= 0.01
step= 56 -- reward= -566.2228913725152 -- cost1= -1041.0 5967 --cost2= -7266.771428571421 9033 epsilon= 0.01
step= 57 -- reward= -568.8811770313018 -- cost1= -1078.0 5963 --cost2= -7294.771428571418 9037 epsilon= 0.01
step= 58 -- reward= -133.5476401237651 -- cost1= -1070.0 6022 --cost2= -1239.2142857142865 8978 epsilon= 0.01
step= 59 -- reward= -38.73094891219891 -- cost1= -926.0 6076 --cost2= 0.0 8924 epsilon= 0.01
step= 60 -- reward= -78.63799450549428 -- cost1= -1022.0 6032 --cost2= -495.9428571428573 8968 epsilon= 0.01
step= 61 -- reward= -57.86579184704187 -- cost1= -1010.0 6035 --cost2= -227.97142857142856 8965 epsilon= 0.01
