j0 step j2 j3 reward j4 j5 cost1 z1 j6 cost2 z2 j7 epsilon
step= 0 -- reward= 0.0 -- cost1= 0.0 6379 --cost2= 0.0 8617 epsilon= 0.015
step= 1 -- reward= -64.09290404040388 -- cost1= -1645.0 5964 --cost2= 0.0 9036 epsilon= 0.013554030054147672
step= 2 -- reward= -65.87717997280478 -- cost1= -1683.0 6042 --cost2= 0.0 8958 epsilon= 0.01224744871391589
step= 3 -- reward= -66.93162004661981 -- cost1= -1705.0 6010 --cost2= 0.0 8990 epsilon= 0.011066819197003216
step= 4 -- reward= -67.07300116550101 -- cost1= -1712.0 6032 --cost2= 0.0 8968 epsilon= 0.01
step= 5 -- reward= -68.15129079254069 -- cost1= -1738.0 6022 --cost2= 0.0 8978 epsilon= 0.01
step= 6 -- reward= -69.89290404040392 -- cost1= -1768.0 6011 --cost2= 0.0 8989 epsilon= 0.01
step= 7 -- reward= -65.29101398601384 -- cost1= -1680.0 6053 --cost2= 0.0 8947 epsilon= 0.01
step= 8 -- reward= -68.06293803418791 -- cost1= -1752.0 6039 --cost2= 0.0 8961 epsilon= 0.01
step= 9 -- reward= -66.48774281274262 -- cost1= -1716.0 6037 --cost2= 0.0 8963 epsilon= 0.01
step= 10 -- reward= -64.75683226495718 -- cost1= -1689.0 6042 --cost2= 0.0 8958 epsilon= 0.01
step= 11 -- reward= -65.0885353535352 -- cost1= -1674.0 6043 --cost2= 0.0 8957 epsilon= 0.01
step= 12 -- reward= -67.14028124653109 -- cost1= -1719.0 5990 --cost2= -6.428571428571427 9010 epsilon= 0.01
step= 13 -- reward= -114.88230420886265 -- cost1= -1892.0 5959 --cost2= -591.2142857142857 9041 epsilon= 0.01
step= 14 -- reward= -67.96273310023292 -- cost1= -1752.0 6035 --cost2= 0.0 8965 epsilon= 0.01
step= 15 -- reward= -68.9791598679096 -- cost1= -1769.0 6002 --cost2= 0.0 8998 epsilon= 0.01
step= 16 -- reward= -69.62957410644891 -- cost1= -1798.0 5994 --cost2= 0.0 9006 epsilon= 0.01
step= 17 -- reward= -81.3061726884225 -- cost1= -1771.0 5986 --cost2= -187.91428571428574 9014 epsilon= 0.01
step= 18 -- reward= -71.25428127428098 -- cost1= -1815.0 5935 --cost2= 0.0 9065 epsilon= 0.01
step= 19 -- reward= -68.17536713286701 -- cost1= -1736.0 5983 --cost2= 0.0 9017 epsilon= 0.01
step= 20 -- reward= -67.45031468531458 -- cost1= -1725.0 6051 --cost2= 0.0 8949 epsilon= 0.01
step= 21 -- reward= -69.87586538461517 -- cost1= -1779.0 6006 --cost2= 0.0 8994 epsilon= 0.01
step= 22 -- reward= -67.47465034965018 -- cost1= -1742.0 5999 --cost2= 0.0 9001 epsilon= 0.01
step= 23 -- reward= -69.1823669386167 -- cost1= -1766.0 5928 --cost2= 0.0 9072 epsilon= 0.01
step= 24 -- reward= -64.39817113442095 -- cost1= -1674.0 6043 --cost2= 0.0 8957 epsilon= 0.01
step= 25 -- reward= -64.55740870240854 -- cost1= -1653.0 6058 --cost2= 0.0 8942 epsilon= 0.01
step= 26 -- reward= -68.76578088578071 -- cost1= -1783.0 6007 --cost2= 0.0 8993 epsilon= 0.01
step= 27 -- reward= -69.49892773892752 -- cost1= -1798.0 5993 --cost2= 0.0 9007 epsilon= 0.01
step= 28 -- reward= -69.37956682206666 -- cost1= -1763.0 5981 --cost2= 0.0 9019 epsilon= 0.01
step= 29 -- reward= -68.64918026418009 -- cost1= -1765.0 5991 --cost2= 0.0 9009 epsilon= 0.01
step= 30 -- reward= -65.0186290792539 -- cost1= -1684.0 6066 --cost2= 0.0 8934 epsilon= 0.01
step= 31 -- reward= -69.91768162393136 -- cost1= -1770.0 5980 --cost2= 0.0 9020 epsilon= 0.01
step= 32 -- reward= -67.56037393162377 -- cost1= -1743.0 6046 --cost2= 0.0 8954 epsilon= 0.01
step= 33 -- reward= -73.16944250194233 -- cost1= -1876.0 5951 --cost2= 0.0 9049 epsilon= 0.01
step= 34 -- reward= -62.27678418803405 -- cost1= -1576.0 6053 --cost2= 0.0 8947 epsilon= 0.01
step= 35 -- reward= -71.32932303807274 -- cost1= -1838.0 5966 --cost2= 0.0 9034 epsilon= 0.01
step= 36 -- reward= -70.57727661227635 -- cost1= -1798.0 5959 --cost2= 0.0 9041 epsilon= 0.01
step= 37 -- reward= -66.23200660450641 -- cost1= -1703.0 6019 --cost2= 0.0 8981 epsilon= 0.01
step= 38 -- reward= -68.07475427350415 -- cost1= -1748.0 5946 --cost2= 0.0 9054 epsilon= 0.01
step= 39 -- reward= -68.07557303807276 -- cost1= -1753.0 5961 --cost2= 0.0 9039 epsilon= 0.01
step= 40 -- reward= -69.55667929292903 -- cost1= -1771.0 5981 --cost2= 0.0 9019 epsilon= 0.01
step= 41 -- reward= -69.01668997668973 -- cost1= -1789.0 6032 --cost2= 0.0 8968 epsilon= 0.01
step= 42 -- reward= -69.45628302253297 -- cost1= -1769.0 6008 --cost2= 0.0 8992 epsilon= 0.01
