j0 step j2 j3 reward j4 j5 cost1 z1 j6 cost2 z2 j7 epsilon
step= 0 -- reward= -23.127229992230006 -- cost1= -641.0 6306 --cost2= 0.0 8529 epsilon= 0.015
step= 1 -- reward= -84.95944055944035 -- cost1= -2330.0 6075 --cost2= 0.0 8465 epsilon= 0.013554030054147672
step= 2 -- reward= -85.70654697426724 -- cost1= -2362.0 6079 --cost2= 0.0 8473 epsilon= 0.01224744871391589
step= 3 -- reward= -86.70808275058252 -- cost1= -2373.0 6035 --cost2= 0.0 8437 epsilon= 0.011066819197003216
step= 4 -- reward= -86.23216006215978 -- cost1= -2363.0 6079 --cost2= 0.0 8407 epsilon= 0.01
step= 5 -- reward= -87.77820027194988 -- cost1= -2418.0 6051 --cost2= 0.0 8369 epsilon= 0.01
step= 6 -- reward= -90.73312062937032 -- cost1= -2471.0 6019 --cost2= 0.0 8507 epsilon= 0.01
step= 7 -- reward= -86.51754079254044 -- cost1= -2381.0 6055 --cost2= 0.0 8507 epsilon= 0.01
step= 8 -- reward= -89.38224064742415 -- cost1= -2454.0 6039 --cost2= 0.0 8499 epsilon= 0.01
step= 9 -- reward= -87.25071095571059 -- cost1= -2405.0 6053 --cost2= 0.0 8489 epsilon= 0.01
step= 10 -- reward= -84.15076291763758 -- cost1= -2335.0 6086 --cost2= 0.0 8444 epsilon= 0.01
step= 11 -- reward= -84.69927059052046 -- cost1= -2340.0 6074 --cost2= 0.0 8554 epsilon= 0.01
step= 12 -- reward= -84.56042197998052 -- cost1= -2336.0 6078 --cost2= 0.0 8584 epsilon= 0.01
step= 13 -- reward= -88.49216288570365 -- cost1= -2474.0 6073 --cost2= 0.0 8488 epsilon= 0.01
step= 14 -- reward= -86.04650301087767 -- cost1= -2399.0 6099 --cost2= 0.0 8361 epsilon= 0.01
step= 15 -- reward= -88.89432789432763 -- cost1= -2434.0 6034 --cost2= 0.0 8587 epsilon= 0.01
step= 16 -- reward= -87.46376114081947 -- cost1= -2417.0 6071 --cost2= 0.0 8510 epsilon= 0.01
step= 17 -- reward= -84.26625097125061 -- cost1= -2357.0 6110 --cost2= 0.0 8569 epsilon= 0.01
step= 18 -- reward= -88.74032245532223 -- cost1= -2423.0 6029 --cost2= 0.0 8523 epsilon= 0.01
step= 19 -- reward= -87.03724261849231 -- cost1= -2378.0 6032 --cost2= 0.0 8468 epsilon= 0.01
step= 20 -- reward= -87.7738592657339 -- cost1= -2413.0 6074 --cost2= 0.0 8447 epsilon= 0.01
step= 21 -- reward= -90.61441336441302 -- cost1= -2462.0 6029 --cost2= 0.0 8569 epsilon= 0.01
step= 22 -- reward= -85.26444153069126 -- cost1= -2363.0 6084 --cost2= 0.0 8512 epsilon= 0.01
step= 23 -- reward= -85.46156565656534 -- cost1= -2333.0 6066 --cost2= 0.0 8521 epsilon= 0.01
step= 24 -- reward= -86.05230186480154 -- cost1= -2389.0 6050 --cost2= 0.0 8399 epsilon= 0.01
step= 25 -- reward= -85.90710372960338 -- cost1= -2353.0 6063 --cost2= 0.0 8447 epsilon= 0.01
step= 26 -- reward= -88.30473824786296 -- cost1= -2443.0 6051 --cost2= 0.0 8538 epsilon= 0.01
step= 27 -- reward= -90.18350330225293 -- cost1= -2493.0 6003 --cost2= 0.0 8561 epsilon= 0.01
step= 28 -- reward= -87.66120337995301 -- cost1= -2389.0 6054 --cost2= 0.0 8560 epsilon= 0.01
step= 29 -- reward= -87.59621940559414 -- cost1= -2416.0 6051 --cost2= 0.0 8409 epsilon= 0.01
step= 30 -- reward= -85.8987588555233 -- cost1= -2375.0 6085 --cost2= 0.0 8496 epsilon= 0.01
step= 31 -- reward= -86.79187354312322 -- cost1= -2379.0 6070 --cost2= 0.0 8413 epsilon= 0.01
step= 32 -- reward= -86.40281857031816 -- cost1= -2381.0 6099 --cost2= 0.0 8513 epsilon= 0.01
step= 33 -- reward= -91.40735636912069 -- cost1= -2514.0 6021 --cost2= 0.0 8422 epsilon= 0.01
step= 34 -- reward= -83.08571775446738 -- cost1= -2267.0 6072 --cost2= 0.0 8587 epsilon= 0.01
step= 35 -- reward= -88.96480089355067 -- cost1= -2454.0 6064 --cost2= 0.0 8537 epsilon= 0.01
step= 36 -- reward= -87.74810411810374 -- cost1= -2403.0 6060 --cost2= 0.0 8563 epsilon= 0.01
step= 37 -- reward= -85.18752039627005 -- cost1= -2342.0 6078 --cost2= 0.0 8451 epsilon= 0.01
step= 38 -- reward= -86.30718240093208 -- cost1= -2358.0 6059 --cost2= 0.0 8504 epsilon= 0.01
step= 39 -- reward= -86.36101835664309 -- cost1= -2372.0 6052 --cost2= 0.0 8600 epsilon= 0.01
step= 40 -- reward= -89.05591103341078 -- cost1= -2431.0 6033 --cost2= 0.0 8402 epsilon= 0.01
step= 41 -- reward= -89.07510295260253 -- cost1= -2469.0 6055 --cost2= 0.0 8485 epsilon= 0.01
step= 42 -- reward= -88.55838526669373 -- cost1= -2433.0 6063 --cost2= 0.0 8341 epsilon= 0.01
step= 43 -- reward= -86.2566656954155 -- cost1= -2360.0 6072 --cost2= 0.0 8398 epsilon= 0.01
step= 44 -- reward= -86.11756070318542 -- cost1= -2382.0 6054 --cost2= 0.0 8482 epsilon= 0.01
step= 45 -- reward= -87.05545405982879 -- cost1= -2410.0 6058 --cost2= 0.0 8513 epsilon= 0.01
step= 46 -- reward= -85.68710761460726 -- cost1= -2354.0 6065 --cost2= 0.0 8435 epsilon= 0.01
step= 47 -- reward= -83.59843919968884 -- cost1= -2278.0 6077 --cost2= 0.0 8483 epsilon= 0.01
step= 48 -- reward= -87.67978535353495 -- cost1= -2405.0 6033 --cost2= 0.0 8544 epsilon= 0.01
step= 49 -- reward= -87.26778991841455 -- cost1= -2416.0 6077 --cost2= 0.0 8573 epsilon= 0.01
step= 50 -- reward= -89.09572940947898 -- cost1= -2426.0 6017 --cost2= 0.0 8304 epsilon= 0.01
step= 51 -- reward= -87.85451046094401 -- cost1= -2413.0 6048 --cost2= 0.0 8490 epsilon= 0.01
step= 52 -- reward= -82.81543766282707 -- cost1= -2289.0 6103 --cost2= 0.0 8519 epsilon= 0.01
step= 53 -- reward= -91.48852866904294 -- cost1= -2529.0 6016 --cost2= 0.0 8591 epsilon= 0.01
step= 54 -- reward= -85.92659965034926 -- cost1= -2377.0 6062 --cost2= 0.0 8426 epsilon= 0.01
step= 55 -- reward= -81.27729215229192 -- cost1= -2232.0 6125 --cost2= 0.0 8445 epsilon= 0.01
step= 56 -- reward= -84.61407488344963 -- cost1= -2329.0 6100 --cost2= 0.0 8584 epsilon= 0.01
step= 57 -- reward= -86.37397970085433 -- cost1= -2386.0 6065 --cost2= 0.0 8475 epsilon= 0.01
step= 58 -- reward= -88.268852466977 -- cost1= -2451.0 6063 --cost2= 0.0 8374 epsilon= 0.01
step= 59 -- reward= -85.93441919191888 -- cost1= -2351.0 6064 --cost2= 0.0 8433 epsilon= 0.01
step= 60 -- reward= -90.65531177156151 -- cost1= -2454.0 6017 --cost2= 0.0 8469 epsilon= 0.01
