j0 step j2 j3 reward j4 j5 cost1 z1 j6 cost2 z2 j7 epsilon
step= 0 -- reward= -432.03716553287586 -- cost1= 0.0 6426 --cost2= -6486.171428571441 8560 epsilon= 0.015
step= 1 -- reward= -649.0155806276974 -- cost1= 0.0 6349 --cost2= -9958.671428571472 8651 epsilon= 0.013554030054147672
step= 2 -- reward= -648.7361037414893 -- cost1= 0.0 6305 --cost2= -9977.814285714325 8695 epsilon= 0.01224744871391589
step= 3 -- reward= -649.5663488455932 -- cost1= -29.0 6077 --cost2= -9888.200000000048 8923 epsilon= 0.011066819197003216
step= 4 -- reward= -677.6609601370808 -- cost1= -693.0 5998 --cost2= -9911.600000000044 9002 epsilon= 0.01
step= 5 -- reward= -679.6276732989196 -- cost1= -743.0 5959 --cost2= -9847.87142857147 9041 epsilon= 0.01
step= 6 -- reward= -681.1326892135587 -- cost1= -748.0 5971 --cost2= -9961.957142857178 9029 epsilon= 0.01
step= 7 -- reward= -676.5598826728783 -- cost1= -661.0 5996 --cost2= -9987.3428571429 9004 epsilon= 0.01
step= 8 -- reward= -680.9425620906837 -- cost1= -751.0 5972 --cost2= -10040.70000000005 9028 epsilon= 0.01
step= 9 -- reward= -679.3193856005066 -- cost1= -737.0 5971 --cost2= -9940.02857142861 9029 epsilon= 0.01
step= 10 -- reward= -677.1398697274906 -- cost1= -679.0 5999 --cost2= -9899.371428571461 9001 epsilon= 0.01
step= 11 -- reward= -676.7416792929239 -- cost1= -661.0 5996 --cost2= -10060.714285714332 9004 epsilon= 0.01
step= 12 -- reward= -678.4628423520874 -- cost1= -720.0 5939 --cost2= -10072.371428571461 9061 epsilon= 0.01
step= 13 -- reward= -683.2419372294345 -- cost1= -841.0 5936 --cost2= -9972.000000000038 9064 epsilon= 0.01
step= 14 -- reward= -679.8142783188999 -- cost1= -747.0 5979 --cost2= -9788.157142857188 9021 epsilon= 0.01
step= 15 -- reward= -682.1033349567064 -- cost1= -785.0 5932 --cost2= -10047.91428571433 9068 epsilon= 0.01
step= 16 -- reward= -680.4485604256804 -- cost1= -759.0 5980 --cost2= -9968.671428571468 9020 epsilon= 0.01
step= 17 -- reward= -678.6657580752536 -- cost1= -716.0 5986 --cost2= -10065.928571428612 9014 epsilon= 0.01
step= 18 -- reward= -680.583511183257 -- cost1= -758.0 5929 --cost2= -9990.800000000043 9071 epsilon= 0.01
step= 19 -- reward= -677.1436158008607 -- cost1= -676.0 5978 --cost2= -9903.971428571454 9022 epsilon= 0.01
step= 20 -- reward= -679.6299516594469 -- cost1= -738.0 5983 --cost2= -9949.028571428618 9017 epsilon= 0.01
step= 21 -- reward= -682.0289656613182 -- cost1= -788.0 5935 --cost2= -10070.428571428614 9065 epsilon= 0.01
step= 22 -- reward= -678.0130268342722 -- cost1= -708.0 5984 --cost2= -9957.528571428622 9016 epsilon= 0.01
step= 23 -- reward= -677.5412789630956 -- cost1= -683.0 5952 --cost2= -9991.871428571472 9048 epsilon= 0.01
step= 24 -- reward= -676.108881654056 -- cost1= -658.0 6012 --cost2= -9907.87142857147 8988 epsilon= 0.01
step= 25 -- reward= -675.6134752885957 -- cost1= -625.0 6042 --cost2= -9871.828571428607 8958 epsilon= 0.01
step= 26 -- reward= -680.8785300116508 -- cost1= -774.0 5961 --cost2= -10021.142857142908 9039 epsilon= 0.01
step= 27 -- reward= -680.4730404040354 -- cost1= -766.0 5968 --cost2= -10036.785714285768 9032 epsilon= 0.01
step= 28 -- reward= -678.6837901820354 -- cost1= -717.0 5975 --cost2= -10041.614285714328 9025 epsilon= 0.01
step= 29 -- reward= -679.4780671966881 -- cost1= -736.0 5956 --cost2= -9887.000000000047 9044 epsilon= 0.01
step= 30 -- reward= -678.1368179598138 -- cost1= -715.0 5969 --cost2= -9990.657142857171 9031 epsilon= 0.01
step= 31 -- reward= -681.6305143051364 -- cost1= -779.0 5922 --cost2= -9901.27142857147 9078 epsilon= 0.01
step= 32 -- reward= -678.8358145743097 -- cost1= -708.0 6014 --cost2= -9993.514285714335 8986 epsilon= 0.01
step= 33 -- reward= -681.521910714281 -- cost1= -789.0 5960 --cost2= -9890.700000000039 9040 epsilon= 0.01
step= 34 -- reward= -673.4196179653642 -- cost1= -585.0 6000 --cost2= -10036.214285714334 9000 epsilon= 0.01
step= 35 -- reward= -683.218664321785 -- cost1= -812.0 5938 --cost2= -10080.214285714324 9062 epsilon= 0.01
step= 36 -- reward= -679.0286477272681 -- cost1= -713.0 5981 --cost2= -9990.94285714289 9019 epsilon= 0.01
step= 37 -- reward= -675.8121089466044 -- cost1= -647.0 6023 --cost2= -9968.742857142894 8977 epsilon= 0.01
step= 38 -- reward= -677.5026307858751 -- cost1= -687.0 5972 --cost2= -9977.042857142907 9028 epsilon= 0.01
step= 39 -- reward= -678.3485993867198 -- cost1= -700.0 5952 --cost2= -10082.485714285756 9048 epsilon= 0.01
step= 40 -- reward= -678.0728241341951 -- cost1= -687.0 6008 --cost2= -9841.200000000039 8992 epsilon= 0.01
step= 41 -- reward= -680.0110099206305 -- cost1= -760.0 5994 --cost2= -9961.97142857148 9006 epsilon= 0.01
step= 42 -- reward= -679.9706469641425 -- cost1= -727.0 6009 --cost2= -9821.400000000032 8991 epsilon= 0.01
step= 43 -- reward= -677.2857747113953 -- cost1= -678.0 5991 --cost2= -9871.928571428612 9009 epsilon= 0.01
step= 44 -- reward= -679.274754509375 -- cost1= -730.0 5961 --cost2= -9944.100000000039 9039 epsilon= 0.01
step= 45 -- reward= -679.4479451659402 -- cost1= -726.0 5971 --cost2= -9961.557142857184 9029 epsilon= 0.01
step= 46 -- reward= -676.2302597402544 -- cost1= -664.0 5986 --cost2= -9902.62857142861 9014 epsilon= 0.01
step= 47 -- reward= -674.036580405701 -- cost1= -608.0 5998 --cost2= -9951.700000000039 9002 epsilon= 0.01
step= 48 -- reward= -680.5499056221513 -- cost1= -738.0 5941 --cost2= -10032.842857142907 9059 epsilon= 0.01
step= 49 -- reward= -679.7022822455274 -- cost1= -740.0 5981 --cost2= -10055.600000000042 9019 epsilon= 0.01
step= 50 -- reward= -676.7700923104634 -- cost1= -671.0 5994 --cost2= -9777.485714285749 9006 epsilon= 0.01
step= 51 -- reward= -678.9931425320661 -- cost1= -730.0 5961 --cost2= -9944.94285714291 9039 epsilon= 0.01
step= 52 -- reward= -675.8909695165901 -- cost1= -642.0 6003 --cost2= -9997.300000000048 8997 epsilon= 0.01
step= 53 -- reward= -683.5169397546846 -- cost1= -829.0 5940 --cost2= -10081.042857142887 9060 epsilon= 0.01
step= 54 -- reward= -674.9074610389557 -- cost1= -622.0 6047 --cost2= -9911.142857142897 8953 epsilon= 0.01
step= 55 -- reward= -673.5827413419877 -- cost1= -589.0 6020 --cost2= -9919.700000000044 8980 epsilon= 0.01
step= 56 -- reward= -678.0804424603134 -- cost1= -686.0 5985 --cost2= -10065.871428571463 9015 epsilon= 0.01
step= 57 -- reward= -678.578581043952 -- cost1= -721.0 5969 --cost2= -9985.32857142862 9031 epsilon= 0.01
step= 58 -- reward= -680.9256384171348 -- cost1= -790.0 5956 --cost2= -9791.771428571476 9044 epsilon= 0.01
step= 59 -- reward= -674.8406949855658 -- cost1= -623.0 6017 --cost2= -9955.371428571472 8983 epsilon= 0.01
step= 60 -- reward= -680.0454999999969 -- cost1= -746.0 5947 --cost2= -9914.5285714286 9053 epsilon= 0.01
step= 61 -- reward= -677.5329860694814 -- cost1= -693.0 5988 --cost2= -9988.471428571465 9012 epsilon= 0.01
step= 62 -- reward= -678.4391281079988 -- cost1= -716.0 6004 --cost2= -9979.81428571433 8996 epsilon= 0.01
step= 63 -- reward= -679.7441174242375 -- cost1= -735.0 5952 --cost2= -10017.68571428575 9048 epsilon= 0.01
step= 64 -- reward= -674.989412131513 -- cost1= -633.0 6019 --cost2= -9989.142857142888 8981 epsilon= 0.01
step= 65 -- reward= -677.9172644300108 -- cost1= -694.0 5995 --cost2= -9959.014285714336 9005 epsilon= 0.01
step= 66 -- reward= -675.6797528859986 -- cost1= -636.0 6013 --cost2= -9906.171428571459 8987 epsilon= 0.01
step= 67 -- reward= -679.5029662698373 -- cost1= -729.0 5965 --cost2= -10023.857142857176 9035 epsilon= 0.01
step= 68 -- reward= -677.438395459695 -- cost1= -687.0 5996 --cost2= -9890.857142857187 9004 epsilon= 0.01
step= 69 -- reward= -680.7255965007167 -- cost1= -768.0 5970 --cost2= -10039.085714285748 9030 epsilon= 0.01
step= 70 -- reward= -677.7000838744557 -- cost1= -685.0 5988 --cost2= -9905.857142857178 9012 epsilon= 0.01
step= 71 -- reward= -678.0183090243048 -- cost1= -694.0 5976 --cost2= -9857.157142857193 9024 epsilon= 0.01
step= 72 -- reward= -679.5891188672398 -- cost1= -731.0 6013 --cost2= -9882.371428571469 8987 epsilon= 0.01
step= 73 -- reward= -678.895212537458 -- cost1= -710.0 6002 --cost2= -10057.228571428623 8998 epsilon= 0.01
step= 74 -- reward= -677.6739572510772 -- cost1= -676.0 6014 --cost2= -9936.785714285741 8986 epsilon= 0.01
step= 75 -- reward= -678.412894119765 -- cost1= -692.0 5991 --cost2= -9973.714285714337 9009 epsilon= 0.01
step= 76 -- reward= -676.1585541125496 -- cost1= -648.0 6022 --cost2= -10016.114285714335 8978 epsilon= 0.01
step= 77 -- reward= -679.4398282828236 -- cost1= -746.0 5986 --cost2= -9975.028571428607 9014 epsilon= 0.01
step= 78 -- reward= -678.0130981657182 -- cost1= -696.0 5995 --cost2= -9921.057142857191 9005 epsilon= 0.01
step= 79 -- reward= -677.6360449134158 -- cost1= -694.0 5956 --cost2= -9998.285714285747 9044 epsilon= 0.01
step= 80 -- reward= -674.2032494588685 -- cost1= -604.0 5986 --cost2= -10005.214285714335 9014 epsilon= 0.01
step= 81 -- reward= -677.9522981859377 -- cost1= -704.0 6019 --cost2= -9910.300000000041 8981 epsilon= 0.01
step= 82 -- reward= -681.1472530247495 -- cost1= -765.0 5948 --cost2= -9976.400000000045 9052 epsilon= 0.01
step= 83 -- reward= -677.5184770923465 -- cost1= -678.0 5929 --cost2= -9940.828571428616 9071 epsilon= 0.01
step= 84 -- reward= -679.062578657449 -- cost1= -733.0 5951 --cost2= -10084.700000000043 9049 epsilon= 0.01
step= 85 -- reward= -679.3913824092534 -- cost1= -711.0 5942 --cost2= -10068.31428571434 9058 epsilon= 0.01
step= 86 -- reward= -679.5179862914835 -- cost1= -736.0 5952 --cost2= -10019.485714285756 9048 epsilon= 0.01
step= 87 -- reward= -678.5041069624772 -- cost1= -701.0 5963 --cost2= -9964.42857142863 9037 epsilon= 0.01
step= 88 -- reward= -676.5856889400233 -- cost1= -660.0 6017 --cost2= -9936.742857142905 8983 epsilon= 0.01
step= 89 -- reward= -682.8631217532429 -- cost1= -814.0 5951 --cost2= -9984.5571428572 9049 epsilon= 0.01
step= 90 -- reward= -681.3598135336845 -- cost1= -764.0 5931 --cost2= -10123.800000000036 9069 epsilon= 0.01
step= 91 -- reward= -680.9117988816707 -- cost1= -791.0 5929 --cost2= -9915.857142857189 9071 epsilon= 0.01
step= 92 -- reward= -680.3140865800837 -- cost1= -753.0 5968 --cost2= -9912.985714285765 9032 epsilon= 0.01
step= 93 -- reward= -675.5472034215752 -- cost1= -640.0 6006 --cost2= -9893.60000000004 8994 epsilon= 0.01
step= 94 -- reward= -678.490861652233 -- cost1= -723.0 5987 --cost2= -9860.614285714326 9013 epsilon= 0.01
step= 95 -- reward= -675.4326932234391 -- cost1= -645.0 5999 --cost2= -9874.37142857148 9001 epsilon= 0.01
