j0 step j2 j3 reward j4 j5 cost1 z1 j6 cost2 z2 j7 epsilon
step= 0 -- reward= -69.36789682539681 -- cost1= 0.0 6499 --cost2= -914.5571428571423 8480 epsilon= 0.015
step= 1 -- reward= -629.3349044784543 -- cost1= 0.0 6363 --cost2= -8600.971428571447 8637 epsilon= 0.013554030054147672
step= 2 -- reward= -644.0331621315157 -- cost1= 0.0 6337 --cost2= -8915.085714285724 8663 epsilon= 0.01224744871391589
step= 3 -- reward= -630.2113047309831 -- cost1= 0.0 6136 --cost2= -8674.828571428587 8864 epsilon= 0.011066819197003216
step= 4 -- reward= -596.9941367243874 -- cost1= -548.0 5994 --cost2= -7950.5571428571475 9006 epsilon= 0.01
step= 5 -- reward= -497.3711114976283 -- cost1= -661.0 6042 --cost2= -6467.528571428564 8958 epsilon= 0.01
step= 6 -- reward= -442.66977752009865 -- cost1= -631.0 6085 --cost2= -5696.728571428571 8915 epsilon= 0.01
step= 7 -- reward= -539.4093398882869 -- cost1= -631.0 6028 --cost2= -7072.271428571426 8972 epsilon= 0.01
step= 8 -- reward= -600.1669808802314 -- cost1= -733.0 5990 --cost2= -7886.028571428578 9010 epsilon= 0.01
step= 9 -- reward= -590.9935020554842 -- cost1= -719.0 5989 --cost2= -7770.414285714275 9011 epsilon= 0.01
step= 10 -- reward= -369.17508263760044 -- cost1= -601.0 6078 --cost2= -4728.085714285722 8922 epsilon= 0.01
step= 11 -- reward= -575.3069332611828 -- cost1= -635.0 6021 --cost2= -7571.900000000004 8979 epsilon= 0.01
step= 12 -- reward= -653.6990266955272 -- cost1= -664.0 5995 --cost2= -8720.128571428562 9005 epsilon= 0.01
step= 13 -- reward= -645.2087087713868 -- cost1= -837.0 5940 --cost2= -8523.185714285724 9060 epsilon= 0.01
step= 14 -- reward= -288.65946604784153 -- cost1= -647.0 6081 --cost2= -3585.4000000000055 8919 epsilon= 0.01
step= 15 -- reward= -555.287846552256 -- cost1= -711.0 6004 --cost2= -7264.199999999999 8996 epsilon= 0.01
step= 16 -- reward= -602.8256130595599 -- cost1= -771.0 5968 --cost2= -7924.400000000002 9032 epsilon= 0.01
step= 17 -- reward= -610.6564887751143 -- cost1= -696.0 6006 --cost2= -8053.771428571443 8994 epsilon= 0.01
step= 18 -- reward= -621.446247423212 -- cost1= -726.0 5961 --cost2= -8225.857142857143 9039 epsilon= 0.01
step= 19 -- reward= -528.9922413419906 -- cost1= -628.0 6025 --cost2= -6935.257142857139 8975 epsilon= 0.01
step= 20 -- reward= -543.3758454957739 -- cost1= -685.0 6037 --cost2= -7092.2 8963 epsilon= 0.01
step= 21 -- reward= -601.53253118905 -- cost1= -706.0 6017 --cost2= -7900.271428571417 8983 epsilon= 0.01
step= 22 -- reward= -636.602448928056 -- cost1= -703.0 5989 --cost2= -8432.114285714291 9011 epsilon= 0.01
step= 23 -- reward= -616.8090690321579 -- cost1= -691.0 5944 --cost2= -8183.199999999996 9056 epsilon= 0.01
step= 24 -- reward= -569.4927081232263 -- cost1= -637.0 6031 --cost2= -7487.44285714285 8969 epsilon= 0.01
step= 25 -- reward= -477.72370439084676 -- cost1= -576.0 6093 --cost2= -6214.157142857138 8907 epsilon= 0.01
step= 26 -- reward= -564.1596309246314 -- cost1= -703.0 6034 --cost2= -7377.471428571416 8966 epsilon= 0.01
step= 27 -- reward= -604.3264522620234 -- cost1= -764.0 5968 --cost2= -7945.728571428574 9032 epsilon= 0.01
step= 28 -- reward= -629.91032851474 -- cost1= -730.0 5961 --cost2= -8323.842857142867 9039 epsilon= 0.01
step= 29 -- reward= -572.0200893253574 -- cost1= -698.0 5995 --cost2= -7515.9571428571535 9005 epsilon= 0.01
step= 30 -- reward= -550.0443583242158 -- cost1= -674.0 6010 --cost2= -7211.942857142841 8990 epsilon= 0.01
step= 31 -- reward= -558.3281066017316 -- cost1= -688.0 6014 --cost2= -7310.799999999999 8986 epsilon= 0.01
step= 32 -- reward= -555.4081054164084 -- cost1= -680.0 6041 --cost2= -7259.585714285713 8959 epsilon= 0.01
step= 33 -- reward= -521.4125558132336 -- cost1= -737.0 6012 --cost2= -6775.728571428564 8988 epsilon= 0.01
step= 34 -- reward= -526.6605974799013 -- cost1= -533.0 6051 --cost2= -6939.3 8949 epsilon= 0.01
step= 35 -- reward= -649.2183778086994 -- cost1= -777.0 5974 --cost2= -8574.257142857135 9026 epsilon= 0.01
step= 36 -- reward= -647.6340622294368 -- cost1= -727.0 5967 --cost2= -8596.599999999997 9033 epsilon= 0.01
step= 37 -- reward= -623.9387119150689 -- cost1= -680.0 5990 --cost2= -8249.64285714286 9010 epsilon= 0.01
step= 38 -- reward= -582.7863918303926 -- cost1= -699.0 5956 --cost2= -7691.657142857143 9044 epsilon= 0.01
step= 39 -- reward= -596.2765907287161 -- cost1= -703.0 5954 --cost2= -7882.214285714286 9046 epsilon= 0.01
