j0 step j2 j3 reward j4 j5 cost1 z1 j6 cost2 z2 j7 epsilon
step= 0 -- reward= -322.0337632446905 -- cost1= -23.0 6246 --cost2= -4523.142857142864 8750 epsilon= 0.015
step= 1 -- reward= -716.2382906260384 -- cost1= -1867.0 5853 --cost2= -9380.700000000024 9147 epsilon= 0.013554030054147672
step= 2 -- reward= -716.3127015762002 -- cost1= -1881.0 5843 --cost2= -9392.114285714313 9157 epsilon= 0.01224744871391589
step= 3 -- reward= -715.9293207209447 -- cost1= -1896.0 5819 --cost2= -9281.500000000005 9181 epsilon= 0.011066819197003216
step= 4 -- reward= -717.6228031968005 -- cost1= -1910.0 5835 --cost2= -9306.385714285727 9165 epsilon= 0.01
step= 5 -- reward= -716.8434031801531 -- cost1= -1966.0 5793 --cost2= -9279.94285714286 9207 epsilon= 0.01
step= 6 -- reward= -717.811258130757 -- cost1= -1968.0 5810 --cost2= -9297.785714285756 9190 epsilon= 0.01
step= 7 -- reward= -716.8085948912193 -- cost1= -1864.0 5870 --cost2= -9429.500000000013 9130 epsilon= 0.01
step= 8 -- reward= -721.0049487318244 -- cost1= -1955.0 5836 --cost2= -9458.942857142887 9164 epsilon= 0.01
step= 9 -- reward= -716.0840619103104 -- cost1= -1932.0 5821 --cost2= -9362.142857142882 9179 epsilon= 0.01
step= 10 -- reward= -711.068538717233 -- cost1= -1853.0 5876 --cost2= -9288.957142857189 9124 epsilon= 0.01
step= 11 -- reward= -717.2581438283911 -- cost1= -1869.0 5850 --cost2= -9477.471428571456 9150 epsilon= 0.01
step= 12 -- reward= -717.8950667943161 -- cost1= -1876.0 5833 --cost2= -9529.185714285748 9167 epsilon= 0.01
step= 13 -- reward= -720.8478700319276 -- cost1= -2014.0 5837 --cost2= -9403.171428571455 9163 epsilon= 0.01
step= 14 -- reward= -712.0800126698693 -- cost1= -1914.0 5873 --cost2= -9178.085714285728 9127 epsilon= 0.01
step= 15 -- reward= -720.0781843612724 -- cost1= -1968.0 5801 --cost2= -9457.614285714317 9199 epsilon= 0.01
step= 16 -- reward= -717.7919638972135 -- cost1= -1948.0 5845 --cost2= -9406.114285714304 9155 epsilon= 0.01
step= 17 -- reward= -716.5374041097774 -- cost1= -1886.0 5872 --cost2= -9511.600000000028 9128 epsilon= 0.01
step= 18 -- reward= -719.2273780386267 -- cost1= -1939.0 5811 --cost2= -9430.557142857155 9189 epsilon= 0.01
step= 19 -- reward= -717.9901984483765 -- cost1= -1879.0 5840 --cost2= -9363.05714285717 9160 epsilon= 0.01
step= 20 -- reward= -719.0217976051716 -- cost1= -1945.0 5830 --cost2= -9371.10000000003 9170 epsilon= 0.01
step= 21 -- reward= -721.8985240989148 -- cost1= -1931.0 5855 --cost2= -9521.000000000045 9145 epsilon= 0.01
step= 22 -- reward= -715.0003002830484 -- cost1= -1897.0 5844 --cost2= -9379.314285714303 9156 epsilon= 0.01
step= 23 -- reward= -718.1547290130496 -- cost1= -1889.0 5805 --cost2= -9469.842857142883 9195 epsilon= 0.01
step= 24 -- reward= -714.9550514802648 -- cost1= -1886.0 5831 --cost2= -9327.814285714316 9169 epsilon= 0.01
step= 25 -- reward= -709.7956209346203 -- cost1= -1850.0 5861 --cost2= -9226.871428571454 9139 epsilon= 0.01
step= 26 -- reward= -720.985887868083 -- cost1= -1966.0 5824 --cost2= -9455.742857142883 9176 epsilon= 0.01
step= 27 -- reward= -720.0439207181679 -- cost1= -1960.0 5830 --cost2= -9483.585714285753 9170 epsilon= 0.01
step= 28 -- reward= -718.8168953645564 -- cost1= -1903.0 5842 --cost2= -9482.785714285748 9158 epsilon= 0.01
step= 29 -- reward= -716.6844938672425 -- cost1= -1926.0 5830 --cost2= -9303.585714285735 9170 epsilon= 0.01
step= 30 -- reward= -714.3532484519452 -- cost1= -1906.0 5843 --cost2= -9342.471428571454 9157 epsilon= 0.01
step= 31 -- reward= -715.5176345321335 -- cost1= -1896.0 5854 --cost2= -9325.942857142874 9146 epsilon= 0.01
step= 32 -- reward= -721.1562292568525 -- cost1= -1947.0 5843 --cost2= -9461.585714285739 9157 epsilon= 0.01
step= 33 -- reward= -719.094584221333 -- cost1= -2037.0 5789 --cost2= -9232.099999999999 9211 epsilon= 0.01
step= 34 -- reward= -715.197195956819 -- cost1= -1772.0 5858 --cost2= -9519.700000000017 9142 epsilon= 0.01
step= 35 -- reward= -720.732963994338 -- cost1= -1952.0 5850 --cost2= -9535.157142857175 9150 epsilon= 0.01
step= 36 -- reward= -719.8400094488836 -- cost1= -1939.0 5818 --cost2= -9430.300000000027 9182 epsilon= 0.01
step= 37 -- reward= -715.5108993367738 -- cost1= -1846.0 5878 --cost2= -9396.50000000002 9122 epsilon= 0.01
step= 38 -- reward= -715.8329900516131 -- cost1= -1850.0 5844 --cost2= -9426.528571428607 9156 epsilon= 0.01
step= 39 -- reward= -717.7571587717824 -- cost1= -1867.0 5847 --cost2= -9518.500000000035 9153 epsilon= 0.01
step= 40 -- reward= -716.7237221112216 -- cost1= -1928.0 5824 --cost2= -9283.128571428579 9176 epsilon= 0.01
step= 41 -- reward= -719.9481437312679 -- cost1= -1996.0 5823 --cost2= -9349.242857142894 9177 epsilon= 0.01
step= 42 -- reward= -716.323359543233 -- cost1= -1933.0 5846 --cost2= -9196.971428571449 9154 epsilon= 0.01
step= 43 -- reward= -715.8286707776343 -- cost1= -1889.0 5835 --cost2= -9287.642857142875 9165 epsilon= 0.01
step= 44 -- reward= -717.2036998001978 -- cost1= -1899.0 5852 --cost2= -9421.942857142905 9148 epsilon= 0.01
step= 45 -- reward= -718.5836659312899 -- cost1= -1917.0 5840 --cost2= -9431.92857142859 9160 epsilon= 0.01
step= 46 -- reward= -715.0940221445211 -- cost1= -1857.0 5858 --cost2= -9318.771428571448 9142 epsilon= 0.01
step= 47 -- reward= -712.5990681679411 -- cost1= -1785.0 5884 --cost2= -9359.157142857164 9116 epsilon= 0.01
step= 48 -- reward= -717.074211982462 -- cost1= -1885.0 5862 --cost2= -9452.600000000026 9138 epsilon= 0.01
step= 49 -- reward= -720.803068940978 -- cost1= -1936.0 5849 --cost2= -9505.757142857185 9151 epsilon= 0.01
step= 50 -- reward= -707.1603989760242 -- cost1= -1878.0 5844 --cost2= -9077.742857142888 9156 epsilon= 0.01
step= 51 -- reward= -715.6132714785201 -- cost1= -1913.0 5833 --cost2= -9336.8142857143 9167 epsilon= 0.01
step= 52 -- reward= -716.2941642405208 -- cost1= -1814.0 5877 --cost2= -9480.085714285757 9123 epsilon= 0.01
step= 53 -- reward= -721.3239922022411 -- cost1= -1964.0 5862 --cost2= -9505.814285714327 9138 epsilon= 0.01
step= 54 -- reward= -714.4319956848702 -- cost1= -1863.0 5873 --cost2= -9328.642857142884 9127 epsilon= 0.01
step= 55 -- reward= -714.1388492598661 -- cost1= -1779.0 5873 --cost2= -9380.414285714307 9127 epsilon= 0.01
step= 56 -- reward= -716.9461262487505 -- cost1= -1853.0 5877 --cost2= -9503.500000000027 9123 epsilon= 0.01
step= 57 -- reward= -716.4984247974228 -- cost1= -1892.0 5854 --cost2= -9411.928571428587 9146 epsilon= 0.01
step= 58 -- reward= -715.2729047480275 -- cost1= -1984.0 5833 --cost2= -9188.02857142859 9167 epsilon= 0.01
step= 59 -- reward= -715.9849150294147 -- cost1= -1853.0 5846 --cost2= -9393.328571428603 9154 epsilon= 0.01
step= 60 -- reward= -719.6369140859128 -- cost1= -1965.0 5795 --cost2= -9335.685714285746 9205 epsilon= 0.01
step= 61 -- reward= -718.2374114080359 -- cost1= -1887.0 5846 --cost2= -9457.885714285756 9154 epsilon= 0.01
step= 62 -- reward= -717.8354298756797 -- cost1= -1938.0 5854 --cost2= -9414.971428571467 9146 epsilon= 0.01
step= 63 -- reward= -718.2655331751574 -- cost1= -1909.0 5833 --cost2= -9459.00000000002 9167 epsilon= 0.01
step= 64 -- reward= -712.8456161279172 -- cost1= -1796.0 5895 --cost2= -9423.30000000003 9105 epsilon= 0.01
step= 65 -- reward= -718.8706830669329 -- cost1= -1910.0 5845 --cost2= -9438.971428571454 9155 epsilon= 0.01
step= 66 -- reward= -716.0948349210313 -- cost1= -1843.0 5853 --cost2= -9357.185714285744 9147 epsilon= 0.01
step= 67 -- reward= -719.857939326545 -- cost1= -1948.0 5805 --cost2= -9473.157142857162 9195 epsilon= 0.01
step= 68 -- reward= -714.6350718686064 -- cost1= -1938.0 5821 --cost2= -9273.785714285721 9179 epsilon= 0.01
step= 69 -- reward= -719.4740135598526 -- cost1= -1957.0 5849 --cost2= -9462.614285714322 9151 epsilon= 0.01
step= 70 -- reward= -711.896580544456 -- cost1= -1867.0 5846 --cost2= -9248.728571428592 9154 epsilon= 0.01
step= 71 -- reward= -713.5828355117083 -- cost1= -1899.0 5819 --cost2= -9237.314285714303 9181 epsilon= 0.01
step= 72 -- reward= -714.6132935397934 -- cost1= -1971.0 5836 --cost2= -9200.757142857163 9164 epsilon= 0.01
step= 73 -- reward= -720.8753789048243 -- cost1= -1942.0 5836 --cost2= -9493.54285714289 9164 epsilon= 0.01
step= 74 -- reward= -718.5774424186908 -- cost1= -1918.0 5826 --cost2= -9383.800000000017 9174 epsilon= 0.01
step= 75 -- reward= -719.6639700854686 -- cost1= -1927.0 5808 --cost2= -9407.885714285745 9192 epsilon= 0.01
step= 76 -- reward= -716.6314368131862 -- cost1= -1844.0 5878 --cost2= -9461.928571428596 9122 epsilon= 0.01
step= 77 -- reward= -718.7022303391047 -- cost1= -1911.0 5867 --cost2= -9446.257142857166 9133 epsilon= 0.01
step= 78 -- reward= -717.1841104510564 -- cost1= -1888.0 5847 --cost2= -9335.028571428591 9153 epsilon= 0.01
step= 79 -- reward= -716.0163791208763 -- cost1= -1820.0 5890 --cost2= -9481.757142857181 9110 epsilon= 0.01
step= 80 -- reward= -714.7135585386825 -- cost1= -1761.0 5873 --cost2= -9471.200000000028 9127 epsilon= 0.01
step= 81 -- reward= -716.8528025585522 -- cost1= -1902.0 5870 --cost2= -9322.042857142891 9130 epsilon= 0.01
