j0 step j2 j3 reward j4 j5 cost1 z1 j6 cost2 z2 j7 epsilon
step= 0 -- reward= 0.0 -- cost1= 0.0 6341 --cost2= 0.0 8343 epsilon= 0.015
step= 1 -- reward= 0.0 -- cost1= 0.0 6318 --cost2= 0.0 8427 epsilon= 0.013554030054147672
step= 2 -- reward= 0.0 -- cost1= 0.0 6318 --cost2= 0.0 8426 epsilon= 0.01224744871391589
step= 3 -- reward= 0.0 -- cost1= 0.0 6305 --cost2= 0.0 8429 epsilon= 0.011066819197003216
step= 4 -- reward= 0.0 -- cost1= 0.0 6319 --cost2= 0.0 8463 epsilon= 0.01
step= 5 -- reward= 0.0 -- cost1= 0.0 6367 --cost2= 0.0 8465 epsilon= 0.01
step= 6 -- reward= 0.0 -- cost1= 0.0 6363 --cost2= 0.0 8411 epsilon= 0.01
step= 7 -- reward= 0.0 -- cost1= 0.0 6315 --cost2= 0.0 8416 epsilon= 0.01
step= 8 -- reward= 0.0 -- cost1= 0.0 6371 --cost2= 0.0 8487 epsilon= 0.01
step= 9 -- reward= -20.029985827664397 -- cost1= 0.0 6351 --cost2= -261.3571428571429 8435 epsilon= 0.01
step= 10 -- reward= 0.0 -- cost1= 0.0 6324 --cost2= 0.0 8461 epsilon= 0.01
step= 11 -- reward= -87.99837443310653 -- cost1= 0.0 6300 --cost2= -1141.8714285714284 8458 epsilon= 0.01
step= 12 -- reward= -545.9126516439903 -- cost1= 0.0 6318 --cost2= -7154.4428571428625 8519 epsilon= 0.01
step= 13 -- reward= -562.2615002834474 -- cost1= 0.0 6390 --cost2= -7402.357142857138 8557 epsilon= 0.01
step= 14 -- reward= -120.1266879251701 -- cost1= 0.0 6405 --cost2= -1568.6714285714284 8432 epsilon= 0.01
step= 15 -- reward= -141.07069019274374 -- cost1= 0.0 6367 --cost2= -1849.314285714287 8509 epsilon= 0.01
step= 16 -- reward= -518.8553367346931 -- cost1= 0.0 6379 --cost2= -6790.457142857138 8507 epsilon= 0.01
step= 17 -- reward= -564.2495606575958 -- cost1= 0.0 6349 --cost2= -7385.899999999992 8505 epsilon= 0.01
step= 18 -- reward= -567.1433871882081 -- cost1= 0.0 6333 --cost2= -7458.157142857138 8548 epsilon= 0.01
step= 19 -- reward= -362.03538973922895 -- cost1= 0.0 6322 --cost2= -4752.457142857148 8527 epsilon= 0.01
step= 20 -- reward= -208.1789342403631 -- cost1= 0.0 6362 --cost2= -2732.771428571432 8508 epsilon= 0.01
step= 21 -- reward= -247.68294217687105 -- cost1= 0.0 6387 --cost2= -3259.7428571428604 8540 epsilon= 0.01
step= 22 -- reward= -251.61582908163257 -- cost1= 0.0 6324 --cost2= -3294.9999999999995 8499 epsilon= 0.01
step= 23 -- reward= -488.5372732426308 -- cost1= 0.0 6282 --cost2= -6405.085714285712 8524 epsilon= 0.01
step= 24 -- reward= -183.84743339002276 -- cost1= 0.0 6325 --cost2= -2404.728571428575 8494 epsilon= 0.01
step= 25 -- reward= 0.0 -- cost1= 0.0 6301 --cost2= 0.0 8430 epsilon= 0.01
step= 26 -- reward= -0.27728174603174605 -- cost1= 0.0 6340 --cost2= -3.571428571428571 8487 epsilon= 0.01
