j0 step j2 j3 reward j4 j5 cost1 z1 j6 cost2 z2 j7 epsilon
step= 39 -- reward= -36.81762820512825 -- cost1= -886.0 6139 --cost2= 0.0 8088 epsilon= 0.01
step= 40 -- reward= -38.47145396270399 -- cost1= -936.0 6139 --cost2= 0.0 7894 epsilon= 0.01
step= 41 -- reward= -39.47987179487179 -- cost1= -960.0 6162 --cost2= 0.0 7999 epsilon= 0.01
step= 42 -- reward= -39.75752331002328 -- cost1= -949.0 6146 --cost2= 0.0 7857 epsilon= 0.01
step= 43 -- reward= -35.96077408702411 -- cost1= -860.0 6148 --cost2= 0.0 7889 epsilon= 0.01
step= 44 -- reward= -37.37805361305365 -- cost1= -892.0 6151 --cost2= 0.0 7992 epsilon= 0.01
step= 45 -- reward= -35.87816336441339 -- cost1= -866.0 6198 --cost2= 0.0 8002 epsilon= 0.01
step= 46 -- reward= -34.951396658896726 -- cost1= -835.0 6185 --cost2= 0.0 7946 epsilon= 0.01
step= 47 -- reward= -32.11359654234657 -- cost1= -767.0 6191 --cost2= 0.0 8001 epsilon= 0.01
step= 48 -- reward= -37.701109168609186 -- cost1= -903.0 6145 --cost2= 0.0 8042 epsilon= 0.01
step= 49 -- reward= -35.4551893939394 -- cost1= -861.0 6221 --cost2= 0.0 8069 epsilon= 0.01
step= 50 -- reward= -34.853232323232376 -- cost1= -840.0 6177 --cost2= 0.0 7813 epsilon= 0.01
step= 51 -- reward= -35.46979118104119 -- cost1= -866.0 6182 --cost2= 0.0 7994 epsilon= 0.01
step= 52 -- reward= -30.83040598290603 -- cost1= -750.0 6231 --cost2= 0.0 8019 epsilon= 0.01
step= 53 -- reward= -40.06578477078473 -- cost1= -961.0 6165 --cost2= 0.0 8093 epsilon= 0.01
step= 54 -- reward= -35.726365578865625 -- cost1= -864.0 6177 --cost2= 0.0 7938 epsilon= 0.01
step= 55 -- reward= -28.978284770784786 -- cost1= -707.0 6261 --cost2= 0.0 7979 epsilon= 0.01
step= 56 -- reward= -32.011351010101066 -- cost1= -776.0 6235 --cost2= 0.0 8064 epsilon= 0.01
step= 57 -- reward= -35.21587995337996 -- cost1= -864.0 6175 --cost2= 0.0 7958 epsilon= 0.01
step= 58 -- reward= -38.40025155400156 -- cost1= -941.0 6153 --cost2= 0.0 7890 epsilon= 0.01
step= 59 -- reward= -35.05127719502724 -- cost1= -841.0 6159 --cost2= 0.0 7936 epsilon= 0.01
step= 60 -- reward= -36.364419191919204 -- cost1= -875.0 6179 --cost2= 0.0 7980 epsilon= 0.01
step= 61 -- reward= -35.046008158508215 -- cost1= -863.0 6182 --cost2= 0.0 8012 epsilon= 0.01
step= 62 -- reward= -34.54393939393941 -- cost1= -850.0 6214 --cost2= 0.0 7987 epsilon= 0.01
step= 63 -- reward= -36.166841491841545 -- cost1= -876.0 6169 --cost2= 0.0 8008 epsilon= 0.01
step= 64 -- reward= -30.674734848484878 -- cost1= -746.0 6236 --cost2= 0.0 8004 epsilon= 0.01
step= 65 -- reward= -35.055728438228456 -- cost1= -851.0 6206 --cost2= 0.0 8010 epsilon= 0.01
step= 66 -- reward= -33.03121212121214 -- cost1= -789.0 6207 --cost2= 0.0 7987 epsilon= 0.01
step= 67 -- reward= -36.19346348096351 -- cost1= -879.0 6173 --cost2= 0.0 8014 epsilon= 0.01
step= 68 -- reward= -37.20308080808085 -- cost1= -896.0 6160 --cost2= 0.0 7940 epsilon= 0.01
step= 69 -- reward= -37.910629370629366 -- cost1= -930.0 6168 --cost2= 0.0 8049 epsilon= 0.01
step= 70 -- reward= -35.163684926184935 -- cost1= -844.0 6175 --cost2= 0.0 7916 epsilon= 0.01
step= 71 -- reward= -34.32668803418807 -- cost1= -827.0 6185 --cost2= 0.0 7874 epsilon= 0.01
step= 72 -- reward= -38.29237373737376 -- cost1= -937.0 6174 --cost2= 0.0 7928 epsilon= 0.01
step= 73 -- reward= -34.850576923076964 -- cost1= -846.0 6232 --cost2= 0.0 8078 epsilon= 0.01
step= 74 -- reward= -36.81246212121215 -- cost1= -889.0 6149 --cost2= 0.0 7973 epsilon= 0.01
step= 75 -- reward= -37.52357723159192 -- cost1= -892.0 6145 --cost2= 0.0 7986 epsilon= 0.01
step= 76 -- reward= -33.50054292929294 -- cost1= -817.0 6211 --cost2= 0.0 8015 epsilon= 0.01
step= 77 -- reward= -36.390537101787125 -- cost1= -893.0 6182 --cost2= 0.0 8023 epsilon= 0.01
step= 78 -- reward= -35.161897824397876 -- cost1= -858.0 6185 --cost2= 0.0 7906 epsilon= 0.01
step= 79 -- reward= -31.974002525252562 -- cost1= -775.0 6231 --cost2= 0.0 8046 epsilon= 0.01
step= 80 -- reward= -31.355744949495 -- cost1= -754.0 6187 --cost2= 0.0 8010 epsilon= 0.01
step= 81 -- reward= -36.81084595959598 -- cost1= -897.0 6176 --cost2= 0.0 7923 epsilon= 0.01
step= 82 -- reward= -37.22391414141413 -- cost1= -882.0 6171 --cost2= 0.0 7952 epsilon= 0.01
step= 83 -- reward= -32.147020202020265 -- cost1= -770.0 6183 --cost2= 0.0 8030 epsilon= 0.01
step= 84 -- reward= -33.80224747474751 -- cost1= -830.0 6205 --cost2= 0.0 8088 epsilon= 0.01
step= 85 -- reward= -35.06240967365969 -- cost1= -846.0 6178 --cost2= 0.0 8077 epsilon= 0.01
step= 86 -- reward= -34.63558080808082 -- cost1= -837.0 6192 --cost2= 0.0 8013 epsilon= 0.01
step= 87 -- reward= -35.44862373737378 -- cost1= -856.0 6159 --cost2= 0.0 7972 epsilon= 0.01
step= 88 -- reward= -33.499669774669805 -- cost1= -807.0 6200 --cost2= 0.0 7983 epsilon= 0.01
step= 89 -- reward= -37.616755050505056 -- cost1= -917.0 6206 --cost2= 0.0 7987 epsilon= 0.01
step= 90 -- reward= -36.44263500388505 -- cost1= -873.0 6183 --cost2= 0.0 8148 epsilon= 0.01
step= 91 -- reward= -36.68692113442114 -- cost1= -907.0 6173 --cost2= 0.0 7931 epsilon= 0.01
step= 92 -- reward= -35.77452020202021 -- cost1= -865.0 6202 --cost2= 0.0 7966 epsilon= 0.01
step= 93 -- reward= -33.28356934731938 -- cost1= -808.0 6196 --cost2= 0.0 7899 epsilon= 0.01
step= 94 -- reward= -35.99416860916865 -- cost1= -868.0 6189 --cost2= 0.0 7904 epsilon= 0.01
step= 95 -- reward= -31.59364898989903 -- cost1= -765.0 6234 --cost2= 0.0 7938 epsilon= 0.01
step= 96 -- reward= -34.03948426573432 -- cost1= -829.0 6198 --cost2= 0.0 7908 epsilon= 0.01
step= 97 -- reward= -34.49707070707073 -- cost1= -822.0 6168 --cost2= 0.0 8044 epsilon= 0.01
step= 98 -- reward= -32.48223290598293 -- cost1= -787.0 6236 --cost2= 0.0 7943 epsilon= 0.01
step= 99 -- reward= -34.674987373737395 -- cost1= -826.0 6176 --cost2= 0.0 8041 epsilon= 0.01
step= 100 -- reward= -35.562415501165525 -- cost1= -849.0 6142 --cost2= 0.0 7990 epsilon= 0.01
step= 101 -- reward= -36.118255633255636 -- cost1= -875.0 6175 --cost2= 0.0 8032 epsilon= 0.01
step= 102 -- reward= -32.60686674436679 -- cost1= -785.0 6197 --cost2= 0.0 8001 epsilon= 0.01
step= 103 -- reward= -33.35345571095574 -- cost1= -810.0 6206 --cost2= 0.0 7934 epsilon= 0.01
step= 104 -- reward= -35.75097804972808 -- cost1= -858.0 6193 --cost2= 0.0 7922 epsilon= 0.01
