j0 step j2 j3 reward j4 j5 cost1 z1 j6 cost2 z2 j7 epsilon
step= 0 -- reward= -22.557373737373744 -- cost1= -630.0 6318 --cost2= 0.0 7511 epsilon= 0.015
step= 1 -- reward= -86.90768745143713 -- cost1= -2380.0 6023 --cost2= 0.0 7499 epsilon= 0.013554030054147672
step= 2 -- reward= -87.0398108631561 -- cost1= -2398.0 6044 --cost2= 0.0 7470 epsilon= 0.01224744871391589
step= 3 -- reward= -89.3774222999219 -- cost1= -2445.0 5963 --cost2= 0.0 7451 epsilon= 0.011066819197003216
step= 4 -- reward= -89.38891996891951 -- cost1= -2452.0 5990 --cost2= 0.0 7414 epsilon= 0.01
step= 5 -- reward= -90.23838723776188 -- cost1= -2485.0 5983 --cost2= 0.0 7372 epsilon= 0.01
step= 6 -- reward= -91.55637432012396 -- cost1= -2505.0 5986 --cost2= 0.0 7522 epsilon= 0.01
step= 7 -- reward= -86.44586247086228 -- cost1= -2379.0 6057 --cost2= 0.0 7479 epsilon= 0.01
step= 8 -- reward= -88.74162293180643 -- cost1= -2452.0 6041 --cost2= 0.0 7509 epsilon= 0.01
step= 9 -- reward= -88.5595809052054 -- cost1= -2437.0 6021 --cost2= 0.0 7492 epsilon= 0.01
step= 10 -- reward= -86.34801282051244 -- cost1= -2397.0 6025 --cost2= 0.0 7438 epsilon= 0.01
step= 11 -- reward= -86.17914335664314 -- cost1= -2386.0 6026 --cost2= 0.0 7546 epsilon= 0.01
step= 12 -- reward= -85.30848724804575 -- cost1= -2353.0 6062 --cost2= 0.0 7582 epsilon= 0.01
step= 13 -- reward= -90.30469882198943 -- cost1= -2522.0 6025 --cost2= 0.0 7486 epsilon= 0.01
step= 14 -- reward= -88.5159076340323 -- cost1= -2454.0 6044 --cost2= 0.0 7371 epsilon= 0.01
step= 15 -- reward= -89.34278069153032 -- cost1= -2453.0 6016 --cost2= 0.0 7565 epsilon= 0.01
step= 16 -- reward= -87.83002633804057 -- cost1= -2433.0 6055 --cost2= 0.0 7500 epsilon= 0.01
step= 17 -- reward= -87.21674630924582 -- cost1= -2436.0 6031 --cost2= 0.0 7557 epsilon= 0.01
step= 18 -- reward= -88.82226107226072 -- cost1= -2440.0 6011 --cost2= 0.0 7512 epsilon= 0.01
