j0 step j2 j3 reward j4 j5 cost1 z1 j6 cost2 z2 j7 epsilon
step= 0 -- reward= 0.0 -- cost1= 0.0 6506 --cost2= 0.0 8488 epsilon= 0.015
step= 1 -- reward= -19.161643356643378 -- cost1= -484.0 6254 --cost2= 0.0 8500 epsilon= 0.013554030054147672
step= 2 -- reward= -46.87590666278166 -- cost1= -1175.0 6206 --cost2= 0.0 8479 epsilon= 0.01224744871391589
step= 3 -- reward= -49.06167929292926 -- cost1= -1211.0 6139 --cost2= 0.0 8429 epsilon= 0.011066819197003216
step= 4 -- reward= -47.741508352758274 -- cost1= -1192.0 6196 --cost2= 0.0 8415 epsilon= 0.01
step= 5 -- reward= -49.175343822843786 -- cost1= -1224.0 6182 --cost2= 0.0 8369 epsilon= 0.01
step= 6 -- reward= -50.2134576534576 -- cost1= -1237.0 6203 --cost2= 0.0 8497 epsilon= 0.01
step= 7 -- reward= -48.02997474747466 -- cost1= -1215.0 6154 --cost2= 0.0 8517 epsilon= 0.01
step= 8 -- reward= -50.18616355866356 -- cost1= -1254.0 6188 --cost2= 0.0 8499 epsilon= 0.01
step= 9 -- reward= -48.56128982128979 -- cost1= -1221.0 6177 --cost2= 0.0 8489 epsilon= 0.01
step= 10 -- reward= -46.42763209013205 -- cost1= -1182.0 6190 --cost2= 0.0 8444 epsilon= 0.01
step= 11 -- reward= -46.28285839160836 -- cost1= -1159.0 6202 --cost2= 0.0 8554 epsilon= 0.01
step= 12 -- reward= -48.08275835275833 -- cost1= -1202.0 6157 --cost2= 0.0 8583 epsilon= 0.01
step= 13 -- reward= -53.15252088189581 -- cost1= -1345.0 6136 --cost2= 0.0 8489 epsilon= 0.01
step= 14 -- reward= -49.22194735819734 -- cost1= -1235.0 6207 --cost2= 0.0 8362 epsilon= 0.01
step= 15 -- reward= -49.97808080808078 -- cost1= -1245.0 6175 --cost2= 0.0 8583 epsilon= 0.01
step= 16 -- reward= -49.23623737373731 -- cost1= -1236.0 6199 --cost2= 0.0 8509 epsilon= 0.01
step= 17 -- reward= -49.20517968142964 -- cost1= -1244.0 6168 --cost2= 0.0 8572 epsilon= 0.01
step= 18 -- reward= -50.172137723387635 -- cost1= -1251.0 6145 --cost2= 0.0 8524 epsilon= 0.01
step= 19 -- reward= -48.34385101010093 -- cost1= -1204.0 6157 --cost2= 0.0 8467 epsilon= 0.01
step= 20 -- reward= -49.72559926184925 -- cost1= -1231.0 6193 --cost2= 0.0 8447 epsilon= 0.01
step= 21 -- reward= -50.86246017871012 -- cost1= -1261.0 6170 --cost2= 0.0 8570 epsilon= 0.01
step= 22 -- reward= -50.08295066045061 -- cost1= -1257.0 6142 --cost2= 0.0 8511 epsilon= 0.01
step= 23 -- reward= -45.74887626262627 -- cost1= -1143.0 6189 --cost2= 0.0 8520 epsilon= 0.01
step= 24 -- reward= -47.00850621600616 -- cost1= -1195.0 6183 --cost2= 0.0 8402 epsilon= 0.01
step= 25 -- reward= -48.47631021756012 -- cost1= -1207.0 6162 --cost2= 0.0 8445 epsilon= 0.01
step= 26 -- reward= -51.51483391608383 -- cost1= -1297.0 6137 --cost2= 0.0 8537 epsilon= 0.01
step= 27 -- reward= -51.01831682206673 -- cost1= -1281.0 6161 --cost2= 0.0 8563 epsilon= 0.01
step= 28 -- reward= -49.89293803418799 -- cost1= -1233.0 6156 --cost2= 0.0 8560 epsilon= 0.01
step= 29 -- reward= -48.979269619269566 -- cost1= -1229.0 6185 --cost2= 0.0 8409 epsilon= 0.01
step= 30 -- reward= -47.331143162393126 -- cost1= -1192.0 6205 --cost2= 0.0 8496 epsilon= 0.01
step= 31 -- reward= -50.30613636363628 -- cost1= -1250.0 6142 --cost2= 0.0 8414 epsilon= 0.01
step= 32 -- reward= -47.77022921522919 -- cost1= -1194.0 6229 --cost2= 0.0 8511 epsilon= 0.01
step= 33 -- reward= -53.06107905982903 -- cost1= -1331.0 6130 --cost2= 0.0 8422 epsilon= 0.01
step= 34 -- reward= -43.16722222222218 -- cost1= -1066.0 6216 --cost2= 0.0 8581 epsilon= 0.01
step= 35 -- reward= -50.433891802641696 -- cost1= -1268.0 6186 --cost2= 0.0 8544 epsilon= 0.01
step= 36 -- reward= -49.39685508935503 -- cost1= -1234.0 6176 --cost2= 0.0 8556 epsilon= 0.01
step= 37 -- reward= -45.14912878787873 -- cost1= -1142.0 6219 --cost2= 0.0 8455 epsilon= 0.01
step= 38 -- reward= -47.72579254079249 -- cost1= -1194.0 6173 --cost2= 0.0 8504 epsilon= 0.01
step= 39 -- reward= -49.45156759906757 -- cost1= -1235.0 6141 --cost2= 0.0 8603 epsilon= 0.01
step= 40 -- reward= -52.00369949494942 -- cost1= -1285.0 6115 --cost2= 0.0 8392 epsilon= 0.01
step= 41 -- reward= -51.38155788655783 -- cost1= -1298.0 6170 --cost2= 0.0 8488 epsilon= 0.01
step= 42 -- reward= -51.54491550116543 -- cost1= -1269.0 6162 --cost2= 0.0 8346 epsilon= 0.01
step= 43 -- reward= -48.01918123543116 -- cost1= -1193.0 6174 --cost2= 0.0 8400 epsilon= 0.01
step= 44 -- reward= -48.25608585858581 -- cost1= -1199.0 6184 --cost2= 0.0 8482 epsilon= 0.01
step= 45 -- reward= -48.37603535353532 -- cost1= -1209.0 6204 --cost2= 0.0 8513 epsilon= 0.01
step= 46 -- reward= -48.33459207459209 -- cost1= -1195.0 6173 --cost2= 0.0 8434 epsilon= 0.01
step= 47 -- reward= -47.49192404817402 -- cost1= -1180.0 6140 --cost2= 0.0 8481 epsilon= 0.01
