j0 step j2 j3 reward j4 j5 cost1 z1 j6 cost2 z2 j7 epsilon
step= 0 -- reward= 0.0 -- cost1= 0.0 6544 --cost2= 0.0 8010 epsilon= 0.015
step= 1 -- reward= -18.23704739704741 -- cost1= -458.0 6244 --cost2= 0.0 7986 epsilon= 0.013554030054147672
step= 2 -- reward= -48.9056541375291 -- cost1= -1226.0 6153 --cost2= 0.0 7968 epsilon= 0.01224744871391589
step= 3 -- reward= -50.1932847707847 -- cost1= -1240.0 6110 --cost2= 0.0 7929 epsilon= 0.011066819197003216
step= 4 -- reward= -49.56539724164718 -- cost1= -1235.0 6153 --cost2= 0.0 7917 epsilon= 0.01
step= 5 -- reward= -51.79107905982901 -- cost1= -1293.0 6112 --cost2= 0.0 7888 epsilon= 0.01
step= 6 -- reward= -52.60179292929286 -- cost1= -1294.0 6147 --cost2= 0.0 8014 epsilon= 0.01
step= 7 -- reward= -49.43560606060597 -- cost1= -1247.0 6122 --cost2= 0.0 7993 epsilon= 0.01
step= 8 -- reward= -51.952998251748184 -- cost1= -1293.0 6149 --cost2= 0.0 8023 epsilon= 0.01
step= 9 -- reward= -49.550290404040354 -- cost1= -1243.0 6155 --cost2= 0.0 7985 epsilon= 0.01
step= 10 -- reward= -47.16548756798759 -- cost1= -1199.0 6173 --cost2= 0.0 7952 epsilon= 0.01
step= 11 -- reward= -48.3794784382284 -- cost1= -1211.0 6150 --cost2= 0.0 8064 epsilon= 0.01
step= 12 -- reward= -49.60844017094016 -- cost1= -1235.0 6124 --cost2= 0.0 8078 epsilon= 0.01
step= 13 -- reward= -52.40786033411026 -- cost1= -1329.0 6151 --cost2= 0.0 7998 epsilon= 0.01
step= 14 -- reward= -51.505257381507356 -- cost1= -1291.0 6153 --cost2= 0.0 7843 epsilon= 0.01
step= 15 -- reward= -49.865593434343445 -- cost1= -1245.0 6174 --cost2= 0.0 8079 epsilon= 0.01
step= 16 -- reward= -51.35767094017087 -- cost1= -1291.0 6144 --cost2= 0.0 7992 epsilon= 0.01
step= 17 -- reward= -51.09558372183361 -- cost1= -1291.0 6121 --cost2= 0.0 8074 epsilon= 0.01
step= 18 -- reward= -51.48583527583519 -- cost1= -1277.0 6119 --cost2= 0.0 8006 epsilon= 0.01
step= 19 -- reward= -49.55941724941719 -- cost1= -1231.0 6130 --cost2= 0.0 7960 epsilon= 0.01
step= 20 -- reward= -51.978335275835214 -- cost1= -1288.0 6136 --cost2= 0.0 7929 epsilon= 0.01
step= 21 -- reward= -50.93009906759895 -- cost1= -1263.0 6168 --cost2= 0.0 8081 epsilon= 0.01
