j0 step j2 j3 reward j4 j5 cost1 z1 j6 cost2 z2 j7 epsilon
step= 0 -- reward= 0.0 -- cost1= 0.0 6572 --cost2= 0.0 8421 epsilon= 0.015
step= 1 -- reward= 0.0 -- cost1= 0.0 6460 --cost2= 0.0 8540 epsilon= 0.013554030054147672
step= 2 -- reward= -10.003807303807307 -- cost1= -246.0 6303 --cost2= 0.0 8506 epsilon= 0.01224744871391589
step= 3 -- reward= -34.24787004662008 -- cost1= -817.0 6189 --cost2= 0.0 8430 epsilon= 0.011066819197003216
step= 4 -- reward= -33.1441433566434 -- cost1= -803.0 6231 --cost2= 0.0 8414 epsilon= 0.01
step= 5 -- reward= -34.157548562548584 -- cost1= -826.0 6231 --cost2= 0.0 8369 epsilon= 0.01
step= 6 -- reward= -35.427651515151524 -- cost1= -846.0 6229 --cost2= 0.0 8494 epsilon= 0.01
step= 7 -- reward= -34.82561868686875 -- cost1= -850.0 6172 --cost2= 0.0 8520 epsilon= 0.01
step= 8 -- reward= -36.160000000000004 -- cost1= -874.0 6208 --cost2= 0.0 8499 epsilon= 0.01
step= 9 -- reward= -35.493560606060605 -- cost1= -861.0 6195 --cost2= 0.0 8492 epsilon= 0.01
step= 10 -- reward= -31.50161227661231 -- cost1= -773.0 6231 --cost2= 0.0 8441 epsilon= 0.01
step= 11 -- reward= -33.12094308469314 -- cost1= -800.0 6215 --cost2= 0.0 8554 epsilon= 0.01
step= 12 -- reward= -32.72537004662008 -- cost1= -799.0 6219 --cost2= 0.0 8584 epsilon= 0.01
step= 13 -- reward= -37.21639083139086 -- cost1= -920.0 6193 --cost2= 0.0 8488 epsilon= 0.01
step= 14 -- reward= -34.44145202020206 -- cost1= -840.0 6249 --cost2= 0.0 8361 epsilon= 0.01
step= 15 -- reward= -34.5191015928516 -- cost1= -827.0 6230 --cost2= 0.0 8570 epsilon= 0.01
step= 16 -- reward= -34.43092365967365 -- cost1= -835.0 6240 --cost2= 0.0 8523 epsilon= 0.01
step= 17 -- reward= -33.496035353535405 -- cost1= -813.0 6233 --cost2= 0.0 8572 epsilon= 0.01
step= 18 -- reward= -35.58490093240097 -- cost1= -859.0 6178 --cost2= 0.0 8524 epsilon= 0.01
step= 19 -- reward= -31.703345959595996 -- cost1= -770.0 6230 --cost2= 0.0 8455 epsilon= 0.01
step= 20 -- reward= -35.16626068376073 -- cost1= -847.0 6228 --cost2= 0.0 8457 epsilon= 0.01
step= 21 -- reward= -34.94396270396271 -- cost1= -846.0 6232 --cost2= 0.0 8572 epsilon= 0.01
step= 22 -- reward= -35.77156177156178 -- cost1= -862.0 6177 --cost2= 0.0 8511 epsilon= 0.01
step= 23 -- reward= -31.53515151515157 -- cost1= -769.0 6217 --cost2= 0.0 8520 epsilon= 0.01
step= 24 -- reward= -32.418744172494236 -- cost1= -806.0 6214 --cost2= 0.0 8402 epsilon= 0.01
step= 25 -- reward= -31.879054972805008 -- cost1= -773.0 6229 --cost2= 0.0 8445 epsilon= 0.01
step= 26 -- reward= -35.55024766899769 -- cost1= -863.0 6205 --cost2= 0.0 8539 epsilon= 0.01
step= 27 -- reward= -35.65326146076144 -- cost1= -873.0 6216 --cost2= 0.0 8561 epsilon= 0.01
step= 28 -- reward= -33.97827020202024 -- cost1= -809.0 6223 --cost2= 0.0 8560 epsilon= 0.01
step= 29 -- reward= -36.27017482517485 -- cost1= -872.0 6188 --cost2= 0.0 8409 epsilon= 0.01
step= 30 -- reward= -34.03808566433572 -- cost1= -833.0 6216 --cost2= 0.0 8495 epsilon= 0.01
step= 31 -- reward= -34.62629662004666 -- cost1= -841.0 6204 --cost2= 0.0 8415 epsilon= 0.01
step= 32 -- reward= -33.36101398601402 -- cost1= -812.0 6253 --cost2= 0.0 8511 epsilon= 0.01
step= 33 -- reward= -38.955229215229195 -- cost1= -945.0 6180 --cost2= 0.0 8421 epsilon= 0.01
step= 34 -- reward= -27.634936868686893 -- cost1= -662.0 6266 --cost2= 0.0 8579 epsilon= 0.01
step= 35 -- reward= -35.88327505827506 -- cost1= -868.0 6221 --cost2= 0.0 8547 epsilon= 0.01
step= 36 -- reward= -34.75364024864025 -- cost1= -841.0 6205 --cost2= 0.0 8553 epsilon= 0.01
step= 37 -- reward= -31.85071969696973 -- cost1= -773.0 6258 --cost2= 0.0 8456 epsilon= 0.01
step= 38 -- reward= -31.806311188811225 -- cost1= -772.0 6232 --cost2= 0.0 8506 epsilon= 0.01
step= 39 -- reward= -35.53655497280503 -- cost1= -856.0 6167 --cost2= 0.0 8603 epsilon= 0.01
step= 40 -- reward= -38.07679292929295 -- cost1= -923.0 6151 --cost2= 0.0 8395 epsilon= 0.01
step= 41 -- reward= -37.333547979798 -- cost1= -911.0 6211 --cost2= 0.0 8485 epsilon= 0.01
step= 42 -- reward= -37.26746017871018 -- cost1= -892.0 6203 --cost2= 0.0 8346 epsilon= 0.01
step= 43 -- reward= -33.03454739704743 -- cost1= -794.0 6215 --cost2= 0.0 8400 epsilon= 0.01
step= 44 -- reward= -34.77155108780112 -- cost1= -829.0 6213 --cost2= 0.0 8482 epsilon= 0.01
step= 45 -- reward= -33.71476884226886 -- cost1= -812.0 6251 --cost2= 0.0 8513 epsilon= 0.01
step= 46 -- reward= -35.45423756798763 -- cost1= -843.0 6178 --cost2= 0.0 8434 epsilon= 0.01
step= 47 -- reward= -31.9946464646465 -- cost1= -761.0 6197 --cost2= 0.0 8476 epsilon= 0.01
step= 48 -- reward= -36.42699494949498 -- cost1= -876.0 6170 --cost2= 0.0 8547 epsilon= 0.01
step= 49 -- reward= -33.962335858585895 -- cost1= -827.0 6257 --cost2= 0.0 8578 epsilon= 0.01
step= 50 -- reward= -33.4153933566434 -- cost1= -803.0 6214 --cost2= 0.0 8302 epsilon= 0.01
step= 51 -- reward= -35.25333916083918 -- cost1= -860.0 6187 --cost2= 0.0 8487 epsilon= 0.01
step= 52 -- reward= -30.667146464646518 -- cost1= -746.0 6236 --cost2= 0.0 8524 epsilon= 0.01
step= 53 -- reward= -37.549168609168596 -- cost1= -910.0 6216 --cost2= 0.0 8574 epsilon= 0.01
step= 54 -- reward= -34.87315850815857 -- cost1= -844.0 6197 --cost2= 0.0 8440 epsilon= 0.01
step= 55 -- reward= -28.15398989898992 -- cost1= -684.0 6286 --cost2= 0.0 8433 epsilon= 0.01
step= 56 -- reward= -31.64824494949501 -- cost1= -766.0 6243 --cost2= 0.0 8590 epsilon= 0.01
step= 57 -- reward= -34.88611985236984 -- cost1= -850.0 6189 --cost2= 0.0 8484 epsilon= 0.01
step= 58 -- reward= -36.87608003108004 -- cost1= -904.0 6188 --cost2= 0.0 8371 epsilon= 0.01
step= 59 -- reward= -33.50042929292933 -- cost1= -808.0 6194 --cost2= 0.0 8436 epsilon= 0.01
step= 60 -- reward= -35.37818181818185 -- cost1= -852.0 6203 --cost2= 0.0 8466 epsilon= 0.01
step= 61 -- reward= -32.78166278166284 -- cost1= -811.0 6233 --cost2= 0.0 8527 epsilon= 0.01
step= 62 -- reward= -32.62401515151516 -- cost1= -804.0 6260 --cost2= 0.0 8494 epsilon= 0.01
step= 63 -- reward= -34.53282634032638 -- cost1= -839.0 6206 --cost2= 0.0 8532 epsilon= 0.01
step= 64 -- reward= -29.912777777777812 -- cost1= -726.0 6255 --cost2= 0.0 8512 epsilon= 0.01
step= 65 -- reward= -33.70028651903655 -- cost1= -819.0 6239 --cost2= 0.0 8509 epsilon= 0.01
step= 66 -- reward= -32.56948232323234 -- cost1= -778.0 6218 --cost2= 0.0 8492 epsilon= 0.01
step= 67 -- reward= -34.62421717171722 -- cost1= -846.0 6206 --cost2= 0.0 8510 epsilon= 0.01
step= 68 -- reward= -34.807348484848504 -- cost1= -841.0 6215 --cost2= 0.0 8454 epsilon= 0.01
step= 69 -- reward= -36.07838383838388 -- cost1= -883.0 6215 --cost2= 0.0 8547 epsilon= 0.01
step= 70 -- reward= -33.982409673659696 -- cost1= -819.0 6200 --cost2= 0.0 8401 epsilon= 0.01
step= 71 -- reward= -34.19215909090911 -- cost1= -828.0 6184 --cost2= 0.0 8362 epsilon= 0.01
step= 72 -- reward= -36.77574300699304 -- cost1= -897.0 6214 --cost2= 0.0 8391 epsilon= 0.01
step= 73 -- reward= -34.89276320901325 -- cost1= -843.0 6235 --cost2= 0.0 8567 epsilon= 0.01
step= 74 -- reward= -35.36539141414143 -- cost1= -854.0 6184 --cost2= 0.0 8471 epsilon= 0.01
step= 75 -- reward= -34.234488636363665 -- cost1= -821.0 6217 --cost2= 0.0 8476 epsilon= 0.01
step= 76 -- reward= -31.889027777777805 -- cost1= -775.0 6252 --cost2= 0.0 8546 epsilon= 0.01
step= 77 -- reward= -35.70404914529916 -- cost1= -877.0 6198 --cost2= 0.0 8539 epsilon= 0.01
step= 78 -- reward= -33.0063422688423 -- cost1= -810.0 6233 --cost2= 0.0 8410 epsilon= 0.01
step= 79 -- reward= -32.17486111111114 -- cost1= -776.0 6230 --cost2= 0.0 8549 epsilon= 0.01
step= 80 -- reward= -29.301222804972834 -- cost1= -710.0 6231 --cost2= 0.0 8504 epsilon= 0.01
step= 81 -- reward= -34.841365578865606 -- cost1= -847.0 6226 --cost2= 0.0 8442 epsilon= 0.01
