j0 step j2 j3 reward j4 j5 cost1 z1 j6 cost2 z2 j7 epsilon
step= 0 -- reward= -7.407056138306134 -- cost1= -202.0 6397 --cost2= 0.0 8529 epsilon= 0.015
step= 1 -- reward= -72.75635198135187 -- cost1= -1943.0 6117 --cost2= 0.0 8461 epsilon= 0.013554030054147672
step= 2 -- reward= -74.03675067987552 -- cost1= -1974.0 6106 --cost2= 0.0 8477 epsilon= 0.01224744871391589
step= 3 -- reward= -75.325972222222 -- cost1= -1995.0 6060 --cost2= 0.0 8435 epsilon= 0.011066819197003216
step= 4 -- reward= -75.07326340326327 -- cost1= -1990.0 6104 --cost2= 0.0 8409 epsilon= 0.01
step= 5 -- reward= -77.29759032634011 -- cost1= -2056.0 6049 --cost2= 0.0 8369 epsilon= 0.01
step= 6 -- reward= -79.41651709401694 -- cost1= -2095.0 6033 --cost2= 0.0 8500 epsilon= 0.01
step= 7 -- reward= -74.4944939782437 -- cost1= -1987.0 6091 --cost2= 0.0 8514 epsilon= 0.01
step= 8 -- reward= -76.88695367132851 -- cost1= -2055.0 6087 --cost2= 0.0 8500 epsilon= 0.01
step= 9 -- reward= -75.53343628593609 -- cost1= -2020.0 6083 --cost2= 0.0 8488 epsilon= 0.01
step= 10 -- reward= -72.86795600233074 -- cost1= -1962.0 6105 --cost2= 0.0 8444 epsilon= 0.01
step= 11 -- reward= -72.89129079254064 -- cost1= -1949.0 6118 --cost2= 0.0 8553 epsilon= 0.01
step= 12 -- reward= -73.51677104757968 -- cost1= -1975.0 6100 --cost2= 0.0 8585 epsilon= 0.01
step= 13 -- reward= -77.73631455962328 -- cost1= -2097.0 6097 --cost2= 0.0 8495 epsilon= 0.01
step= 14 -- reward= -74.99231934731917 -- cost1= -2015.0 6132 --cost2= 0.0 8353 epsilon= 0.01
step= 15 -- reward= -77.15935606060589 -- cost1= -2040.0 6073 --cost2= 0.0 8588 epsilon= 0.01
step= 16 -- reward= -75.05592377393823 -- cost1= -2008.0 6123 --cost2= 0.0 8508 epsilon= 0.01
step= 17 -- reward= -72.77774961149939 -- cost1= -1971.0 6134 --cost2= 0.0 8570 epsilon= 0.01
step= 18 -- reward= -76.36269522144501 -- cost1= -2023.0 6072 --cost2= 0.0 8524 epsilon= 0.01
step= 19 -- reward= -75.18821872571857 -- cost1= -1982.0 6078 --cost2= 0.0 8476 epsilon= 0.01
step= 20 -- reward= -76.53371891996879 -- cost1= -2033.0 6105 --cost2= 0.0 8439 epsilon= 0.01
step= 21 -- reward= -79.15262723387693 -- cost1= -2083.0 6056 --cost2= 0.0 8569 epsilon= 0.01
step= 22 -- reward= -73.53629953379934 -- cost1= -1971.0 6129 --cost2= 0.0 8512 epsilon= 0.01
step= 23 -- reward= -73.92432400932383 -- cost1= -1956.0 6093 --cost2= 0.0 8521 epsilon= 0.01
step= 24 -- reward= -72.53759566822045 -- cost1= -1954.0 6106 --cost2= 0.0 8399 epsilon= 0.01
step= 25 -- reward= -71.85505050505031 -- cost1= -1914.0 6136 --cost2= 0.0 8447 epsilon= 0.01
step= 26 -- reward= -76.12683177933157 -- cost1= -2041.0 6087 --cost2= 0.0 8536 epsilon= 0.01
step= 27 -- reward= -77.51884129759115 -- cost1= -2082.0 6070 --cost2= 0.0 8563 epsilon= 0.01
step= 28 -- reward= -75.73116258741231 -- cost1= -2004.0 6093 --cost2= 0.0 8560 epsilon= 0.01
step= 29 -- reward= -75.86775738150718 -- cost1= -2033.0 6090 --cost2= 0.0 8409 epsilon= 0.01
step= 30 -- reward= -74.04324929155796 -- cost1= -1987.0 6115 --cost2= 0.0 8496 epsilon= 0.01
step= 31 -- reward= -75.4271571484069 -- cost1= -2001.0 6095 --cost2= 0.0 8414 epsilon= 0.01
step= 32 -- reward= -75.9376204351202 -- cost1= -2019.0 6108 --cost2= 0.0 8511 epsilon= 0.01
step= 33 -- reward= -78.78484459984439 -- cost1= -2091.0 6066 --cost2= 0.0 8422 epsilon= 0.01
step= 34 -- reward= -70.89541472416462 -- cost1= -1866.0 6110 --cost2= 0.0 8586 epsilon= 0.01
step= 35 -- reward= -76.60305264180252 -- cost1= -2041.0 6116 --cost2= 0.0 8539 epsilon= 0.01
step= 36 -- reward= -75.51196289821277 -- cost1= -2006.0 6101 --cost2= 0.0 8561 epsilon= 0.01
step= 37 -- reward= -73.71503593628583 -- cost1= -1966.0 6110 --cost2= 0.0 8455 epsilon= 0.01
step= 38 -- reward= -74.08881895881883 -- cost1= -1968.0 6089 --cost2= 0.0 8500 epsilon= 0.01
step= 39 -- reward= -73.8756876456874 -- cost1= -1975.0 6087 --cost2= 0.0 8602 epsilon= 0.01
step= 40 -- reward= -77.30559052059027 -- cost1= -2039.0 6077 --cost2= 0.0 8398 epsilon= 0.01
step= 41 -- reward= -77.6734013209011 -- cost1= -2079.0 6086 --cost2= 0.0 8489 epsilon= 0.01
step= 42 -- reward= -78.30172736985219 -- cost1= -2076.0 6069 --cost2= 0.0 8341 epsilon= 0.01
step= 43 -- reward= -74.40697552447533 -- cost1= -1975.0 6089 --cost2= 0.0 8398 epsilon= 0.01
step= 44 -- reward= -74.79635392385372 -- cost1= -2003.0 6090 --cost2= 0.0 8482 epsilon= 0.01
step= 45 -- reward= -75.50408605283589 -- cost1= -2017.0 6102 --cost2= 0.0 8513 epsilon= 0.01
step= 46 -- reward= -73.57744269619255 -- cost1= -1961.0 6110 --cost2= 0.0 8435 epsilon= 0.01
step= 47 -- reward= -71.96766511266495 -- cost1= -1906.0 6108 --cost2= 0.0 8483 epsilon= 0.01
step= 48 -- reward= -75.43198620823595 -- cost1= -2004.0 6094 --cost2= 0.0 8540 epsilon= 0.01
step= 49 -- reward= -75.70163170163156 -- cost1= -2033.0 6114 --cost2= 0.0 8577 epsilon= 0.01
step= 50 -- reward= -75.1549776612275 -- cost1= -1985.0 6089 --cost2= 0.0 8302 epsilon= 0.01
step= 51 -- reward= -75.8858547008545 -- cost1= -2026.0 6070 --cost2= 0.0 8491 epsilon= 0.01
step= 52 -- reward= -70.43600098839052 -- cost1= -1889.0 6147 --cost2= 0.0 8520 epsilon= 0.01
step= 53 -- reward= -78.5096805726951 -- cost1= -2100.0 6091 --cost2= 0.0 8591 epsilon= 0.01
step= 54 -- reward= -72.93117618492607 -- cost1= -1951.0 6140 --cost2= 0.0 8420 epsilon= 0.01
step= 55 -- reward= -70.95196484071472 -- cost1= -1890.0 6121 --cost2= 0.0 8451 epsilon= 0.01
