j0 step j2 j3 reward j4 j5 cost1 z1 j6 cost2 z2 j7 epsilon
step= 0 -- reward= -8.075172882672875 -- cost1= -221.0 6378 --cost2= 0.0 7511 epsilon= 0.015
step= 1 -- reward= -74.38889714452195 -- cost1= -1983.0 6076 --cost2= 0.0 7499 epsilon= 0.013554030054147672
step= 2 -- reward= -75.31559489121965 -- cost1= -2002.0 6079 --cost2= 0.0 7470 epsilon= 0.01224744871391589
step= 3 -- reward= -76.03361111111091 -- cost1= -2022.0 6032 --cost2= 0.0 7453 epsilon= 0.011066819197003216
step= 4 -- reward= -79.09552204739695 -- cost1= -2101.0 5995 --cost2= 0.0 7412 epsilon= 0.01
step= 5 -- reward= -78.19212995337962 -- cost1= -2081.0 6022 --cost2= 0.0 7372 epsilon= 0.01
step= 6 -- reward= -80.87593822843802 -- cost1= -2132.0 5997 --cost2= 0.0 7522 epsilon= 0.01
step= 7 -- reward= -76.01039044289016 -- cost1= -2027.0 6051 --cost2= 0.0 7479 epsilon= 0.01
step= 8 -- reward= -77.58723533411015 -- cost1= -2083.0 6059 --cost2= 0.0 7508 epsilon= 0.01
step= 9 -- reward= -77.28812354312325 -- cost1= -2060.0 6043 --cost2= 0.0 7493 epsilon= 0.01
step= 10 -- reward= -73.49018939393915 -- cost1= -1986.0 6082 --cost2= 0.0 7438 epsilon= 0.01
step= 11 -- reward= -75.21849553224533 -- cost1= -2012.0 6054 --cost2= 0.0 7545 epsilon= 0.01
step= 12 -- reward= -74.90788181589632 -- cost1= -2009.0 6066 --cost2= 0.0 7583 epsilon= 0.01
step= 13 -- reward= -79.85493149824012 -- cost1= -2157.0 6037 --cost2= 0.0 7486 epsilon= 0.01
step= 14 -- reward= -77.35744560994546 -- cost1= -2074.0 6073 --cost2= 0.0 7371 epsilon= 0.01
step= 15 -- reward= -77.46108974358947 -- cost1= -2056.0 6057 --cost2= 0.0 7565 epsilon= 0.01
step= 16 -- reward= -77.63168849124705 -- cost1= -2074.0 6058 --cost2= 0.0 7500 epsilon= 0.01
step= 17 -- reward= -76.11110042735025 -- cost1= -2054.0 6050 --cost2= 0.0 7557 epsilon= 0.01
step= 18 -- reward= -75.94420066045036 -- cost1= -2033.0 6062 --cost2= 0.0 7512 epsilon= 0.01
step= 19 -- reward= -76.27998445998429 -- cost1= -2009.0 6050 --cost2= 0.0 7491 epsilon= 0.01
step= 20 -- reward= -77.7043764568763 -- cost1= -2074.0 6064 --cost2= 0.0 7448 epsilon= 0.01
step= 21 -- reward= -79.89297882672848 -- cost1= -2107.0 6035 --cost2= 0.0 7556 epsilon= 0.01
step= 22 -- reward= -75.40389228826716 -- cost1= -2029.0 6069 --cost2= 0.0 7514 epsilon= 0.01
step= 23 -- reward= -76.0927010489508 -- cost1= -2013.0 6036 --cost2= 0.0 7523 epsilon= 0.01
step= 24 -- reward= -73.22673853923834 -- cost1= -1969.0 6091 --cost2= 0.0 7406 epsilon= 0.01
step= 25 -- reward= -75.11524864024837 -- cost1= -2006.0 6044 --cost2= 0.0 7457 epsilon= 0.01
step= 26 -- reward= -76.41072455322428 -- cost1= -2051.0 6077 --cost2= 0.0 7523 epsilon= 0.01
step= 27 -- reward= -79.27393065268038 -- cost1= -2131.0 6021 --cost2= 0.0 7559 epsilon= 0.01
step= 28 -- reward= -78.8578778166275 -- cost1= -2078.0 6019 --cost2= 0.0 7545 epsilon= 0.01
step= 29 -- reward= -78.19466394716358 -- cost1= -2096.0 6027 --cost2= 0.0 7419 epsilon= 0.01
step= 30 -- reward= -76.8457288952875 -- cost1= -2064.0 6038 --cost2= 0.0 7490 epsilon= 0.01
step= 31 -- reward= -76.52177544677518 -- cost1= -2030.0 6066 --cost2= 0.0 7430 epsilon= 0.01
step= 32 -- reward= -75.0519852369851 -- cost1= -2016.0 6111 --cost2= 0.0 7516 epsilon= 0.01
step= 33 -- reward= -80.02398892773866 -- cost1= -2127.0 6030 --cost2= 0.0 7444 epsilon= 0.01
