j0 step j2 j3 reward j4 j5 cost1 z1 j6 cost2 z2 j7 epsilon
step= 0 -- reward= 0.0 -- cost1= 0.0 6555 --cost2= 0.0 7511 epsilon= 0.015
step= 1 -- reward= -18.5280341880342 -- cost1= -459.0 6232 --cost2= 0.0 7496 epsilon= 0.013554030054147672
step= 2 -- reward= -48.56454982517482 -- cost1= -1212.0 6171 --cost2= 0.0 7473 epsilon= 0.01224744871391589
step= 3 -- reward= -48.98867229992224 -- cost1= -1218.0 6128 --cost2= 0.0 7451 epsilon= 0.011066819197003216
step= 4 -- reward= -52.57548951048946 -- cost1= -1315.0 6073 --cost2= 0.0 7414 epsilon= 0.01
step= 5 -- reward= -52.42775543900537 -- cost1= -1305.0 6099 --cost2= 0.0 7372 epsilon= 0.01
step= 6 -- reward= -55.597611693861595 -- cost1= -1363.0 6079 --cost2= 0.0 7522 epsilon= 0.01
step= 7 -- reward= -50.13390831390826 -- cost1= -1269.0 6100 --cost2= 0.0 7479 epsilon= 0.01
step= 8 -- reward= -53.20239219114208 -- cost1= -1324.0 6118 --cost2= 0.0 7508 epsilon= 0.01
step= 9 -- reward= -50.53596639471633 -- cost1= -1263.0 6135 --cost2= 0.0 7493 epsilon= 0.01
step= 10 -- reward= -49.57240190365185 -- cost1= -1261.0 6111 --cost2= 0.0 7438 epsilon= 0.01
step= 11 -- reward= -51.018641219891194 -- cost1= -1274.0 6087 --cost2= 0.0 7545 epsilon= 0.01
step= 12 -- reward= -48.79991938616937 -- cost1= -1235.0 6124 --cost2= 0.0 7583 epsilon= 0.01
step= 13 -- reward= -53.14499805749804 -- cost1= -1347.0 6133 --cost2= 0.0 7486 epsilon= 0.01
step= 14 -- reward= -51.992264957264936 -- cost1= -1301.0 6143 --cost2= 0.0 7371 epsilon= 0.01
step= 15 -- reward= -52.140050505050496 -- cost1= -1298.0 6121 --cost2= 0.0 7565 epsilon= 0.01
step= 16 -- reward= -52.71642968142965 -- cost1= -1328.0 6106 --cost2= 0.0 7500 epsilon= 0.01
step= 17 -- reward= -50.38502622377616 -- cost1= -1275.0 6138 --cost2= 0.0 7557 epsilon= 0.01
step= 18 -- reward= -51.81031177156171 -- cost1= -1292.0 6103 --cost2= 0.0 7512 epsilon= 0.01
step= 19 -- reward= -50.774735819735724 -- cost1= -1258.0 6104 --cost2= 0.0 7489 epsilon= 0.01
step= 20 -- reward= -52.81101495726491 -- cost1= -1312.0 6111 --cost2= 0.0 7450 epsilon= 0.01
step= 21 -- reward= -53.01618686868673 -- cost1= -1320.0 6112 --cost2= 0.0 7557 epsilon= 0.01
step= 22 -- reward= -50.347708818958786 -- cost1= -1272.0 6127 --cost2= 0.0 7513 epsilon= 0.01
step= 23 -- reward= -49.61232517482513 -- cost1= -1233.0 6099 --cost2= 0.0 7519 epsilon= 0.01
step= 24 -- reward= -47.249547397047344 -- cost1= -1199.0 6179 --cost2= 0.0 7410 epsilon= 0.01
step= 25 -- reward= -50.63299242424234 -- cost1= -1268.0 6101 --cost2= 0.0 7457 epsilon= 0.01
step= 26 -- reward= -53.59425019425009 -- cost1= -1341.0 6092 --cost2= 0.0 7523 epsilon= 0.01
step= 27 -- reward= -53.85970571095561 -- cost1= -1348.0 6095 --cost2= 0.0 7559 epsilon= 0.01
step= 28 -- reward= -52.71989996114993 -- cost1= -1302.0 6087 --cost2= 0.0 7545 epsilon= 0.01
step= 29 -- reward= -52.39360916860909 -- cost1= -1313.0 6101 --cost2= 0.0 7419 epsilon= 0.01
step= 30 -- reward= -50.04243783993782 -- cost1= -1251.0 6147 --cost2= 0.0 7490 epsilon= 0.01
step= 31 -- reward= -51.39111693861684 -- cost1= -1282.0 6109 --cost2= 0.0 7430 epsilon= 0.01
step= 32 -- reward= -50.68945707070703 -- cost1= -1264.0 6159 --cost2= 0.0 7516 epsilon= 0.01
step= 33 -- reward= -52.068686868686775 -- cost1= -1312.0 6149 --cost2= 0.0 7443 epsilon= 0.01
step= 34 -- reward= -46.005376845376766 -- cost1= -1128.0 6154 --cost2= 0.0 7595 epsilon= 0.01
step= 35 -- reward= -52.842573815073706 -- cost1= -1323.0 6131 --cost2= 0.0 7529 epsilon= 0.01
step= 36 -- reward= -52.66159285159277 -- cost1= -1308.0 6102 --cost2= 0.0 7565 epsilon= 0.01
step= 37 -- reward= -46.97813325563317 -- cost1= -1187.0 6174 --cost2= 0.0 7456 epsilon= 0.01
step= 38 -- reward= -52.62846056721048 -- cost1= -1312.0 6055 --cost2= 0.0 7497 epsilon= 0.01
step= 39 -- reward= -51.77512626262625 -- cost1= -1295.0 6080 --cost2= 0.0 7600 epsilon= 0.01
step= 40 -- reward= -52.64086732711729 -- cost1= -1308.0 6093 --cost2= 0.0 7403 epsilon= 0.01
step= 41 -- reward= -53.37658508158503 -- cost1= -1349.0 6119 --cost2= 0.0 7497 epsilon= 0.01
step= 42 -- reward= -55.13954933954924 -- cost1= -1364.0 6067 --cost2= 0.0 7359 epsilon= 0.01
step= 43 -- reward= -50.453126456876404 -- cost1= -1250.0 6117 --cost2= 0.0 7398 epsilon= 0.01
step= 44 -- reward= -50.600055361305294 -- cost1= -1264.0 6119 --cost2= 0.0 7482 epsilon= 0.01
step= 45 -- reward= -51.25231934731931 -- cost1= -1278.0 6135 --cost2= 0.0 7508 epsilon= 0.01
step= 46 -- reward= -52.331719114219105 -- cost1= -1285.0 6083 --cost2= 0.0 7450 epsilon= 0.01
step= 47 -- reward= -48.307487373737295 -- cost1= -1197.0 6123 --cost2= 0.0 7489 epsilon= 0.01
step= 48 -- reward= -50.98198329448324 -- cost1= -1261.0 6122 --cost2= 0.0 7558 epsilon= 0.01
step= 49 -- reward= -51.55089646464639 -- cost1= -1288.0 6134 --cost2= 0.0 7560 epsilon= 0.01
step= 50 -- reward= -51.379976689976715 -- cost1= -1274.0 6110 --cost2= 0.0 7315 epsilon= 0.01
step= 51 -- reward= -51.76224067599056 -- cost1= -1300.0 6101 --cost2= 0.0 7499 epsilon= 0.01
step= 52 -- reward= -47.244722222222144 -- cost1= -1189.0 6151 --cost2= 0.0 7520 epsilon= 0.01
step= 53 -- reward= -55.37014277389278 -- cost1= -1385.0 6090 --cost2= 0.0 7575 epsilon= 0.01
step= 54 -- reward= -51.20793414918415 -- cost1= -1279.0 6097 --cost2= 0.0 7434 epsilon= 0.01
step= 55 -- reward= -44.96751942501941 -- cost1= -1125.0 6177 --cost2= 0.0 7471 epsilon= 0.01
step= 56 -- reward= -49.35448426573419 -- cost1= -1233.0 6149 --cost2= 0.0 7556 epsilon= 0.01
step= 57 -- reward= -49.955608003107955 -- cost1= -1258.0 6127 --cost2= 0.0 7493 epsilon= 0.01
step= 58 -- reward= -53.763897630147554 -- cost1= -1354.0 6094 --cost2= 0.0 7365 epsilon= 0.01
step= 59 -- reward= -48.72185800310799 -- cost1= -1219.0 6140 --cost2= 0.0 7443 epsilon= 0.01
step= 60 -- reward= -53.453452797202736 -- cost1= -1331.0 6090 --cost2= 0.0 7487 epsilon= 0.01
step= 61 -- reward= -50.374734848484806 -- cost1= -1279.0 6107 --cost2= 0.0 7545 epsilon= 0.01
step= 62 -- reward= -51.89634906759902 -- cost1= -1311.0 6125 --cost2= 0.0 7486 epsilon= 0.01
step= 63 -- reward= -50.91783605283601 -- cost1= -1278.0 6130 --cost2= 0.0 7524 epsilon= 0.01
step= 64 -- reward= -47.77104409479403 -- cost1= -1197.0 6142 --cost2= 0.0 7529 epsilon= 0.01
step= 65 -- reward= -52.32857323232314 -- cost1= -1302.0 6110 --cost2= 0.0 7492 epsilon= 0.01
step= 66 -- reward= -48.88081002330997 -- cost1= -1211.0 6138 --cost2= 0.0 7495 epsilon= 0.01
step= 67 -- reward= -52.143835470085435 -- cost1= -1310.0 6095 --cost2= 0.0 7496 epsilon= 0.01
step= 68 -- reward= -51.961765734265676 -- cost1= -1295.0 6120 --cost2= 0.0 7452 epsilon= 0.01
step= 69 -- reward= -52.503362470862385 -- cost1= -1332.0 6120 --cost2= 0.0 7543 epsilon= 0.01
step= 70 -- reward= -50.436767676767566 -- cost1= -1256.0 6104 --cost2= 0.0 7422 epsilon= 0.01
step= 71 -- reward= -49.45089840714827 -- cost1= -1236.0 6127 --cost2= 0.0 7367 epsilon= 0.01
step= 72 -- reward= -52.89804778554771 -- cost1= -1333.0 6117 --cost2= 0.0 7401 epsilon= 0.01
step= 73 -- reward= -51.549671717171655 -- cost1= -1288.0 6139 --cost2= 0.0 7567 epsilon= 0.01
step= 74 -- reward= -51.39073426573421 -- cost1= -1280.0 6101 --cost2= 0.0 7481 epsilon= 0.01
step= 75 -- reward= -52.32483148795645 -- cost1= -1283.0 6096 --cost2= 0.0 7466 epsilon= 0.01
step= 76 -- reward= -49.597815656565565 -- cost1= -1247.0 6126 --cost2= 0.0 7541 epsilon= 0.01
step= 77 -- reward= -51.442418414918336 -- cost1= -1286.0 6128 --cost2= 0.0 7532 epsilon= 0.01
step= 78 -- reward= -50.16122474747468 -- cost1= -1258.0 6128 --cost2= 0.0 7423 epsilon= 0.01
step= 79 -- reward= -48.70772727272728 -- cost1= -1218.0 6135 --cost2= 0.0 7544 epsilon= 0.01
step= 80 -- reward= -46.37968434343434 -- cost1= -1158.0 6135 --cost2= 0.0 7513 epsilon= 0.01
step= 81 -- reward= -51.02745920745916 -- cost1= -1285.0 6134 --cost2= 0.0 7460 epsilon= 0.01
step= 82 -- reward= -50.98906371406365 -- cost1= -1271.0 6138 --cost2= 0.0 7441 epsilon= 0.01
step= 83 -- reward= -48.020458430458355 -- cost1= -1183.0 6111 --cost2= 0.0 7520 epsilon= 0.01
step= 84 -- reward= -52.04682643745133 -- cost1= -1308.0 6089 --cost2= 0.0 7581 epsilon= 0.01
step= 85 -- reward= -50.71652972027967 -- cost1= -1253.0 6118 --cost2= 0.0 7574 epsilon= 0.01
step= 86 -- reward= -48.40903360528359 -- cost1= -1225.0 6170 --cost2= 0.0 7530 epsilon= 0.01
step= 87 -- reward= -50.140384615384534 -- cost1= -1255.0 6114 --cost2= 0.0 7485 epsilon= 0.01
step= 88 -- reward= -49.82926961926959 -- cost1= -1239.0 6129 --cost2= 0.0 7478 epsilon= 0.01
step= 89 -- reward= -54.83618395493391 -- cost1= -1368.0 6094 --cost2= 0.0 7487 epsilon= 0.01
step= 90 -- reward= -51.6816103341103 -- cost1= -1288.0 6112 --cost2= 0.0 7642 epsilon= 0.01
step= 91 -- reward= -51.74365967365962 -- cost1= -1314.0 6110 --cost2= 0.0 7436 epsilon= 0.01
step= 92 -- reward= -53.04886557886555 -- cost1= -1323.0 6101 --cost2= 0.0 7473 epsilon= 0.01
step= 93 -- reward= -48.62598873348869 -- cost1= -1215.0 6137 --cost2= 0.0 7380 epsilon= 0.01
