j0 step j2 j3 reward j4 j5 cost1 z1 j6 cost2 z2 j7 epsilon
step= 0 -- reward= -7.502207653457649 -- cost1= -203.0 6396 --cost2= 0.0 8010 epsilon= 0.015
step= 1 -- reward= -74.17643162393149 -- cost1= -1980.0 6079 --cost2= 0.0 7990 epsilon= 0.013554030054147672
step= 2 -- reward= -74.29085712898193 -- cost1= -1980.0 6101 --cost2= 0.0 7964 epsilon= 0.01224744871391589
step= 3 -- reward= -75.79358585858564 -- cost1= -2006.0 6048 --cost2= 0.0 7932 epsilon= 0.011066819197003216
step= 4 -- reward= -76.51738830613816 -- cost1= -2030.0 6065 --cost2= 0.0 7914 epsilon= 0.01
step= 5 -- reward= -79.1979584304582 -- cost1= -2097.0 6008 --cost2= 0.0 7888 epsilon= 0.01
step= 6 -- reward= -79.45407342657325 -- cost1= -2099.0 6029 --cost2= 0.0 8012 epsilon= 0.01
step= 7 -- reward= -75.71570318570284 -- cost1= -2014.0 6064 --cost2= 0.0 7995 epsilon= 0.01
step= 8 -- reward= -76.81840374902856 -- cost1= -2062.0 6080 --cost2= 0.0 8023 epsilon= 0.01
step= 9 -- reward= -77.68437257187234 -- cost1= -2069.0 6034 --cost2= 0.0 7985 epsilon= 0.01
step= 10 -- reward= -73.3544774669772 -- cost1= -1980.0 6087 --cost2= 0.0 7952 epsilon= 0.01
step= 11 -- reward= -73.70683566433554 -- cost1= -1974.0 6093 --cost2= 0.0 8064 epsilon= 0.01
step= 12 -- reward= -73.4188679784266 -- cost1= -1969.0 6106 --cost2= 0.0 8079 epsilon= 0.01
step= 13 -- reward= -78.87703814159687 -- cost1= -2133.0 6061 --cost2= 0.0 7997 epsilon= 0.01
step= 14 -- reward= -77.16880633255612 -- cost1= -2071.0 6076 --cost2= 0.0 7843 epsilon= 0.01
step= 15 -- reward= -77.84518162393135 -- cost1= -2062.0 6051 --cost2= 0.0 8079 epsilon= 0.01
step= 16 -- reward= -76.46556281137144 -- cost1= -2042.0 6090 --cost2= 0.0 7992 epsilon= 0.01
step= 17 -- reward= -73.89349747474725 -- cost1= -2001.0 6103 --cost2= 0.0 8074 epsilon= 0.01
