j0 step j2 j3 reward j4 j5 cost1 z1 j6 cost2 z2 j7 epsilon
step= 60 -- reward= -56.77258741258726 -- cost1= -1399.0 6022 --cost2= 0.0 8978 epsilon= 0.01
step= 61 -- reward= -53.68411227661221 -- cost1= -1345.0 6041 --cost2= 0.0 8959 epsilon= 0.01
step= 62 -- reward= -54.9240297202796 -- cost1= -1379.0 6057 --cost2= 0.0 8943 epsilon= 0.01
step= 63 -- reward= -149.7071686289899 -- cost1= -1413.0 5993 --cost2= -1288.4999999999995 9007 epsilon= 0.01
step= 64 -- reward= -203.78569142563782 -- cost1= -1303.0 6038 --cost2= -2086.5857142857126 8962 epsilon= 0.01
step= 65 -- reward= -536.0399379846339 -- cost1= -1484.0 5927 --cost2= -6651.642857142852 9073 epsilon= 0.01
step= 66 -- reward= -74.95415963203449 -- cost1= -1288.0 6062 --cost2= -309.5285714285715 8938 epsilon= 0.01
step= 67 -- reward= -335.70803475889255 -- cost1= -1410.0 5995 --cost2= -3870.071428571437 9005 epsilon= 0.01
step= 68 -- reward= -195.5834870902916 -- cost1= -1426.0 5989 --cost2= -1915.1571428571426 9011 epsilon= 0.01
step= 69 -- reward= -73.18511964424454 -- cost1= -1416.0 6037 --cost2= -231.3428571428571 8963 epsilon= 0.01
step= 70 -- reward= -253.91756092915134 -- cost1= -1374.0 5985 --cost2= -2754.3571428571418 9015 epsilon= 0.01
step= 71 -- reward= -55.557905982905865 -- cost1= -1368.0 5995 --cost2= 0.0 9005 epsilon= 0.01
step= 72 -- reward= -54.9405740093239 -- cost1= -1365.0 6085 --cost2= 0.0 8915 epsilon= 0.01
step= 73 -- reward= -54.39702602952594 -- cost1= -1353.0 6074 --cost2= 0.0 8926 epsilon= 0.01
step= 74 -- reward= -58.368355672105565 -- cost1= -1353.0 6030 --cost2= -54.285714285714285 8970 epsilon= 0.01
step= 75 -- reward= -56.4005236185382 -- cost1= -1379.0 5998 --cost2= 0.0 9002 epsilon= 0.01
step= 76 -- reward= -59.77495719558216 -- cost1= -1333.0 6040 --cost2= -83.62857142857142 8960 epsilon= 0.01
step= 77 -- reward= -398.38727931988615 -- cost1= -1413.0 6001 --cost2= -4738.34285714286 8999 epsilon= 0.01
step= 78 -- reward= -113.95617118992077 -- cost1= -1370.0 6016 --cost2= -828.5714285714288 8984 epsilon= 0.01
step= 79 -- reward= -215.07252106227122 -- cost1= -1337.0 6016 --cost2= -2223.614285714286 8984 epsilon= 0.01
step= 80 -- reward= -483.12064966779275 -- cost1= -1344.0 5949 --cost2= -5971.1142857142895 9051 epsilon= 0.01
step= 81 -- reward= -56.93100135975125 -- cost1= -1407.0 6012 --cost2= 0.0 8988 epsilon= 0.01
step= 82 -- reward= -56.15868492618475 -- cost1= -1393.0 6016 --cost2= 0.0 8984 epsilon= 0.01
step= 83 -- reward= -52.36734362859347 -- cost1= -1277.0 6016 --cost2= 0.0 8984 epsilon= 0.01
step= 84 -- reward= -63.225739371739316 -- cost1= -1403.0 5995 --cost2= -100.78571428571428 9005 epsilon= 0.01
step= 85 -- reward= -488.0227826994431 -- cost1= -1394.0 5979 --cost2= -5995.685714285709 9021 epsilon= 0.01
step= 86 -- reward= -542.3274670607173 -- cost1= -1460.0 5931 --cost2= -6771.471428571432 9069 epsilon= 0.01
step= 87 -- reward= -422.42873774638 -- cost1= -1386.0 5983 --cost2= -5097.585714285711 9017 epsilon= 0.01
step= 88 -- reward= -148.2810474941727 -- cost1= -1355.0 6015 --cost2= -1302.0571428571427 8985 epsilon= 0.01
step= 89 -- reward= -109.55588135475587 -- cost1= -1465.0 5997 --cost2= -698.1 9003 epsilon= 0.01
step= 90 -- reward= -324.31104777167343 -- cost1= -1481.0 5920 --cost2= -3712.3142857142852 9080 epsilon= 0.01
step= 91 -- reward= -148.1486454101457 -- cost1= -1455.0 5968 --cost2= -1259.4285714285727 9032 epsilon= 0.01
step= 92 -- reward= -57.635216588966465 -- cost1= -1431.0 5993 --cost2= 0.0 9007 epsilon= 0.01
step= 93 -- reward= -52.49006701631689 -- cost1= -1307.0 6045 --cost2= 0.0 8955 epsilon= 0.01
step= 94 -- reward= -53.84088675213664 -- cost1= -1345.0 6072 --cost2= 0.0 8928 epsilon= 0.01
step= 95 -- reward= -49.0414646464646 -- cost1= -1217.0 6133 --cost2= 0.0 8867 epsilon= 0.01
step= 96 -- reward= -51.89788752913745 -- cost1= -1299.0 6073 --cost2= 0.0 8927 epsilon= 0.01
step= 97 -- reward= -52.98790209790196 -- cost1= -1297.0 6046 --cost2= 0.0 8954 epsilon= 0.01
step= 98 -- reward= -52.57071678321663 -- cost1= -1316.0 6065 --cost2= 0.0 8935 epsilon= 0.01
step= 99 -- reward= -54.12133158508142 -- cost1= -1333.0 6023 --cost2= 0.0 8977 epsilon= 0.01
step= 100 -- reward= -170.39701037851074 -- cost1= -1342.0 5990 --cost2= -1611.3571428571415 9010 epsilon= 0.01
