j0 step j2 j3 reward j4 j5 cost1 z1 j6 cost2 z2 j7 epsilon
step= 0 -- reward= 0.0 -- cost1= 0.0 6598 --cost2= 0.0 8010 epsilon= 0.015
step= 1 -- reward= 0.0 -- cost1= 0.0 6584 --cost2= 0.0 7983 epsilon= 0.013554030054147672
step= 2 -- reward= 0.0 -- cost1= 0.0 6662 --cost2= 0.0 7971 epsilon= 0.01224744871391589
step= 3 -- reward= 0.0 -- cost1= 0.0 6613 --cost2= 0.0 7926 epsilon= 0.011066819197003216
step= 4 -- reward= 0.0 -- cost1= 0.0 6634 --cost2= 0.0 7920 epsilon= 0.01
step= 5 -- reward= 0.0 -- cost1= 0.0 6568 --cost2= 0.0 7888 epsilon= 0.01
step= 6 -- reward= 0.0 -- cost1= 0.0 6531 --cost2= 0.0 8006 epsilon= 0.01
step= 7 -- reward= 0.0 -- cost1= 0.0 6531 --cost2= 0.0 8001 epsilon= 0.01
step= 8 -- reward= 0.0 -- cost1= 0.0 6474 --cost2= 0.0 8023 epsilon= 0.01
step= 9 -- reward= 0.0 -- cost1= 0.0 6381 --cost2= 0.0 7985 epsilon= 0.01
step= 10 -- reward= -9.181565656565656 -- cost1= -214.0 6277 --cost2= 0.0 7952 epsilon= 0.01
step= 11 -- reward= -19.17012626262629 -- cost1= -443.0 6211 --cost2= 0.0 8064 epsilon= 0.01
step= 12 -- reward= -18.614873737373753 -- cost1= -435.0 6224 --cost2= 0.0 8079 epsilon= 0.01
step= 13 -- reward= -21.284457070707088 -- cost1= -516.0 6261 --cost2= 0.0 7997 epsilon= 0.01
step= 14 -- reward= -20.988272144522178 -- cost1= -491.0 6235 --cost2= 0.0 7844 epsilon= 0.01
step= 15 -- reward= -21.417676767676795 -- cost1= -499.0 6218 --cost2= 0.0 8078 epsilon= 0.01
step= 16 -- reward= -22.005279720279734 -- cost1= -511.0 6234 --cost2= 0.0 7990 epsilon= 0.01
step= 17 -- reward= -18.86307886557889 -- cost1= -448.0 6248 --cost2= 0.0 8076 epsilon= 0.01
step= 18 -- reward= -21.361340326340347 -- cost1= -499.0 6189 --cost2= 0.0 8006 epsilon= 0.01
step= 19 -- reward= -17.571262626262644 -- cost1= -414.0 6239 --cost2= 0.0 7962 epsilon= 0.01
step= 20 -- reward= -20.442196969697008 -- cost1= -483.0 6238 --cost2= 0.0 7927 epsilon= 0.01
step= 21 -- reward= -20.39530885780889 -- cost1= -474.0 6249 --cost2= 0.0 8080 epsilon= 0.01
step= 22 -- reward= -19.032398989899008 -- cost1= -453.0 6240 --cost2= 0.0 8024 epsilon= 0.01
step= 23 -- reward= -18.435806138306152 -- cost1= -431.0 6204 --cost2= 0.0 8013 epsilon= 0.01
step= 24 -- reward= -18.52088092463095 -- cost1= -442.0 6225 --cost2= 0.0 7907 epsilon= 0.01
step= 25 -- reward= -18.5768181818182 -- cost1= -430.0 6239 --cost2= 0.0 7929 epsilon= 0.01
step= 26 -- reward= -19.973425602175617 -- cost1= -474.0 6260 --cost2= 0.0 8055 epsilon= 0.01
step= 27 -- reward= -21.86094891219894 -- cost1= -521.0 6214 --cost2= 0.0 8043 epsilon= 0.01
step= 28 -- reward= -20.890833333333365 -- cost1= -486.0 6205 --cost2= 0.0 8048 epsilon= 0.01
step= 29 -- reward= -21.030267094017137 -- cost1= -488.0 6205 --cost2= 0.0 7935 epsilon= 0.01
step= 30 -- reward= -18.354960178710197 -- cost1= -436.0 6249 --cost2= 0.0 8011 epsilon= 0.01
step= 31 -- reward= -20.20477078477081 -- cost1= -479.0 6222 --cost2= 0.0 7924 epsilon= 0.01
step= 32 -- reward= -20.18328282828286 -- cost1= -471.0 6251 --cost2= 0.0 7988 epsilon= 0.01
step= 33 -- reward= -22.384583333333346 -- cost1= -524.0 6224 --cost2= 0.0 7938 epsilon= 0.01
step= 34 -- reward= -13.745909090909098 -- cost1= -323.0 6268 --cost2= 0.0 8071 epsilon= 0.01
step= 35 -- reward= -22.003308080808097 -- cost1= -512.0 6235 --cost2= 0.0 8038 epsilon= 0.01
step= 36 -- reward= -20.63559343434344 -- cost1= -476.0 6217 --cost2= 0.0 8076 epsilon= 0.01
step= 37 -- reward= -16.32715909090911 -- cost1= -385.0 6286 --cost2= 0.0 7957 epsilon= 0.01
step= 38 -- reward= -17.972792346542356 -- cost1= -426.0 6229 --cost2= 0.0 7995 epsilon= 0.01
step= 39 -- reward= -19.724760101010137 -- cost1= -455.0 6198 --cost2= 0.0 8088 epsilon= 0.01
step= 40 -- reward= -20.825441919191935 -- cost1= -487.0 6208 --cost2= 0.0 7893 epsilon= 0.01
step= 41 -- reward= -23.92337121212125 -- cost1= -567.0 6189 --cost2= 0.0 8000 epsilon= 0.01
step= 42 -- reward= -22.65964646464649 -- cost1= -525.0 6209 --cost2= 0.0 7857 epsilon= 0.01
step= 43 -- reward= -19.06761363636365 -- cost1= -445.0 6224 --cost2= 0.0 7889 epsilon= 0.01
step= 44 -- reward= -20.102689393939414 -- cost1= -464.0 6227 --cost2= 0.0 7992 epsilon= 0.01
step= 45 -- reward= -20.38494949494952 -- cost1= -470.0 6227 --cost2= 0.0 8002 epsilon= 0.01
step= 46 -- reward= -19.21411616161618 -- cost1= -446.0 6204 --cost2= 0.0 7946 epsilon= 0.01
step= 47 -- reward= -16.504898989899004 -- cost1= -384.0 6225 --cost2= 0.0 8001 epsilon= 0.01
step= 48 -- reward= -20.712373737373767 -- cost1= -480.0 6202 --cost2= 0.0 8040 epsilon= 0.01
step= 49 -- reward= -19.59023989898992 -- cost1= -459.0 6261 --cost2= 0.0 8071 epsilon= 0.01
