j0 step j2 j3 reward j4 j5 cost1 z1 j6 cost2 z2 j7 epsilon
step= 0 -- reward= -347.99344784580325 -- cost1= 0.0 6427 --cost2= -4923.914285714298 8564 epsilon= 0.015
step= 1 -- reward= -646.948948773444 -- cost1= 0.0 6122 --cost2= -9427.828571428607 8878 epsilon= 0.013554030054147672
step= 2 -- reward= -688.8301240783 -- cost1= -1055.0 5977 --cost2= -9410.542857142887 9023 epsilon= 0.01224744871391589
step= 3 -- reward= -688.4944478854462 -- cost1= -1034.0 5972 --cost2= -9336.242857142877 9028 epsilon= 0.011066819197003216
step= 4 -- reward= -689.5464927017414 -- cost1= -1073.0 5961 --cost2= -9343.757142857157 9039 epsilon= 0.01
step= 5 -- reward= -692.0544788961024 -- cost1= -1144.0 5913 --cost2= -9324.871428571449 9087 epsilon= 0.01
step= 6 -- reward= -692.6251004273491 -- cost1= -1136.0 5938 --cost2= -9366.342857142898 9062 epsilon= 0.01
step= 7 -- reward= -689.8404254634236 -- cost1= -1046.0 5977 --cost2= -9464.842857142885 9023 epsilon= 0.01
step= 8 -- reward= -692.932657828281 -- cost1= -1122.0 5960 --cost2= -9478.885714285756 9040 epsilon= 0.01
step= 9 -- reward= -690.3566996753228 -- cost1= -1127.0 5932 --cost2= -9401.51428571432 9068 epsilon= 0.01
step= 10 -- reward= -686.838924581368 -- cost1= -1064.0 5937 --cost2= -9330.91428571432 9063 epsilon= 0.01
step= 11 -- reward= -689.3180151098878 -- cost1= -1045.0 5969 --cost2= -9495.757142857168 9031 epsilon= 0.01
step= 12 -- reward= -691.5991644189128 -- cost1= -1102.0 5917 --cost2= -9543.028571428615 9083 epsilon= 0.01
step= 13 -- reward= -692.5664167221644 -- cost1= -1179.0 5934 --cost2= -9418.771428571461 9066 epsilon= 0.01
step= 14 -- reward= -688.5368465423455 -- cost1= -1112.0 5977 --cost2= -9245.328571428592 9023 epsilon= 0.01
step= 15 -- reward= -693.1956919191912 -- cost1= -1122.0 5932 --cost2= -9500.914285714332 9068 epsilon= 0.01
step= 16 -- reward= -690.8800015817498 -- cost1= -1137.0 5941 --cost2= -9420.800000000017 9059 epsilon= 0.01
step= 17 -- reward= -690.0800756743229 -- cost1= -1080.0 5966 --cost2= -9540.8428571429 9034 epsilon= 0.01
step= 18 -- reward= -692.0380939338432 -- cost1= -1108.0 5928 --cost2= -9461.728571428604 9072 epsilon= 0.01
step= 19 -- reward= -688.9882281746007 -- cost1= -1053.0 5947 --cost2= -9372.3428571429 9053 epsilon= 0.01
step= 20 -- reward= -691.6164998176409 -- cost1= -1123.0 5953 --cost2= -9403.328571428614 9047 epsilon= 0.01
step= 21 -- reward= -694.3573437276981 -- cost1= -1157.0 5921 --cost2= -9521.400000000041 9079 epsilon= 0.01
step= 22 -- reward= -689.6321601929787 -- cost1= -1089.0 5950 --cost2= -9411.828571428598 9050 epsilon= 0.01
step= 23 -- reward= -688.6319715007196 -- cost1= -1033.0 5952 --cost2= -9495.571428571468 9048 epsilon= 0.01
step= 24 -- reward= -689.6401966961591 -- cost1= -1092.0 5929 --cost2= -9366.742857142872 9071 epsilon= 0.01
step= 25 -- reward= -686.055606060605 -- cost1= -1027.0 5975 --cost2= -9305.485714285747 9025 epsilon= 0.01
step= 26 -- reward= -691.6997731316276 -- cost1= -1100.0 5969 --cost2= -9484.08571428576 9031 epsilon= 0.01
step= 27 -- reward= -691.6766907021516 -- cost1= -1140.0 5948 --cost2= -9497.014285714316 9052 epsilon= 0.01
step= 28 -- reward= -691.6510551948028 -- cost1= -1085.0 5947 --cost2= -9511.714285714317 9053 epsilon= 0.01
step= 29 -- reward= -690.2195573315556 -- cost1= -1114.0 5946 --cost2= -9327.414285714316 9054 epsilon= 0.01
step= 30 -- reward= -688.911971532436 -- cost1= -1104.0 5946 --cost2= -9387.585714285744 9054 epsilon= 0.01
step= 31 -- reward= -690.2281745615485 -- cost1= -1125.0 5918 --cost2= -9350.514285714316 9082 epsilon= 0.01
step= 32 -- reward= -690.9710327291733 -- cost1= -1065.0 6001 --cost2= -9483.200000000032 8999 epsilon= 0.01
step= 33 -- reward= -694.7924515762015 -- cost1= -1249.0 5876 --cost2= -9281.157142857155 9124 epsilon= 0.01
step= 34 -- reward= -686.0673688672426 -- cost1= -946.0 5982 --cost2= -9530.200000000026 9018 epsilon= 0.01
step= 35 -- reward= -692.143261224884 -- cost1= -1113.0 5976 --cost2= -9547.914285714323 9024 epsilon= 0.01
step= 36 -- reward= -691.3405731906976 -- cost1= -1119.0 5927 --cost2= -9446.714285714324 9073 epsilon= 0.01
step= 37 -- reward= -689.3895338689082 -- cost1= -1076.0 5954 --cost2= -9419.300000000028 9046 epsilon= 0.01
