step,slice0:throughputs,slice1:throughputs,slice0:drop_rates,slice1:drop_rates,slice0:death_rates,slice1:death_rates,slice0:queue_sizes,slice1:queue_sizes,slice0:urgent_packets,slice1:urgent_packets,slice0:latency_per_packet,slice1:latency_per_packet,learner:throughputs,learner:queue_sizes
0,2870,6481,2658,0,0,0,0.7497866666666669,0.002367333333333331,0.0,0.0,176.2872199023199,0.38335186757686746,777.0,15.535
0,3740,6586,3106,0,0,0,0.9699140000000007,0.019031999999999997,0.0,0.0,236.561302401765,3.4047174991675004,800.0,16.32
0,1953,6546,5002,0,0,0,0.9985526666666664,0.0006820000000000003,0.0,0.0,320.1485642857144,0.10701640720390725,766.0,11.981
0,3537,6557,3364,0,0,0,0.9637993333333355,0.010816666666666667,0.0,0.0,379.93545866910864,2.003817529692529,790.0,26.704
0,2622,6581,4342,0,0,0,0.9965953333333334,0.002793999999999996,0.0,0.0,295.0465498806748,0.3678464868464869,817.0,21.366
0,2757,6578,4192,0,0,0,0.996766000000001,0.001536,0.0,0.0,346.5164778138527,0.25160896880896877,792.0,14.688
0,2890,6574,4009,0,0,0,0.9948420000000012,0.0024079999999999996,0.0,0.0,347.55681876734394,0.36957401626151615,814.0,18.582
0,4219,6498,2693,0,0,0,0.9422073333333332,0.02816799999999998,0.0,0.0,220.69386373348877,4.840521972471975,775.0,22.62
0,2703,6484,4217,0,0,0,0.9942713333333355,0.0029166666666666594,0.0,0.0,357.7019299506049,0.5018214951714952,801.0,15.502
0,3977,6420,2931,0,0,0,0.9714186666666681,0.016924,0.0,0.0,242.5376962426463,3.060467367354868,787.0,19.999
0,3901,6524,2988,0,0,57,0.9306940000000027,0.04512666666666673,0.0,0.219,245.12888714896204,7.716964828227324,834.0,30.276
0,3099,6524,3848,0,0,0,0.9919060000000018,0.00555933333333332,0.0,0.0,345.3275691364192,0.9331981962481969,798.0,20.584
0,3468,6514,3488,0,0,0,0.9735460000000021,0.014746666666666675,0.0,0.0,270.05170074092564,2.731867900155402,790.0,13.834
0,2222,6482,4727,0,0,0,0.9972480000000001,0.0018033333333333343,0.0,0.0,311.9704068903318,0.28989908008658005,813.0,17.934
0,2305,6485,4690,0,0,0,0.9938180000000018,0.0038813333333333304,0.0,0.0,400.54903256743256,0.722903253690754,786.0,17.036
0,2764,6557,4032,0,0,0,0.9973120000000014,0.0012300000000000002,0.0,0.0,336.4401145382399,0.16778443223443215,805.0,30.776
0,2131,6543,4816,0,0,0,0.9982013333333336,0.001145333333333334,0.0,0.0,365.1973713924965,0.1654796287046287,822.0,15.453
0,2101,6465,4801,0,0,0,0.9984619999999997,0.0009366666666666675,0.0,0.0,405.94244999999995,0.13034266150516158,776.0,16.407
0,2681,6495,4296,0,0,0,0.997753333333336,0.0014833333333333348,0.0,0.0,402.5220476190476,0.1758233114108114,836.0,24.864
0,2209,6584,4754,0,0,0,0.9973400000000021,0.0020640000000000003,0.0,0.0,353.48481116938615,0.29308517316017313,801.0,22.708
0,2647,6520,4295,0,0,0,0.9953566666666662,0.0013840000000000002,0.0,0.0,332.57420873015883,0.18610277639027628,782.0,29.681
0,2993,6542,4016,0,0,0,0.9933886666666664,0.002439999999999995,0.0,0.0,295.6942976828726,0.35391726606726615,844.0,28.378
0,4137,6501,2747,0,0,0,0.9880573333333343,0.00943599999999999,0.0,0.0,302.9209355450107,1.5422247363747363,800.0,41.644
0,2380,6537,4509,0,0,0,0.9979660000000011,0.0012826666666666672,0.0,0.0,376.69799577922055,0.20449324703074703,796.0,13.227
0,2698,6476,4411,0,0,0,0.995308,0.003134666666666668,0.0,0.0,331.8169174603175,0.5372760281385279,790.0,13.793
0,3505,6634,3253,0,0,0,0.9914346666666681,0.004529333333333313,0.0,0.0,287.60840209790194,0.7645758436008433,805.0,16.608
0,4670,6443,2462,0,0,0,0.9556753333333348,0.015533333333333333,0.0,0.0,249.18683543817303,2.7010419053169046,815.0,23.456
0,4191,6533,2499,0,0,0,0.9602613333333349,0.01916200000000002,0.0,0.0,222.77402118853377,3.215983896658899,821.0,35.153
0,4403,6590,2474,0,0,0,0.957099333333334,0.02801600000000001,0.0,0.0,244.13267844377847,4.847422451159952,799.0,21.632
0,4327,6490,2638,0,0,0,0.9704673333333329,0.016015333333333336,0.0,0.0,223.8727426184927,2.6211315018315,805.0,17.997
0,4939,6489,1887,0,0,0,0.9412013333333362,0.028914666666666672,0.0,0.0,208.84788618326127,5.006908363858358,813.0,29.973
0,4902,6408,2106,0,0,0,0.9819433333333368,0.008367333333333327,0.0,0.0,228.63307310467306,1.4074379884004873,776.0,18.932
0,6720,6058,916,0,0,49,0.8472779999999998,0.1011573333333333,0.0,0.121,169.93872614468867,16.234830454267957,812.0,52.938
0,5651,6953,521,0,0,7,0.8504726666666674,0.05092133333333333,0.0,0.032,146.3464526348652,8.484682244144745,776.0,49.824
0,6227,6341,749,0,0,207,0.8493220000000002,0.06984133333333328,0.0,0.329,160.8089857392608,11.092223516761015,869.0,71.617
0,5283,6335,1809,0,0,77,0.9059380000000009,0.05819466666666664,0.0,0.154,196.3727628274502,9.145999560162066,834.0,25.367
0,4500,6571,2279,0,0,0,0.9808640000000012,0.008274666666666661,0.0,0.0,220.38507402319905,1.4168278582528588,794.0,17.384
0,4946,6552,2025,0,0,0,0.9545040000000001,0.029921333333333324,0.0,0.0,209.17408581834832,5.239573647186151,798.0,34.144
0,6699,6121,819,0,0,303,0.7195866666666668,0.10787533333333346,0.0,0.45,145.38330827089575,16.106591851204342,779.0,77.14
0,4371,6607,1940,0,0,0,0.9414920000000004,0.021170000000000015,0.0,0.0,183.7274928862804,3.1418577949827955,873.0,35.132
0,7177,6362,40,0,0,103,0.6222999999999999,0.1142993333333334,0.0,0.193,123.94146800699319,19.365544075369087,804.0,53.865
0,5320,6565,1370,0,0,41,0.8988853333333351,0.054142666666666686,0.0,0.1,171.64395486180484,8.950949460261958,783.0,14.509
0,5276,6564,1590,0,0,33,0.9328026666666682,0.03426133333333334,0.0,0.107,188.88983165445669,5.493310356310356,829.0,43.859
0,6887,6251,284,0,0,82,0.7830419999999996,0.1089340000000002,0.0,0.155,138.6060249653125,17.81711443140195,807.0,28.106
0,4963,6678,1817,0,0,0,0.9531380000000004,0.02279933333333333,0.0,0.0,198.45038340409582,3.5239927586302597,737.0,44.878
0,5827,6528,1073,0,0,0,0.8687553333333349,0.06242200000000005,0.0,0.001,167.89034318459306,10.202877701465207,863.0,39.986
0,6184,6529,739,0,0,0,0.895368,0.05218866666666665,0.0,0.0,181.44586076007317,7.891390755078252,790.0,35.219
0,6563,6480,394,0,0,15,0.8037539999999994,0.07732800000000009,0.0,0.074,142.12302074730832,12.532184261571755,778.0,67.057
0,7438,6207,224,0,0,401,0.727099333333332,0.09816466666666675,0.0,0.622,138.0352681415805,14.403884403096901,768.0,70.546
0,6144,6257,559,0,0,233,0.7847806666666666,0.07083466666666674,0.0,0.327,143.6712732031856,9.700116815129316,839.0,63.805
0,6557,6525,0,0,0,23,0.5853340000000001,0.11692533333333337,0.0,0.05,93.91239872904879,19.397780355755355,847.0,53.032
0,7202,6055,181,0,0,552,0.5445259999999998,0.12635133333333326,0.0,0.835,96.62356692612953,19.75934618020867,712.0,63.756
0,6825,6477,0,0,0,127,0.4780713333333329,0.1277453333333332,0.0,0.219,80.48984424464432,19.210811435786432,861.0,70.068
0,6696,6339,0,0,0,136,0.6165753333333335,0.07845,0.0,0.229,101.11366165223653,12.981753137140624,807.0,34.653
0,6960,6597,0,0,0,0,0.653838666666667,0.08017799999999997,0.0,0.0,112.32504620795878,12.507009468309475,795.0,60.464
0,7338,6045,0,0,0,184,0.5551866666666662,0.11262533333333333,0.0,0.309,94.86354284743034,17.608072001609482,754.0,91.233
0,7136,6297,0,0,0,325,0.2596313333333334,0.15814933333333364,0.0,0.643,43.81515284299039,27.193461807636808,736.0,130.951
0,6968,6303,0,0,0,23,0.26308199999999987,0.11966466666666667,0.0,0.093,45.65386390415135,20.784905350205342,782.0,131.95
0,6419,5872,0,0,0,948,0.3136133333333337,0.13567466666666667,0.0,1.217,51.092226050338546,17.008751194638698,754.0,115.195
0,7340,5003,0,0,0,1352,0.38663666666666663,0.17229066666666665,0.0,1.997,62.89783073870576,23.038341118603636,802.0,88.834
0,6771,6432,0,0,0,234,0.42910399999999943,0.0964546666666667,0.0,0.359,71.78303800643793,15.554498619436112,730.0,120.392
0,5783,6598,287,0,0,0,0.4987080000000003,0.07316133333333326,0.0,0.0,77.12602018537017,12.425857353757358,857.0,163.087
0,7991,5833,85,0,0,240,0.6246553333333337,0.13442400000000013,0.0,0.388,115.97573745698729,22.12960683344433,742.0,66.142
0,4906,6688,842,0,0,299,0.6779346666666661,0.046054000000000025,0.0,0.499,116.10331161616159,7.674333452658449,801.0,140.393
0,7393,5874,539,0,0,186,0.8533813333333321,0.06161399999999998,0.0,0.345,177.88980667388162,9.25671234598735,772.0,55.768
0,6804,6463,0,0,0,264,0.30429133333333347,0.11607066666666663,0.0,0.39,51.1086546953047,18.924759784659763,779.0,139.615
0,7139,6379,0,0,0,2,0.5528906666666663,0.08984733333333342,0.0,0.05,94.7399433649683,15.77813222610722,699.0,133.204
0,7293,6021,0,0,0,527,0.46952266666666626,0.08243866666666663,0.0,0.855,82.25678764985015,12.995927769452765,715.0,186.223
0,6119,7035,0,0,0,15,0.3258100000000001,0.044764,0.0,0.04,58.083029052891575,8.145543283105782,676.0,238.479
0,6881,6290,0,0,0,30,0.4827426666666669,0.06830799999999997,0.0,0.107,86.91901146908647,12.115375151237668,674.0,287.858
0,6994,6381,0,0,0,72,0.7466746666666665,0.10105733333333343,0.0,0.127,125.61287663725162,16.86212775419025,871.0,187.384
0,6731,6444,0,0,0,336,0.3429553333333334,0.12176533333333339,0.0,1.376,58.178038945776464,24.537028106615608,666.0,228.241
0,7257,5990,0,0,0,386,0.4867526666666662,0.11024866666666672,0.0,0.799,83.69672384282383,17.8997790903541,685.0,230.918
0,7155,6415,0,0,0,248,0.31627600000000045,0.12949133333333343,0.0,0.404,54.773536747974205,22.427672329059817,639.0,303.684
0,6913,6470,0,0,0,0,0.39457666666666624,0.0667666666666667,0.0,0.0,69.68416195748691,10.814750557775566,683.0,319.921
0,7156,6269,0,0,0,219,0.26991133333333317,0.11229666666666682,0.0,0.439,47.51691066433563,19.27188448634699,675.0,337.724
0,6629,5746,0,0,0,1271,0.08299466666666663,0.21686066666666673,0.0,2.042,14.758471191308692,32.878742866855355,666.0,326.079
0,6428,6332,0,0,0,0,0.38658533333333317,0.03798866666666668,0.0,0.0,66.03716891025645,6.539075994838494,810.0,280.035
0,7061,6189,0,0,0,420,0.3067100000000004,0.12135933333333347,0.0,0.686,53.18218550616049,19.084889979465,768.0,208.293
