step,slice0:throughputs,slice1:throughputs,slice0:drop_rates,slice1:drop_rates,slice0:death_rates,slice1:death_rates,slice0:queue_sizes,slice1:queue_sizes,slice0:urgent_packets,slice1:urgent_packets,slice0:latency_per_packet,slice1:latency_per_packet,slice0:resent,slice1:resent,link_capacity,learner:throughputs,learner:queue_sizes,learner:rho,learner:epsilon
0,5379,7934,0,0,0,641,0.08518666666666673,0.3007246666666667,0.0,6.516,21.03856688866688,49.359240379065334,93,152,0.9822511647598504,1000,0.0,0.19999999999999718,0.9977480086115916
0,6130,5060,0,0,0,2881,0.07391599999999991,0.5307546666666662,0.0,13.331,16.95328283383284,78.4197772102897,107,89,0.9822511647598504,1000,0.0,0.19999999999999718,0.992770478280508
0,5818,6846,0,0,0,1472,0.13733266666666663,0.41052866666666665,0.0,10.039,33.56903696442446,65.59887393578646,114,128,0.9822511647598504,1000,0.0,0.19999999999999718,0.9878177796784324
0,5713,5963,0,0,0,2740,0.017344666666666664,0.6245886666666663,0.0,16.076,4.140403685203686,100.83360116550121,103,108,0.9822511647598504,1000,0.0,0.19999999999999718,0.9828897889257561
0,5720,6906,0,0,0,1575,0.09553866666666659,0.4354433333333334,0.0,10.246,21.557020604395596,67.81789715700967,115,129,0.9822511647598504,1000,0.0,0.19999999999999718,0.9779863827608024
0,5773,5324,0,0,0,3231,0.0035159999999999966,0.6319353333333335,0.0,16.957,0.8801051587301589,93.46536876179378,97,92,0.9822511647598504,1000,0.0,0.19999999999999718,0.9731074385368494
0,5248,8835,0,0,0,781,0.12862999999999997,0.3689420000000002,0.0,8.674,28.963755605505614,58.95971630591629,84,155,0.9822511647598504,1000,0.0,0.19999999999999718,0.9682528342189849
0,6217,7461,0,0,0,666,0.05494733333333334,0.4103740000000002,0.0,9.121,13.3931566045066,67.62819435841935,114,142,0.9822511647598504,1000,0.0,0.19999999999999718,0.9634224483811872
0,5720,4771,0,0,0,3333,0.006027333333333332,0.5932179999999991,0.0,15.028,1.4954571733821729,81.89794931457426,98,70,0.9822511647598504,1000,0.0,0.19999999999999718,0.9586161602031258
0,5076,7481,0,0,0,2341,0.05653000000000001,0.555067999999999,0.0,14.263,11.051530519480519,83.41987135503393,97,140,0.9822511647598504,1000,0.0,0.19999999999999718,0.953833849467247
0,6044,6820,256,0,0,1030,0.5419126666666662,0.2498693333333335,0.0,5.957,137.22615720529473,35.700640284715284,104,137,0.9822511647598504,1000,0.0,0.19999999999999718,0.9490753965557222
0,5772,6642,0,0,0,1972,0.13310600000000009,0.445066,0.0,11.029,30.584932256632257,66.94545472860476,95,123,0.9822511647598504,1000,0.0,0.19999999999999718,0.9443406824474792
0,5746,7845,0,0,0,1157,0.17294333333333342,0.31955266666666726,0.0,7.893,39.43980179403928,48.16139733322234,104,145,0.9822511647598504,1000,0.0,0.19999999999999718,0.9396295887151846
0,5341,8668,0,0,0,93,0.26002333333333344,0.2647140000000001,0.0,5.524,50.94579121850369,40.62377905011656,90,134,0.9822511647598504,1000,0.0,0.19999999999999718,0.9349419975223892
0,6134,6751,0,0,0,1268,0.10460133333333327,0.429256,0.0,10.24,24.25895976939726,66.23220649489406,100,116,0.9822511647598504,1000,0.0,0.19999999999999718,0.9302777916203697
0,5801,5990,0,0,0,2623,0.042939333333333364,0.5791226666666677,0.0,14.104,8.636440311077813,87.72563006160509,105,123,0.9822511647598504,1000,0.0,0.19999999999999718,0.9256368543454634
0,5565,8006,0,0,0,1495,0.1228866666666668,0.331585333333334,0.0,7.008,28.373203094128094,51.97461729797979,100,140,0.9822511647598504,1000,0.0,0.19999999999999718,0.9210190696159234
0,5309,6779,0,0,0,1880,0.04500733333333336,0.49853199999999925,0.0,12.219,7.712024132811633,72.12472217643466,101,112,0.9822511647598504,1000,0.0,0.19999999999999718,0.9164243219291716
0,6285,7688,0,0,0,545,0.3013326666666663,0.21284933333333353,0.0,4.1,67.49740612720613,31.834576939726965,105,126,0.9822511647598504,1000,0.0,0.19999999999999718,0.9118524963588165
0,5774,7900,0,0,0,307,0.12831333333333325,0.30028399999999983,0.0,6.901,31.15482970501718,47.36834480519482,84,148,0.9822511647598504,1000,0.0,0.19999999999999718,0.907303478551786
