step= 0 -- reward= -26.066061577311586 -- cost1= -728.0 6219 --cost2= 0.0 8777 epsilon= 0.015
step= 1 -- reward= -90.63755633255599 -- cost1= -2466.0 5938 --cost2= 0.0 9062 epsilon= 0.013554030054147672
step= 2 -- reward= -89.37012700534726 -- cost1= -2447.0 5995 --cost2= 0.0 9005 epsilon= 0.01224744871391589
step= 3 -- reward= -87.1982371794869 -- cost1= -2379.0 6028 --cost2= 0.0 8972 epsilon= 0.011066819197003216
step= 4 -- reward= -85.91985334110302 -- cost1= -2360.0 6083 --cost2= 0.0 8917 epsilon= 0.01
step= 5 -- reward= -88.05345279720248 -- cost1= -2417.0 6052 --cost2= 0.0 8927 epsilon= 0.01
step= 6 -- reward= -88.95181041181009 -- cost1= -2427.0 6063 --cost2= 0.0 8933 epsilon= 0.01
step= 7 -- reward= -87.07422882672851 -- cost1= -2388.0 6048 --cost2= 0.0 8952 epsilon= 0.01
step= 8 -- reward= -92.25856300562151 -- cost1= -2526.0 5967 --cost2= 0.0 9033 epsilon= 0.01
step= 9 -- reward= -88.5717851592847 -- cost1= -2440.0 6018 --cost2= 0.0 8982 epsilon= 0.01
step= 10 -- reward= -84.41106886169348 -- cost1= -2341.0 6081 --cost2= 0.0 8919 epsilon= 0.01
step= 11 -- reward= -87.47312645687619 -- cost1= -2410.0 6003 --cost2= 0.0 8997 epsilon= 0.01
step= 12 -- reward= -89.93033456739293 -- cost1= -2466.0 5948 --cost2= 0.0 9052 epsilon= 0.01
step= 13 -- reward= -94.06924039153097 -- cost1= -2605.0 5942 --cost2= 0.0 9058 epsilon= 0.01
step= 14 -- reward= -87.90360431235395 -- cost1= -2433.0 6065 --cost2= 0.0 8920 epsilon= 0.01
step= 15 -- reward= -90.63354215229175 -- cost1= -2478.0 5991 --cost2= 0.0 9009 epsilon= 0.01
step= 16 -- reward= -90.90021218977044 -- cost1= -2502.0 5986 --cost2= 0.0 9014 epsilon= 0.01
step= 17 -- reward= -88.71224067599017 -- cost1= -2464.0 6002 --cost2= 0.0 8998 epsilon= 0.01
step= 18 -- reward= -92.82454254079222 -- cost1= -2523.0 5929 --cost2= 0.0 9071 epsilon= 0.01
step= 19 -- reward= -88.33716200466169 -- cost1= -2404.0 6006 --cost2= 0.0 8994 epsilon= 0.01
step= 20 -- reward= -89.357533508158 -- cost1= -2446.0 6042 --cost2= 0.0 8958 epsilon= 0.01
step= 21 -- reward= -92.25140734265692 -- cost1= -2501.0 5989 --cost2= 0.0 9011 epsilon= 0.01
step= 22 -- reward= -89.18326291763762 -- cost1= -2462.0 5986 --cost2= 0.0 9014 epsilon= 0.01
step= 23 -- reward= -90.97150738150698 -- cost1= -2468.0 5930 --cost2= 0.0 9070 epsilon= 0.01
step= 24 -- reward= -87.70404526029495 -- cost1= -2426.0 6013 --cost2= 0.0 8987 epsilon= 0.01
step= 25 -- reward= -85.19259324009295 -- cost1= -2328.0 6088 --cost2= 0.0 8887 epsilon= 0.01
step= 26 -- reward= -90.06706050893523 -- cost1= -2486.0 6008 --cost2= 0.0 8992 epsilon= 0.01
step= 27 -- reward= -91.16989219114181 -- cost1= -2515.0 5982 --cost2= 0.0 9018 epsilon= 0.01
step= 28 -- reward= -91.15440073815027 -- cost1= -2474.0 5968 --cost2= 0.0 9032 epsilon= 0.01
step= 29 -- reward= -89.43151903651872 -- cost1= -2462.0 6006 --cost2= 0.0 8994 epsilon= 0.01
step= 30 -- reward= -87.84778566205006 -- cost1= -2423.0 6036 --cost2= 0.0 8964 epsilon= 0.01
step= 31 -- reward= -89.74461538461496 -- cost1= -2446.0 6002 --cost2= 0.0 8998 epsilon= 0.01
step= 32 -- reward= -88.95575174825127 -- cost1= -2449.0 6032 --cost2= 0.0 8968 epsilon= 0.01
step= 33 -- reward= -92.15051913364377 -- cost1= -2527.0 6008 --cost2= 0.0 8992 epsilon= 0.01
step= 34 -- reward= -85.79205128205085 -- cost1= -2336.0 6003 --cost2= 0.0 8997 epsilon= 0.01
step= 35 -- reward= -93.4783294483292 -- cost1= -2566.0 5952 --cost2= 0.0 9048 epsilon= 0.01
step= 36 -- reward= -91.9990297202792 -- cost1= -2507.0 5956 --cost2= 0.0 9044 epsilon= 0.01
