step= 0 -- reward= -246.36650936563427 -- cost1= -838.0 6109 --cost2= -3029.1000000000026 8887 epsilon= 0.015
step= 1 -- reward= -737.231335539459 -- cost1= -2627.0 5778 --cost2= -9317.242857142872 9222 epsilon= 0.013554030054147672
step= 2 -- reward= -740.1089299940261 -- cost1= -2712.0 5728 --cost2= -9354.728571428574 9272 epsilon= 0.01224744871391589
step= 3 -- reward= -734.6748435671462 -- cost1= -2653.0 5756 --cost2= -9208.257142857134 9244 epsilon= 0.011066819197003216
step= 4 -- reward= -738.3578315018314 -- cost1= -2699.0 5744 --cost2= -9268.37142857142 9256 epsilon= 0.01
step= 5 -- reward= -737.5957113065506 -- cost1= -2749.0 5719 --cost2= -9233.771428571432 9281 epsilon= 0.01
step= 6 -- reward= -738.5370875929619 -- cost1= -2738.0 5750 --cost2= -9250.171428571442 9250 epsilon= 0.01
step= 7 -- reward= -739.8539238122997 -- cost1= -2648.0 5789 --cost2= -9413.085714285735 9211 epsilon= 0.01
step= 8 -- reward= -743.3258010078152 -- cost1= -2734.0 5760 --cost2= -9435.08571428573 9240 epsilon= 0.01
step= 9 -- reward= -736.0241440662509 -- cost1= -2681.0 5777 --cost2= -9319.314285714288 9223 epsilon= 0.01
step= 10 -- reward= -734.6090674186909 -- cost1= -2611.0 5809 --cost2= -9289.200000000013 9191 epsilon= 0.01
step= 11 -- reward= -740.0329463453212 -- cost1= -2640.0 5775 --cost2= -9458.485714285745 9225 epsilon= 0.01
step= 12 -- reward= -740.6553774770972 -- cost1= -2636.0 5776 --cost2= -9522.171428571448 9224 epsilon= 0.01
step= 13 -- reward= -742.014820590048 -- cost1= -2800.0 5749 --cost2= -9368.171428571455 9251 epsilon= 0.01
step= 14 -- reward= -725.521785855019 -- cost1= -2711.0 5787 --cost2= -9024.785714285732 9213 epsilon= 0.01
step= 15 -- reward= -742.2635893412145 -- cost1= -2711.0 5757 --cost2= -9447.714285714326 9243 epsilon= 0.01
step= 16 -- reward= -738.3728768208917 -- cost1= -2697.0 5792 --cost2= -9377.15714285715 9208 epsilon= 0.01
step= 17 -- reward= -739.5879203019194 -- cost1= -2687.0 5780 --cost2= -9490.98571428573 9220 epsilon= 0.01
step= 18 -- reward= -739.2812396353634 -- cost1= -2712.0 5738 --cost2= -9380.400000000014 9262 epsilon= 0.01
step= 19 -- reward= -739.2871438779474 -- cost1= -2630.0 5781 --cost2= -9333.88571428573 9219 epsilon= 0.01
step= 20 -- reward= -742.1903302094722 -- cost1= -2737.0 5750 --cost2= -9351.828571428588 9250 epsilon= 0.01
step= 21 -- reward= -746.5924790348528 -- cost1= -2783.0 5708 --cost2= -9490.842857142898 9292 epsilon= 0.01
step= 22 -- reward= -737.3404876928619 -- cost1= -2656.0 5792 --cost2= -9373.12857142857 9208 epsilon= 0.01
step= 23 -- reward= -740.4935787347563 -- cost1= -2646.0 5752 --cost2= -9445.185714285746 9248 epsilon= 0.01
step= 24 -- reward= -737.9695821717958 -- cost1= -2704.0 5735 --cost2= -9287.900000000018 9265 epsilon= 0.01
step= 25 -- reward= -730.2315351176596 -- cost1= -2661.0 5755 --cost2= -9165.18571428573 9245 epsilon= 0.01
step= 26 -- reward= -741.2886611444092 -- cost1= -2740.0 5755 --cost2= -9407.542857142884 9245 epsilon= 0.01
step= 27 -- reward= -741.1996601156758 -- cost1= -2742.0 5754 --cost2= -9443.585714285739 9246 epsilon= 0.01
step= 28 -- reward= -742.1546816655564 -- cost1= -2708.0 5734 --cost2= -9459.971428571465 9266 epsilon= 0.01
step= 29 -- reward= -737.3240866772113 -- cost1= -2743.0 5724 --cost2= -9231.242857142872 9276 epsilon= 0.01
step= 30 -- reward= -737.8987500369617 -- cost1= -2695.0 5764 --cost2= -9328.671428571453 9236 epsilon= 0.01
step= 31 -- reward= -733.8528111749351 -- cost1= -2683.0 5765 --cost2= -9248.342857142858 9235 epsilon= 0.01
step= 32 -- reward= -742.3835282356523 -- cost1= -2678.0 5804 --cost2= -9446.557142857173 9196 epsilon= 0.01
step= 33 -- reward= -738.8471964199421 -- cost1= -2785.0 5750 --cost2= -9191.657142857153 9250 epsilon= 0.01
step= 34 -- reward= -738.4680575119315 -- cost1= -2567.0 5772 --cost2= -9501.242857142885 9228 epsilon= 0.01
step= 35 -- reward= -742.7389735542235 -- cost1= -2771.0 5747 --cost2= -9480.085714285746 9253 epsilon= 0.01
step= 36 -- reward= -742.110833735708 -- cost1= -2716.0 5747 --cost2= -9409.171428571446 9253 epsilon= 0.01
step= 37 -- reward= -738.9571460761448 -- cost1= -2629.0 5791 --cost2= -9385.414285714322 9209 epsilon= 0.01
step= 38 -- reward= -739.7041685060962 -- cost1= -2621.0 5795 --cost2= -9414.400000000007 9205 epsilon= 0.01
step= 39 -- reward= -741.7856534299025 -- cost1= -2675.0 5750 --cost2= -9504.585714285733 9250 epsilon= 0.01
step= 40 -- reward= -738.4837714785218 -- cost1= -2705.0 5759 --cost2= -9260.057142857158 9241 epsilon= 0.01
step= 41 -- reward= -738.0282126068371 -- cost1= -2799.0 5724 --cost2= -9249.842857142876 9276 epsilon= 0.01
step= 42 -- reward= -734.5480308778523 -- cost1= -2767.0 5730 --cost2= -9085.842857142854 9270 epsilon= 0.01
step= 43 -- reward= -734.6626959944813 -- cost1= -2673.0 5759 --cost2= -9214.257142857168 9241 epsilon= 0.01
step= 44 -- reward= -740.998106435229 -- cost1= -2690.0 5746 --cost2= -9404.414285714327 9254 epsilon= 0.01
step= 45 -- reward= -741.1420888278379 -- cost1= -2713.0 5755 --cost2= -9402.871428571452 9245 epsilon= 0.01
step= 46 -- reward= -737.278233694876 -- cost1= -2647.0 5772 --cost2= -9282.285714285743 9228 epsilon= 0.01
step= 47 -- reward= -736.1698922882663 -- cost1= -2592.0 5763 --cost2= -9337.771428571457 9237 epsilon= 0.01
step= 48 -- reward= -738.1636559135297 -- cost1= -2646.0 5792 --cost2= -9428.285714285757 9208 epsilon= 0.01
step= 49 -- reward= -742.9395426101675 -- cost1= -2739.0 5752 --cost2= -9471.785714285741 9248 epsilon= 0.01
step= 50 -- reward= -717.7712350744491 -- cost1= -2690.0 5755 --cost2= -8864.014285714304 9245 epsilon= 0.01
step= 51 -- reward= -737.0730717827919 -- cost1= -2724.0 5736 --cost2= -9287.214285714299 9264 epsilon= 0.01
step= 52 -- reward= -737.5645459731669 -- cost1= -2597.0 5794 --cost2= -9447.357142857165 9206 epsilon= 0.01
step= 53 -- reward= -744.808812042531 -- cost1= -2770.0 5777 --cost2= -9484.485714285758 9223 epsilon= 0.01
step= 54 -- reward= -735.0641823216453 -- cost1= -2686.0 5753 --cost2= -9263.471428571458 9247 epsilon= 0.01
