a b greedy - reward1 -- v nonGreedy - reward2
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-96.8051470588238)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-84.77205882352975)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-96.3750000000003)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-88.34558823529439)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-91.5955882352944)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-87.9154411764707)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-97.7279411764706)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-92.04044117647071)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-72.25000000000017)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-96.87132352941232)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-89.93750000000031)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-100.18750000000004)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-96.47058823529466)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-99.94485294117685)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-81.79779411764737)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-95.57352941176515)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-95.65073529411798)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-91.2977941176475)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-83.29411764705931)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-83.27573529411794)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-90.12867647058856)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-91.57720588235341)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-80.11029411764721)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-92.48897058823547)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-94.18014705882382)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-96.55147058823542)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-101.63235294117653)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-94.56985294117676)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-91.64705882352955)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-97.54044117647084)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-90.19117647058832)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-89.97426470588262)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-84.76470588235314)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-99.23161764705922)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-88.9779411764708)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-95.18014705882393)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-91.16544117647082)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-94.9411764705888)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-79.47058823529451)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-85.33823529411805)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-96.23529411764756)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-86.21691176470632)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-86.30514705882389)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-88.7242647058827)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-82.74632352941211)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-91.68750000000067)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-100.4448529411766)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-85.31985294117648)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-106.16911764705883)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-90.63602941176484)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-88.37500000000027)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-95.37132352941204)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-98.82352941176525)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-109.29044117647113)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-82.1433823529415)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-84.45955882352987)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-88.76470588235316)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-104.3529411764711)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-78.02941176470625)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-88.52205882352976)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-84.67647058823545)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-99.1875000000004)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-89.61029411764756)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-99.94117647058893)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-72.15808823529427)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-92.8125000000005)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-87.65808823529447)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-93.60661764705881)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-98.7941176470589)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-97.45588235294123)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-164.75)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-168.375)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-117.1875)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-85.1875)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-93.13235294117683)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-72.5)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-87.49632352941197)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-89.17279411764721)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-97.61764705882396)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-142.58823529411828)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-81.64338235294143)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-62.97794117647057)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-147.8786764705888)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-75.11397058823557)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-80.02941176470597)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-95.5)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-116.24264705882409)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-70.0147058823529)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-72.62867647058822)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-109.47058823529406)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-83.8492647058824)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-90.5)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-78.20220588235316)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-92.29044117647057)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-91.37132352941177)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-96.2463235294118)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-94.12500000000054)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-85.24264705882379)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-87.7683823529412)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-86.77205882352965)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-95.44852941176511)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-84.4852941176473)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-92.43382352941207)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-97.50735294117699)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-77.18750000000048)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-78.85294117647084)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-88.34558823529433)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-101.78676470588275)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-89.41911764705925)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-85.49264705882386)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-97.13970588235357)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-77.4301470588239)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-93.39338235294159)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-86.81985294117686)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-92.52941176470638)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-85.14705882352975)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-90.60294117647086)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-92.41176470588265)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-87.29779411764724)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-100.1911764705885)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-98.22794117647075)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-95.88602941176481)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-93.59191176470588)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-91.47794117647082)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-80.68014705882379)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-89.8455882352946)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-94.11764705882403)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-93.06617647058867)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-85.34926470588263)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-88.45220588235333)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-84.77205882352983)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-85.76102941176507)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-90.86029411764719)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-73.66544117647071)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-105.51470588235333)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-76.56617647058845)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-111.1580882352941)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-75.15073529411782)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-86.86397058823538)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-90.84926470588248)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-98.34191176470613)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-79.23161764705904)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-100.09558823529429)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-115.92279411764729)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-65.13602941176492)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-86.93014705882389)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-89.54779411764711)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-82.61029411764726)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-93.49632352941212)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-82.78308823529457)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-76.05882352941212)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-92.89705882352996)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-87.81617647058866)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-78.09558823529456)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-92.20588235294164)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-90.04779411764741)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-93.4375000000003)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-96.68382352941232)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-84.12500000000018)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-92.62867647058869)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-91.50735294117665)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-89.81985294117672)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-93.511029411765)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-82.94117647058839)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-90.52205882352962)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-103.58823529411768)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-83.05147058823545)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-101.96691176470632)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-97.77941176470615)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-85.04779411764737)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-92.4117647058829)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-81.36397058823583)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-99.17279411764747)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-92.7500000000004)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-95.36397058823589)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-92.20588235294173)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-85.52941176470625)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-84.69485294117692)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-82.30147058823563)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-85.42279411764734)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-88.93014705882395)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-91.94117647058863)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-90.95220588235334)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-93.37500000000031)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-96.3014705882357)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-86.35661764705888)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-97.13235294117676)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-84.73161764705911)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-99.51102941176474)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-84.90073529411794)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-93.06617647058854)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-91.77573529411804)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-86.8970588235298)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-95.3602941176473)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-92.58823529411815)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-96.69485294117707)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-90.73529411764751)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-94.28308823529454)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-99.03308823529458)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-94.77941176470625)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-88.53676470588283)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-82.84191176470623)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-86.03308823529464)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-87.90441176470638)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-92.67279411764737)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-90.32720588235335)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-86.35661764705927)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-89.36029411764734)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-89.47426470588272)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-86.17647058823567)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-89.71323529411791)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-90.51470588235328)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-102.89338235294177)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-102.6727941176473)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-92.52941176470647)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-86.8051470588239)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-77.79779411764741)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-85.44117647058863)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-91.68014705882398)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-95.2058823529417)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-86.67279411764761)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-101.16911764705941)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-90.06617647058836)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-93.38235294117666)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-90.18382352941205)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-97.72058823529416)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-94.22426470588275)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-98.30882352941234)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-94.51102941176534)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-83.94485294117659)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-99.56985294117702)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-88.72794117647102)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-79.63235294117668)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-97.30147058823566)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-85.19117647058867)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-86.70588235294154)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-93.61029411764748)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-110.11764705882425)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-69.41176470588258)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-84.91176470588277)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-90.90441176470625)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-84.23529411764746)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-81.58088235294146)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-80.53308823529441)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-92.61397058823592)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-85.54044117647099)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-99.52941176470607)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-99.18014705882364)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-100.11764705882351)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-89.62867647058856)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-89.91544117647076)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-105.19485294117653)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-140.5)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-109.375)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-69.8125)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-99.50000000000048)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-97.23897058823577)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-98.19485294117689)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-102.4705882352947)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-101.41176470588285)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-63.419117647059)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-93.92279411764754)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-80.53676470588258)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-87.60294117647099)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-105.80514705882352)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-85.0808823529412)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-102.97426470588233)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-98.14705882352942)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-109.53308823529458)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-97.41176470588285)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-67.52941176470617)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-92.85661764705917)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-92.73897058823567)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-89.59191176470596)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-94.7242647058826)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-110.0625)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-67.17279411764743)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-85.99264705882374)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-105.79411764705878)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-80.83088235294166)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-97.43382352941215)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-89.37500000000017)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-98.27941176470632)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-90.87500000000023)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-97.54044117647064)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-91.77941176470608)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-98.44485294117695)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-100.51470588235334)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-89.89338235294147)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-89.22794117647089)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-88.57352941176518)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-95.95588235294153)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-86.54779411764751)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-86.18382352941225)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-94.28308823529446)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-92.3088235294122)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-84.58823529411796)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-80.89338235294143)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-102.38602941176516)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-93.86764705882386)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-94.44117647058864)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-91.57720588235338)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-86.09191176470618)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-92.00000000000047)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-92.9779411764711)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-79.12132352941208)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-96.37132352941207)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-101.71323529411819)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-97.7205882352945)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-88.76102941176512)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-92.14705882352975)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-85.3272058823532)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-89.07720588235316)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-94.62500000000028)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-86.35294117647085)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-87.61397058823565)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-89.0588235294121)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-88.15073529411802)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-86.20588235294154)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-90.01838235294154)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-95.39338235294179)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-89.20955882352983)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-86.6875000000005)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-93.86029411764753)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-89.25000000000048)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-90.61397058823574)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-88.22058823529463)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-84.44485294117702)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-81.63235294117689)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-85.21691176470635)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-97.58823529411819)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-79.694852941177)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-92.26470588235334)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-92.0514705882357)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-93.03676470588277)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-92.63970588235308)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-92.30147058823546)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-92.84926470588235)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-99.22426470588236)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-83.58823529411767)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-79.36029411764724)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-83.356617647059)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-101.88602941176492)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-98.1544117647065)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-82.68750000000037)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-116.02573529411823)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-98.05882352941221)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-118.5294117647065)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-96.588235294118)
[+] Greedy: 0 - (0) -- Non-Greedy: 0 - (-55.764705882353056)
