step,slice0:throughputs,slice1:throughputs,slice0:drop_rates,slice1:drop_rates,slice0:death_rates,slice1:death_rates,slice0:queue_sizes,slice1:queue_sizes,slice0:urgent_packets,slice1:urgent_packets,slice0:latency_per_packet,slice1:latency_per_packet,slice0:resent,slice1:resent,link_capacity,learner:throughputs,learner:queue_sizes,learner:rho,learner:epsilon
0,6924,7470,0,0,0,0,497.299,83.738,0.0,0.0,63.508971112221104,10.626099231324234,0,0,1.0,0,499.5,0.19999999999999718,0.9977480086115916
0,6923,7525,0,0,0,0,381.842,87.408,0.0,1.401,47.57212696192699,10.290019633144631,0,0,1.0,0,1374.75,0.19999999999999718,0.992770478280508
0,6634,7097,202,0,0,279,594.577,164.077,0.0,2.895,75.63561440503943,20.14755325785325,0,0,1.0,0,1500.0,0.19999999999999718,0.9878177796784324
0,8134,7150,10,0,0,313,511.021,194.43,0.0,3.464,69.95077341131095,24.04623996003997,0,0,1.0,0,1500.0,0.19999999999999718,0.9828897889257561
0,7932,6134,0,0,0,1262,182.965,330.024,0.0,8.634,24.30753745976247,39.76877041430788,0,0,1.0,0,1500.0,0.19999999999999718,0.9779863827608024
0,7401,6293,0,0,0,938,152.562,287.346,0.0,7.494,18.731413098013103,33.57250072150072,0,0,1.0,0,1500.0,0.19999999999999718,0.9731074385368494
0,7144,7278,0,0,0,637,47.909,308.735,0.0,7.055,6.307346972471973,38.92739258519263,0,0,1.0,0,1500.0,0.19999999999999718,0.9682528342189849
0,6510,7723,0,0,0,0,693.115,71.091,0.0,0.793,81.88945259185266,8.929886008436013,0,0,1.0,0,1500.0,0.19999999999999718,0.9634224483811872
0,7138,7092,1320,0,0,267,846.763,216.94,0.0,5.55,139.9679369810746,27.94870261682763,0,0,1.0,0,1500.0,0.19999999999999718,0.9586161602031258
0,6349,7236,0,0,0,448,545.295,146.283,0.0,2.94,66.37452065018311,17.411725487012983,0,0,1.0,0,1500.0,0.19999999999999718,0.953833849467247
0,5536,7509,1845,0,0,0,1311.01,52.205,0.0,0.0,196.17904055944035,6.630394103119104,0,0,1.0,0,1500.0,0.19999999999999718,0.9490753965557222
0,8311,7141,0,0,0,143,331.899,195.221,0.0,2.943,44.068213819513865,22.87268627622377,0,0,1.0,0,1500.0,0.19999999999999718,0.9443406824474792
0,7570,6593,0,0,0,480,442.411,174.071,0.0,3.77,56.283604635642135,21.11552263431014,0,0,1.0,0,1500.0,0.19999999999999718,0.9396295887151846
0,6767,7821,0,0,0,121,347.631,144.505,0.0,2.452,43.77659856948604,18.35053041125541,0,0,1.0,0,1500.0,0.19999999999999718,0.9349419975223892
0,6504,7406,75,0,0,0,1063.72,48.598,0.0,0.0,132.33461861333112,6.4801669816294805,0,0,1.0,0,1500.0,0.19999999999999718,0.9302777916203697
0,5985,7478,1679,0,0,0,1391.542,16.477,0.0,0.0,231.46643148795658,2.159559010434011,0,0,1.0,0,1500.0,0.19999999999999718,0.9256368543454634
0,6166,7445,894,0,0,0,1304.453,40.527,0.0,0.0,189.69747200854704,5.168111714674212,0,0,1.0,0,1500.0,0.19999999999999718,0.9210190696159234
0,7035,7500,734,0,0,0,1336.504,21.371,0.0,0.0,191.51806375846388,2.824886209623708,0,0,1.0,0,1500.0,0.19999999999999718,0.9164243219291716
0,5963,7462,1221,0,0,0,1419.422,7.033,0.0,0.0,215.26741374181375,0.9487139638139639,0,0,1.0,0,1500.0,0.19999999999999718,0.9118524963588165
0,6323,7564,919,0,0,0,1407.738,17.032,0.0,0.0,204.5116583472085,2.213034365634366,0,0,1.0,0,1500.0,0.19999999999999718,0.907303478551786
0,8503,7108,25,0,0,143,1043.626,151.617,0.0,2.469,140.97703804112552,19.525735271672772,0,0,1.0,0,1500.0,0.19999999999999718,0.9027771547254946
0,6789,7813,0,0,0,59,592.712,124.245,0.0,2.236,76.41184295843037,16.380653651903653,0,0,1.0,0,1500.0,0.19999999999999718,0.8982734116650409
0,6162,7396,889,0,0,0,1328.35,38.211,0.0,0.0,190.24435110028858,4.921593367743367,0,0,1.0,0,1500.0,0.19999999999999718,0.8937921367202945
0,4755,7681,2433,0,0,0,1449.023,7.069,0.0,0.0,236.1002108946609,0.9356250416250409,0,0,1.0,0,1500.0,0.19999999999999718,0.8893332178030631
0,6322,7469,1354,0,0,0,1394.353,8.61,0.0,0.0,237.1394585969587,1.1438946692196685,0,0,1.0,0,1500.0,0.19999999999999718,0.8848965433844181
0,6136,7314,1247,0,0,0,1410.614,23.357,0.0,0.0,220.2162240884116,2.996039294039293,0,0,1.0,0,1500.0,0.19999999999999718,0.8804820024917713
0,5953,7524,1093,0,0,0,1287.508,34.758,0.0,0.0,178.44667175879675,4.574463668276172,0,0,1.0,0,1500.0,0.19999999999999718,0.8760894847061573
0,5501,7640,1887,0,0,0,1463.075,9.445,0.0,0.0,252.68407393994886,1.1925641927516926,0,0,1.0,0,1500.0,0.19999999999999718,0.8717188801594873
0,5054,7483,2301,0,0,0,1479.332,0.633,0.0,0.0,268.694927994228,0.0816097041847042,0,0,1.0,0,1500.0,0.19999999999999718,0.8673700795317509
0,6259,7555,1116,0,0,0,1381.649,30.171,0.0,0.0,223.57773191808198,3.8254926920301915,0,0,1.0,0,1500.0,0.19999999999999718,0.8630429740482876
0,4816,7536,2612,0,0,0,1486.458,0.424,0.0,0.0,272.2591958874458,0.05514725829725831,0,0,1.0,0,1500.0,0.19999999999999718,0.8587374554771816
0,4923,7498,2543,0,0,0,1467.963,11.727,0.0,0.0,262.5749245240869,1.4101155483405476,0,0,1.0,0,1500.0,0.19999999999999718,0.854453416126376
0,4269,7469,3125,0,0,0,1492.675,0.267,0.0,0.0,288.167302777778,0.0341583694083694,0,0,1.0,0,1500.0,0.19999999999999718,0.8501907488410858
0,5112,7614,2249,0,0,0,1471.14,2.497,0.0,0.0,268.67110931568413,0.3324656204906206,0,0,1.0,0,1500.0,0.19999999999999718,0.8459493470010906
0,4783,7561,2546,0,0,0,1470.228,4.334,0.0,0.0,281.84956106393605,0.5708800421800423,0,0,1.0,0,1500.0,0.19999999999999718,0.8417291045181133
0,5198,7644,2180,0,0,0,1488.431,0.913,0.0,0.0,286.45172074314604,0.11315093795093797,0,0,1.0,0,1500.0,0.19999999999999718,0.8375299158330464
0,4980,7516,2403,0,0,0,1474.089,4.011,0.0,0.0,269.1443536408037,0.5143723970473972,0,0,1.0,0,1500.0,0.19999999999999718,0.8333516759134653
0,5440,7461,2017,0,0,0,1470.56,5.09,0.0,0.0,246.94466839549352,0.635481349206349,0,0,1.0,0,1500.0,0.19999999999999718,0.8291942802509018
0,4839,7581,2552,0,0,0,1478.906,7.074,0.0,0.0,266.67944977522484,0.9051223665223667,0,0,1.0,0,1500.0,0.19999999999999718,0.8250576248582696
0,5815,7503,1628,0,0,0,1443.924,15.276,0.0,0.0,255.2087614496615,2.048839772727273,0,0,1.0,0,1500.0,0.19999999999999718,0.8209416062672069
0,6104,7431,1299,0,0,0,1439.114,8.7,0.0,0.0,233.1882593101342,1.206386857586857,0,0,1.0,0,1500.0,0.19999999999999718,0.8168461215255959
0,6074,7185,2210,0,0,79,1332.55,84.5,0.0,2.125,241.3285470834721,10.316062404262398,0,0,1.0,0,1500.0,0.19999999999999718,0.8127710681948633
0,4947,7809,1499,0,0,0,1306.558,21.297,0.0,0.0,210.4526642857141,2.7495708971584,0,0,1.0,0,1500.0,0.19999999999999718,0.8087163443475063
0,6057,7463,1330,0,0,0,1451.98,8.196,0.0,0.0,225.55848198606958,1.0682433788433787,0,0,1.0,0,1500.0,0.19999999999999718,0.8046818485644996
0,5741,7526,1656,0,0,0,1461.301,5.82,0.0,0.0,252.21292917082923,0.7734804889554888,0,0,1.0,0,1500.0,0.19999999999999718,0.8006674799328076
0,4806,7542,2592,0,0,0,1490.376,0.377,0.0,0.0,296.5367971500724,0.05085952380952383,0,0,1.0,0,1500.0,0.19999999999999718,0.7966731380427763
0,5907,7515,1426,0,0,0,1443.493,8.626,0.0,0.0,235.4249231379731,1.1751258824508821,0,0,1.0,0,1500.0,0.19999999999999718,0.7926987229857283
0,5046,7650,2379,0,0,0,1489.725,1.185,0.0,0.0,258.9417833694083,0.15093069985569985,0,0,1.0,0,1500.0,0.19999999999999718,0.7887441353513334
0,5213,7571,2211,0,0,0,1475.211,4.322,0.0,0.0,283.0484322621826,0.5816033327783326,0,0,1.0,0,1500.0,0.19999999999999718,0.7848092762252966
0,4647,7554,2820,0,0,0,1493.975,0.087,0.0,0.0,305.0155381673882,0.011203282828282826,0,0,1.0,0,1500.0,0.19999999999999718,0.7808940471866702
0,5312,7514,2059,0,0,0,1461.559,6.716,0.0,0.0,244.3693410089912,0.8757463952713946,0,0,1.0,0,1500.0,0.19999999999999718,0.7769983503056025
0,5949,7565,1486,0,0,0,1448.189,9.731,0.0,0.0,232.0855875235875,1.2582030802530793,0,0,1.0,0,1500.0,0.19999999999999718,0.7731220881407468
0,5263,7417,2130,0,0,0,1487.932,0.459,0.0,0.0,284.989421103896,0.0634773088023088,0,0,1.0,0,1500.0,0.19999999999999718,0.7692651637368418
0,4373,7504,2991,0,0,0,1494.949,0.031,0.0,0.0,302.16225079365086,0.003729761904761905,0,0,1.0,0,1500.0,0.19999999999999718,0.7654274806223644
0,4682,7484,2755,0,0,0,1475.734,6.243,0.0,0.0,303.80690928238454,0.786755386280386,0,0,1.0,0,1500.0,0.19999999999999718,0.7616089428070442
0,5086,7607,2281,0,0,0,1490.892,1.095,0.0,0.0,278.1369399711397,0.13797384004884003,0,0,1.0,0,1500.0,0.19999999999999718,0.7578094547794487
0,4363,7512,3069,0,0,0,1494.225,0.18,0.0,0.0,298.8628195887443,0.021062121212121206,0,0,1.0,0,1500.0,0.19999999999999718,0.7540289215047339
0,5703,7429,1680,0,0,0,1472.852,1.137,0.0,0.0,259.420518853369,0.1490522727272727,0,0,1.0,0,1500.0,0.19999999999999718,0.7502672484220344
0,5071,7468,2348,0,0,0,1493.128,0.237,0.0,0.0,282.8052655122654,0.030580230880230867,0,0,1.0,0,1500.0,0.19999999999999718,0.7465243414422857
0,5674,7519,1895,0,0,0,1468.887,8.276,0.0,0.0,269.8146161602286,1.0664908369408372,0,0,1.0,0,1500.0,0.19999999999999718,0.7428001069458604
0,4532,7492,2599,0,0,0,1483.004,0.136,0.0,0.0,260.5920627344874,0.016077597402597402,0,0,1.0,0,1500.0,0.19999999999999718,0.7390944517800745
0,4983,7525,2385,0,0,0,1491.864,0.474,0.0,0.0,288.7598400127648,0.062333802308802304,0,0,1.0,0,1500.0,0.19999999999999718,0.7354072832570271
0,5121,7504,2302,0,0,0,1493.945,0.072,0.0,0.0,294.84093373015884,0.008427922077922078,0,0,1.0,0,1500.0,0.19999999999999718,0.7317385091512149
0,5826,7558,1547,0,0,0,1483.822,1.574,0.0,0.0,251.87749839604848,0.2029062937062937,0,0,1.0,0,1500.0,0.19999999999999718,0.728088037697211
0,5003,7473,2458,0,0,0,1489.721,0.8,0.0,0.0,275.87466489899,0.1094915945165945,0,0,1.0,0,1500.0,0.19999999999999718,0.7244557775873858
0,4996,7555,2460,0,0,0,1494.228,0.071,0.0,0.0,291.74919603174607,0.008798088023088024,0,0,1.0,0,1500.0,0.19999999999999718,0.7208416379696089
0,4955,7471,2453,0,0,0,1486.116,0.618,0.0,0.0,278.2125771645021,0.08111439393939397,0,0,1.0,0,1500.0,0.19999999999999718,0.7172455284450203
0,5140,7517,2187,0,0,0,1490.081,0.718,0.0,0.0,285.8333566045065,0.0909259018759019,0,0,1.0,0,1500.0,0.19999999999999718,0.7136673590657148
0,5327,7550,2086,0,0,0,1490.418,0.607,0.0,0.0,264.247231024531,0.07649163059163065,0,0,1.0,0,1500.0,0.19999999999999718,0.7101070403325173
0,5195,7583,2219,0,0,0,1489.607,0.543,0.0,0.0,268.67178093018117,0.06986230158730161,0,0,1.0,0,1500.0,0.19999999999999718,0.7065644831927834
0,5461,7467,1892,0,0,0,1485.353,1.038,0.0,0.0,261.58920234210245,0.1325866272616273,0,0,1.0,0,1500.0,0.19999999999999718,0.7030395990380439
0,4553,7458,2835,0,0,0,1494.847,0.093,0.0,0.0,306.01104444444445,0.011355988455988458,0,0,1.0,0,1500.0,0.19999999999999718,0.6995322997019796
0,4491,7436,2885,0,0,0,1493.575,0.146,0.0,0.0,289.96841067821055,0.018523484848484848,0,0,1.0,0,1500.0,0.19999999999999718,0.696042497458033
0,5789,7464,1507,0,0,0,1481.568,1.738,0.0,0.0,271.4556470446222,0.21502662337662334,0,0,1.0,0,1500.0,0.19999999999999718,0.6925701050173348
0,5266,7458,2120,0,0,0,1491.948,0.142,0.0,0.0,277.6911073593071,0.01832204184704185,0,0,1.0,0,1500.0,0.19999999999999718,0.6891150355264642
