step,slice0:throughputs,slice1:throughputs,slice0:drop_rates,slice1:drop_rates,slice0:death_rates,slice1:death_rates,slice0:queue_sizes,slice1:queue_sizes,slice0:urgent_packets,slice1:urgent_packets,slice0:latency_per_packet,slice1:latency_per_packet,slice0:resent,slice1:resent,link_capacity,learner:throughputs,learner:queue_sizes,learner:rho,learner:epsilon
0,5234,7909,0,0,0,401,473.778,178.141,0.0,3.393,58.92542244144746,17.924323421023413,0,0,1.0,1000,0.0,0.19999999999999718,1.0
0,7493,4756,0,0,0,3494,419.69,493.111,0.0,12.073,62.99853872238867,43.30951699689201,0,0,1.0,1000,0.0,0.19999999999999718,0.9549925860214595
0,4997,7384,2,0,0,1611,452.009,340.974,0.0,9.194,48.97217139527139,34.9570459318459,0,0,1.0,1000,0.0,0.19999999999999718,0.9120108393559273
0,7466,3008,0,0,0,5120,192.128,550.188,0.0,15.178,30.255767060717066,39.78740285825289,0,0,1.0,1000,0.0,0.19999999999999718,0.8709635899560891
0,6057,6844,635,0,0,1340,886.38,260.423,0.0,5.78,104.5530481684981,22.452705844155854,0,0,1.0,1000,0.0,0.19999999999999718,0.8317637711026817
0,1995,8501,2780,0,0,451,986.204,146.463,0.0,3.747,77.06231428571428,16.365275208125215,0,0,1.0,1000,0.0,0.19999999999999718,0.7943282347242763
0,1723,8488,4551,0,0,0,1470.213,23.724,0.0,0.0,277.71254799644805,2.656854573204573,0,0,1.0,1000,0.0,0.19999999999999718,0.7585775750291908
0,831,8395,5517,0,0,0,1499.04,0.365,0.0,0.0,312.65299047619044,0.03929960317460318,0,0,1.0,1000,0.0,0.19999999999999718,0.7244359600749786
0,584,8579,5668,0,0,0,1499.348,0.041,0.0,0.0,394.0395190476191,0.0042152597402597405,0,0,1.0,1000,0.0,0.19999999999999718,0.6918309709189275
0,1246,8582,5059,0,0,0,1497.075,2.51,0.0,0.0,670.961001010101,0.2850792846042844,0,0,1.0,1000,0.0,0.19999999999999718,0.6606934480075867
0,1538,8523,4828,0,0,0,1497.27,1.197,0.0,0.0,511.6152932539682,0.13495226162726157,0,0,1.0,1000,0.0,0.19999999999999718,0.6309573444801829
0,1152,8445,5204,0,0,0,1498.818,0.024,0.0,0.0,335.44531666666677,0.0030603174603174607,0,0,1.0,1000,0.0,0.19999999999999718,0.6025595860743465
0,3293,8575,3105,0,0,0,1496.015,0.318,0.0,0.0,518.033652380952,0.03435652958152957,0,0,1.0,1000,0.0,0.19999999999999718,0.5754399373371473
0,4399,8514,1988,0,0,0,1494.368,1.034,0.0,0.0,327.6200424603174,0.11418263958263963,0,0,1.0,1000,0.0,0.19999999999999718,0.5495408738576189
0,5228,8439,1036,0,0,0,1490.513,2.413,0.0,0.0,285.538056746032,0.28377117604617597,0,0,1.0,1000,0.0,0.19999999999999718,0.5248074602497619
0,5445,8546,864,0,0,0,1490.67,2.948,0.0,0.0,272.71488373015876,0.3286889887889888,0,0,1.0,1000,0.0,0.19999999999999718,0.501187233627266
0,6026,8407,315,0,0,0,1479.317,8.041,0.0,0.0,247.76476316738817,0.9390053280053278,0,0,1.0,1000,0.0,0.19999999999999718,0.4786300923226434
0,6093,8542,229,0,0,0,1480.996,6.2,0.0,0.0,243.34446190476183,0.7274994949494945,0,0,1.0,1000,0.0,0.19999999999999718,0.4570881896148681
0,6451,8368,17,0,0,0,1419.171,14.514,0.0,0.0,226.89725202020182,1.7187511016761012,0,0,1.0,1000,0.0,0.19999999999999718,0.43651583224016205
0,6651,8275,0,0,0,0,1187.896,29.184,0.0,0.0,185.5059325396824,3.4561248279498287,0,0,1.0,1000,0.0,0.19999999999999718,0.4168693834703309
0,6723,8277,0,0,0,0,937.631,126.354,0.0,0.0,146.33368650793642,15.005892784992788,0,0,1.0,1000,0.0,0.19999999999999718,0.39810717055349104
0,6743,8257,0,0,0,0,546.973,285.132,0.0,0.445,86.71434671717174,33.58604570707071,0,0,1.0,1000,0.0,0.19999999999999718,0.3801893963205694
0,6640,8222,0,0,0,94,93.968,536.068,0.0,16.91,14.819086111111108,63.31416699134206,0,0,1.0,1000,0.0,0.19999999999999718,0.3630780547701004
0,6374,8351,0,0,0,184,12.508,564.819,0.0,16.988,1.9533400793650804,66.48631161616159,0,0,1.0,1000,0.0,0.19999999999999718,0.3467368504525389
0,6277,8672,0,0,0,0,14.895,477.648,0.0,15.409,2.362613888888888,56.058077200577166,0,0,1.0,1000,0.0,0.19999999999999718,0.331131121482595
0,6030,8823,0,0,0,0,206.217,148.896,0.0,0.0,32.52564444444443,17.578557864357865,0,0,1.0,1000,0.0,0.19999999999999718,0.31622776601684016
0,5510,8510,0,0,0,0,765.334,1.644,0.0,0.0,119.8910142857142,0.18466966089466086,0,0,1.0,1000,0.0,0.19999999999999718,0.3019951720402024
0,5251,8432,812,0,0,0,1454.658,0.775,0.0,0.0,258.28745119047613,0.08435043290043306,0,0,1.0,1000,0.0,0.19999999999999718,0.28840315031266067
0,4919,8540,1407,0,0,0,1494.512,0.729,0.0,0.0,299.63077380952365,0.07959927849927854,0,0,1.0,1000,0.0,0.19999999999999718,0.27542287033381607
0,4536,8487,1816,0,0,0,1495.123,0.272,0.0,0.0,327.9914571428576,0.028579870129870115,0,0,1.0,1000,0.0,0.19999999999999718,0.2630267991895347
0,4313,8514,1994,0,0,0,1495.415,0.191,0.0,0.0,340.54622857142857,0.020674567099567092,0,0,1.0,1000,0.0,0.19999999999999718,0.2511886431509552
0,3785,8466,2609,0,0,0,1496.11,0.07,0.0,0.0,379.6718428571429,0.007660003885003886,0,0,1.0,1000,0.0,0.19999999999999718,0.23988329190194727
0,3320,8520,3042,0,0,0,1496.609,0.045,0.0,0.0,437.528242857143,0.0047819985569985575,0,0,1.0,1000,0.0,0.19999999999999718,0.229086765276776
0,3576,8520,2760,0,0,0,1496.323,0.082,0.0,0.0,429.57002142857135,0.008763716838716835,0,0,1.0,1000,0.0,0.19999999999999718,0.21877616239495812
0,4194,8530,2137,0,0,0,1495.576,0.212,0.0,0.0,362.8954059523809,0.023390909090909094,0,0,1.0,1000,0.0,0.19999999999999718,0.20892961308540803
0,4656,8514,1621,0,0,0,1494.957,0.292,0.0,0.0,327.4426142857142,0.030268045843045845,0,0,1.0,1000,0.0,0.19999999999999718,0.1995262314968896
0,5021,8502,1393,0,0,0,1494.553,0.532,0.0,0.0,299.86501071428586,0.05839090909090918,0,0,1.0,1000,0.0,0.19999999999999718,0.1905460717963217
