episode,reward,q1,q2,rejection1,drop2,latency2,tde,rho
65,-68.00928571428574,0,208,0.0,1.082,36.24593333333333,40.88927948474884,0.05271703687119069
66,-70.99892857142865,152,104,0.0,1.043,39.9888033022533,45.852339804172516,0.051662696133766874
67,-45.81857142857143,12,198,0.0,0.8,27.916739097014094,38.20300278067589,0.05062944221109154
68,-40.969642857142844,285,18,0.0,0.607,28.17613261183261,40.32651397585869,0.049616853366869704
69,-46.50035714285715,68,152,0.0,0.707,30.145623026973027,36.63882803916931,0.04862451629953231
70,-56.216428571428565,423,0,0.0,0.964,32.1633561022311,42.69810229539871,0.047652025973541665
71,-57.48714285714287,0,222,0.0,1.308,26.265055555555556,39.191085547208786,0.04669898545407083
72,-54.39249999999997,264,52,0.0,1.143,25.06695624375624,41.9308580160141,0.04576500574498941
73,-44.43107142857143,0,227,0.0,0.662,29.916109504384504,39.25334158539772,0.044849705630089616
74,-53.62178571428574,4,212,0.0,1.137,23.875742721167722,40.55237424373627,0.04395271151748782
75,-71.4371428571428,0,205,0.0,1.503,31.471916666666665,39.2715123295784,0.043073657287138065
76,-55.005357142857164,600,6,0.0,0.937,31.32155743423243,41.29491776227951,0.042212184141395305
77,-45.878571428571306,0,190,0.0,0.704,31.387251984126983,36.351016998291016,0.0413679404585674
78,-37.45928571428571,220,131,0.0,0.57,26.5649695027195,38.211683332920074,0.04054058164939605
79,-58.50178571428576,1,197,0.0,0.939,34.25464213841714,38.24288910627365,0.03972977001640813
80,-64.61000000000001,0,211,0.0,1.055,34.062178499278495,36.916955173015594,0.03893517461607997
81,-47.998928571428614,25,151,0.0,0.528,32.54215028027529,39.60889941453934,0.03815647112375837
82,-61.75500000000003,18,214,0.0,1.136,30.392871065046062,38.47738999128342,0.0373933417012832
83,-36.50285714285714,400,30,0.0,0.277,25.907428582528585,40.55867725610733,0.036645474867257534
84,-10.730769230769216,1460,27,0.279,0.0,2.558347619047619,33.44549897313118,0.035912565369912386
85,-31.794175824175902,1351,147,0.82,0.0,6.339772222222223,37.17158433794975,0.03519431406251414
86,-28.107087912087994,1491,0,0.449,0.063,14.555966666666665,34.7427242398262,0.034490427781263856
87,-63.076923076923364,1490,0,1.64,0.0,1.7989333333333333,54.51984602212906,0.03380061922563858
88,-51.11538461538492,1489,0,1.329,0.0,2.317138095238095,45.942593455314636,0.03312460684112581
89,-63.19230769230824,1490,0,1.643,0.0,0.6053119047619048,51.000555992126465,0.03246211470430329
90,-36.587170329670386,1487,1,0.835,0.007,10.257190476190477,38.82193222641945,0.03181287241021722
91,-44.68049450549463,1490,0,1.055,0.0,7.49159523809524,45.59547281265259,0.031176614962012874
92,-43.63519230769233,1173,34,0.684,0.239,13.448844047619046,46.31494164466858,0.030553082662772617
93,-43.997582417582606,1489,0,1.088,0.0,4.42882619047619,50.483545273542404,0.029942021009517164
94,-46.37576923076933,1178,86,0.955,0.236,6.728685714285714,48.222133815288544,0.02934318058932682
95,-24.493214285714284,713,188,0.0,0.452,21.661192857142858,35.13357251882553,0.028756316977540282
96,-25.72,410,175,0.0,0.392,18.841965079365078,36.29300034046173,0.028181190637989476
97,-30.14428571428572,177,130,0.0,0.423,22.150092063492067,42.6100714802742,0.027617566825229686
98,-10.713214285714288,791,45,0.0,0.09,11.312954761904763,35.38420867919922,0.027065215488725092
99,-29.562500000000004,587,169,0.0,0.215,22.613821825396823,38.64649170637131,0.02652391117895059
100,-18.530357142857138,404,190,0.0,0.242,16.33365119047619,35.44411998987198,0.025993432955371577
101,-19.754642857142855,429,198,0.0,0.233,16.369045238095236,34.81831234693527,0.025473564296264146
102,-8.298571428571426,622,113,0.0,0.046,14.769010714285717,34.19165998697281,0.02496409301033886
103,-16.18428571428572,725,42,0.0,0.114,17.872273484848485,32.61407059431076,0.024464811150132083
104,-9.503928571428572,646,203,0.0,0.148,10.988795454545453,29.039243280887604,0.023975514927129443
105,-20.989285714285725,269,158,0.0,0.249,18.56669264069264,35.4831109046936,0.023496004628586854
106,-7.284642857142859,808,64,0.0,0.158,9.375200000000001,32.18027377128601,0.023026084536015116
107,-12.137857142857147,714,165,0.0,0.225,11.145952380952382,29.851116508245468,0.022565562845294814
108,-6.307857142857145,983,56,0.0,0.06,11.096688095238097,27.96710357069969,0.02211425158838892
109,-14.30571428571429,960,0,0.0,0.077,15.275688528138529,28.72867476940155,0.02167196655662114
110,-2.0753571428571425,922,76,0.0,0.0,14.581704365079364,23.32545304298401,0.021238527225488715
111,-7.399642857142858,851,64,0.0,0.066,12.406521428571429,25.681072056293488,0.02081375668097894
112,-5.515714285714284,913,0,0.0,0.014,12.608280952380953,24.51004672050476,0.02039748154735936
113,-2.619642857142857,960,18,0.0,0.0,12.669561904761906,22.270558327436447,0.019989531916412173
114,0.0,919,66,0.0,0.0,8.936107936507936,22.587025076150894,0.019589741278083928
115,-2.9846428571428576,738,167,0.0,0.0,14.03032023809524,22.38458326458931,0.01919794645252225
116,-2.3503571428571424,889,111,0.0,0.0,14.03567261904762,22.237508207559586,0.018813987523471805
117,-6.400714285714286,723,177,0.0,0.049,15.464679761904762,24.504030019044876,0.018437707773002368
118,-11.027857142857139,744,105,0.0,0.004,14.869717243867244,27.56735461950302,0.01806895361754232
119,-2.939285714285714,841,13,0.0,0.0,11.605732142857143,23.203346461057663,0.017707574545191476
120,-2.3,903,12,0.0,0.0,12.842161904761904,21.80572772026062,0.017353423054287647
121,-0.44035714285714284,746,87,0.0,0.0,12.160216666666667,21.381833344697952,0.017006354593201895
122,-3.1582142857142856,715,116,0.0,0.008,10.832927597402598,22.056855618953705,0.016666227501337855
123,-1.0160714285714285,900,0,0.0,0.0,10.686200000000001,20.33457988500595,0.0163329029513111
124,0.0,935,1,0.0,0.0,10.592521428571429,19.473118990659714,0.016006244892284877
125,0.0,969,0,0.0,0.0,6.718457936507936,22.63467264175415,0.01568611999443918
126,0.0,918,1,0.0,0.0,6.52095,21.397572696208954,0.015372397594550394
127,0.0,898,57,0.0,0.0,5.538430952380953,21.732992321252823,0.015064949642659387
128,0.0,933,25,0.0,0.0,7.993819047619047,22.738125503063202,0.014763650649806198
129,0.0,908,33,0.0,0.0,5.735247619047619,21.881927460432053,0.014468377636810074
130,0.0,899,51,0.0,0.0,7.719536904761904,22.192640870809555,0.014179010084073873
131,0.0,890,39,0.0,0.0,5.419961904761905,22.38998371362686,0.013895429882392396
132,0.0,915,43,0.0,0.0,4.558142857142857,23.37150749564171,0.013617521284744548
133,0.0,888,29,0.0,0.0,6.088940476190476,21.278199017047882,0.013345170859049656
134,0.0,944,1,0.0,0.0,6.6541202380952384,22.062386989593506,0.013078267441868663
135,0.0,945,1,0.0,0.0,7.708935714285715,22.5107484459877,0.012816702093031289
136,0.0,920,20,0.0,0.0,3.995688095238095,22.107416421175003,0.012560368051170662
137,0.0,918,2,0.0,0.0,7.967218650793651,22.07232928276062,0.012309160690147248
138,-0.6946428571428572,950,1,0.0,0.0,7.314805952380952,22.461603671312332,0.012062977476344303
139,0.0,941,0,0.0,0.0,5.681690476190477,22.414961755275726,0.011821717926817417
140,0.0,925,5,0.0,0.0,4.283845238095237,21.450384944677353,0.011585283568281068
141,0.0,953,0,0.0,0.0,5.968621428571429,22.39940983057022,0.011353577896915447
142,0.0,929,10,0.0,0.0,5.9014,22.324684351682663,0.011126506338977138
143,0.0,924,1,0.0,0.0,5.175669047619047,21.7346051633358,0.010903976212197594
144,0.0,920,6,0.0,0.0,5.446240476190476,22.008691012859344,0.010685896687953642
145,0.0,934,4,0.0,0.0,5.02662380952381,22.171926975250244,0.01047217875419457
146,0.0,936,59,0.0,0.0,7.677266666666666,21.946108162403107,0.010262735179110678
147,-0.4535714285714286,910,0,0.0,0.0,7.573833333333334,22.637975931167603,0.010057480475528464
148,0.0,934,52,0.0,0.0,5.301939285714287,23.045319616794586,0.009856330866017895
149,0.0,941,10,0.0,0.0,6.367740873015873,22.42565357685089,0.009659204248697536
150,0.0,913,15,0.0,0.0,5.822802380952382,21.758280009031296,0.009466020163723585
151,0.0,965,22,0.0,0.0,5.702154761904762,22.14330717921257,0.009276699760449113
152,0.0,891,79,0.0,0.0,8.255326190476191,22.183398514986038,0.00909116576524013
153,0.0,908,49,0.0,0.0,9.682107142857141,22.08542862534523,0.008909342449935327
154,0.0,949,2,0.0,0.0,4.480888095238095,22.518605887889862,0.00873115560093662
155,0.0,981,0,0.0,0.0,5.2429,22.621781677007675,0.008556532488917887
156,0.0,892,66,0.0,0.0,6.843228571428571,21.643311619758606,0.00838540183913953
157,0.0,935,0,0.0,0.0,4.261497619047619,22.133641451597214,0.008217693802356738
158,0.0,956,0,0.0,0.0,5.871228571428571,21.85755866765976,0.008053339926309603
159,0.0,854,44,0.0,0.0,5.4106499999999995,22.570550084114075,0.00789227312778341
160,0.0,904,40,0.0,0.0,4.9780476190476195,22.27891492843628,0.007734427665227742
161,0.0,942,10,0.0,0.0,5.260661904761904,22.782323390245438,0.007579739111923187
162,0.0,900,41,0.0,0.0,6.180211904761905,21.433757930994034,0.007428144329684723
163,0.0,917,15,0.0,0.0,4.298483333333333,22.4451744556427,0.0072795814430910285
164,0.0,938,1,0.0,0.0,5.116452380952381,22.778488725423813,0.007133989814229208
165,0.0,919,0,0.0,0.0,7.555302380952381,23.158739864826202,0.006991310017944624
166,0.0,971,6,0.0,0.0,4.332088095238095,22.136303514242172,0.006851483817585731
167,0.0,894,43,0.0,0.0,6.038611904761905,22.981736838817596,0.006714454141234017
168,0.0,873,31,0.0,0.0,5.076540476190476,22.76179152727127,0.006580165058409336
169,0.0,888,0,0.0,0.0,4.727519047619047,22.015128165483475,0.006448561757241149
170,0.0,921,2,0.0,0.0,5.096621428571429,22.159992784261703,0.006319590522096326
171,0.0,931,12,0.0,0.0,4.928857142857143,22.068778932094574,0.0061931987116544
172,0.0,927,0,0.0,0.0,5.755928571428571,21.46483227610588,0.0060693347374213115
173,0.0,973,0,0.0,0.0,4.618870238095238,22.955697417259216,0.005947948042672885
174,0.0,934,2,0.0,0.0,5.362569047619048,22.485780775547028,0.005828989081819427
175,0.0,873,6,0.0,0.0,6.0981000000000005,22.57620432972908,0.005712409300183038
176,0.0,866,64,0.0,0.0,4.106016666666666,22.23485305905342,0.005598161114179377
177,0.0,921,25,0.0,0.0,5.839395238095237,22.215123534202576,0.005486197891895789
178,0.0,918,26,0.0,0.0,4.136083333333333,22.238993406295776,0.005376473934057873
179,0.0,916,9,0.0,0.0,5.344454761904761,23.2244810461998,0.005268944455376716
180,0.0,877,40,0.0,0.0,5.539497619047619,22.97959691286087,0.005163565566269181
181,0.0,898,1,0.0,0.0,4.6929154761904766,21.98726326227188,0.005060294254943797
182,0.0,918,12,0.0,0.0,3.5306547619047617,22.576340705156326,0.004959088369844921
183,0.0,860,0,0.0,0.0,4.254126190476191,21.925301909446716,0.004859906602448022
184,0.0,906,11,0.0,0.0,4.056845238095238,22.37607753276825,0.004762708470399061
185,0.0,927,27,0.0,0.0,5.290984523809524,22.576691210269928,0.00466745430099108
186,0.0,887,78,0.0,0.0,5.358057142857143,22.790185004472733,0.004574105214971258
187,0.0,948,2,0.0,0.0,5.269516666666666,22.579035609960556,0.004482623110671833
188,0.0,855,54,0.0,0.0,5.039247619047619,22.351978838443756,0.004392970648458396
189,0.0,929,15,0.0,0.0,4.973469047619047,21.916676849126816,0.004305111235489228
190,0.0,868,42,0.0,0.0,4.2023785714285715,22.14893564581871,0.0042190090107794434
191,0.0,903,0,0.0,0.0,4.640540476190477,21.743539065122604,0.004134628830563854
192,0.0,886,3,0.0,0.0,6.171478571428572,22.266215682029724,0.004051936253952577
193,0.0,971,1,0.0,0.0,3.8746857142857145,22.785487085580826,0.003970897528873525
194,0.0,937,0,0.0,0.0,4.662680952380953,22.147766768932343,0.0038914795782960545
195,0.0,896,0,0.0,0.0,5.401978571428571,22.033744990825653,0.0038136499867301335
196,0.0,949,4,0.0,0.0,5.1916738095238095,22.822878062725067,0.0037373769869955306
197,0.0,859,73,0.0,0.0,4.196211904761904,22.55238550901413,0.00366262944725562
198,0.0,915,11,0.0,0.0,6.479859523809524,22.056439220905304,0.0035893768583105073
199,0.0,943,0,0.0,0.0,3.6519119047619046,22.35435727238655,0.003517589321144297
200,0.0,925,0,0.0,0.0,6.595230952380953,23.085522145032883,0.003447237534721411
201,0.0,866,28,0.0,0.0,4.320533333333334,22.020455330610275,0.003378292784026983
202,0.0,925,19,0.0,0.0,4.022521428571428,22.252612441778183,0.003310726928346443
203,0.0,920,9,0.0,0.0,4.908669047619047,22.208918541669846,0.003244512389779514
204,0.0,855,19,0.0,0.0,4.2390976190476195,22.748727589845657,0.0031796221419839238
205,-0.08928571428571427,866,53,0.0,0.0,6.1244571428571435,22.066852807998657,0.0031160296991442453
206,0.0,923,42,0.0,0.0,5.330697619047619,22.393044769763947,0.0030537091051613605
207,0.0,907,29,0.0,0.0,5.077045238095238,21.92753592133522,0.002992634923058133
208,0.0,890,67,0.0,0.0,5.956202380952381,22.607447743415833,0.0029327822245969705
209,0.0,873,77,0.0,0.0,5.287388095238095,22.534384936094284,0.002874126580105031
210,0.0,860,25,0.0,0.0,5.016157142857143,22.049997478723526,0.0028166440485029305
211,0.0,907,31,0.0,0.0,4.416416666666666,22.536162227392197,0.002760311167532872
212,0.0,857,32,0.0,0.0,4.267080952380952,22.084849298000336,0.0027051049441822145
213,0.0,896,37,0.0,0.0,4.3556333333333335,22.434920728206635,0.0026510028452985702
214,0.0,895,0,0.0,0.0,4.6054023809523805,22.35488536953926,0.0025979827883925986
215,0.0,818,39,0.0,0.0,4.518809523809524,22.808884620666504,0.0025460231326247464
216,0.0,883,22,0.0,0.0,4.456309523809524,22.43970212340355,0.002495102669972251
217,0.0,905,45,0.0,0.0,4.2489976190476195,22.83088368177414,0.002445200616572806
218,0.0,880,34,0.0,0.0,6.3835,22.617162495851517,0.00239629660424135
219,0.0,898,15,0.0,0.0,3.5722309523809526,21.66110736131668,0.002348370672156523
220,0.0,949,15,0.0,0.0,4.715766666666666,22.232194989919662,0.0023014032587133923
221,0.0,844,39,0.0,0.0,5.708066666666666,21.612448155879974,0.0022553751935391244
222,0.0,939,17,0.0,0.0,4.744395238095238,22.269832372665405,0.0022102676896683417
223,0.0,912,0,0.0,0.0,4.388678571428572,23.05621600151062,0.002166062335874975
224,0.0,933,4,0.0,0.0,4.884216666666667,22.35777136683464,0.0021227410891574753
225,0.0,941,7,0.0,0.0,4.822895238095238,22.525854378938675,0.0020802862673743256
226,0.0,973,0,0.0,0.0,4.179771428571429,22.076259315013885,0.002038680542026839
227,0.0,911,27,0.0,0.0,4.165859523809524,21.995781123638153,0.001997906931186302
228,0.0,853,17,0.0,0.0,5.0843357142857135,22.415027499198914,0.001957948792562576
229,0.0,969,59,0.0,0.0,5.5060785714285725,22.832787305116653,0.0019187898167113244
230,0.0,929,3,0.0,0.0,8.562211904761906,22.27284625172615,0.001880414020377098
231,0.0,930,0,0.0,0.0,4.632128571428572,21.635129809379578,0.001842805739969556
232,0.0,924,11,0.0,0.0,4.146716666666667,22.1629359126091,0.0018059496251701648
233,0.0,888,17,0.0,0.0,6.412064285714287,22.398734897375107,0.0017698306326667614
234,0.0,905,23,0.0,0.0,4.712359523809524,22.190830439329147,0.0017344340200134262
235,0.0,940,0,0.0,0.0,5.326590476190476,22.267181634902954,0.0016997453396131576
236,0.0,946,0,0.0,0.0,5.583909523809523,22.25591540336609,0.0016657504328208945
237,0.0,875,50,0.0,0.0,5.298335714285714,22.493437200784683,0.0016324354241644766
238,0.0,911,1,0.0,0.0,4.652121428571428,22.873744517564774,0.001599786715681187
239,0.0,946,27,0.0,0.0,5.329216666666667,23.10214027762413,0.0015677909813675633
240,0.0,907,6,0.0,0.0,5.854792857142857,22.240320652723312,0.001536435161740212
241,0.0,956,1,0.0,0.0,4.8532142857142855,22.957525670528412,0.0015057064585054078
242,0.0,916,0,0.0,0.0,3.6714690476190475,22.195328652858734,0.0014755923293352997
243,0.0,895,7,0.0,0.0,4.409754761904762,22.504261821508408,0.0014460804827485937
244,0.0,858,50,0.0,0.0,4.858945238095238,22.522535532712936,0.0014171588730936219
245,0.0,897,6,0.0,0.0,4.324676190476191,22.597672075033188,0.0013888156956317495
246,0.0,882,24,0.0,0.0,4.029583333333333,22.0532306432724,0.0013610393817191145
247,0.0,908,1,0.0,0.0,4.4280952380952385,22.44261261820793,0.0013338185940847322
248,0.0,912,12,0.0,0.0,4.623752380952381,22.387837678194046,0.0013071422222030375
249,0.0,926,0,0.0,0.0,5.388513095238096,21.9674374461174,0.0012809993777589768
250,0.0,954,7,0.0,0.0,4.98052380952381,22.696006894111633,0.0012553793902037973
251,0.0,941,0,0.0,0.0,5.284564285714286,22.003010720014572,0.0012302718023997213
252,0.0,920,0,0.0,0.0,3.5284690476190477,21.8642598092556,0.001205666366351727
253,0.0,962,16,0.0,0.0,4.421969047619048,23.110938280820847,0.0011815530390246924
254,0.0,911,0,0.0,0.0,6.81119761904762,22.431414514780045,0.0011579219782441987
255,0.0,931,8,0.0,0.0,3.377402380952381,22.837594032287598,0.0011347635386793147
256,0.0,963,0,0.0,0.0,5.373911904761904,22.747497886419296,0.0011120682679057283
257,0.0,929,2,0.0,0.0,5.291535714285714,22.767475873231888,0.0010898269025476138
258,0.0,905,0,0.0,0.0,4.572873809523809,21.861374765634537,0.0010680303644966616
259,0.0,876,66,0.0,0.0,3.2526214285714286,22.51157933473587,0.0010466697572067284
260,0.0,973,0,0.0,0.0,4.142359523809524,22.455465108156204,0.0010257363620625938
261,0.0,827,87,0.0,0.0,5.092147619047619,21.350315749645233,0.001005221634821342
262,0.0,882,22,0.0,0.0,3.709409523809524,22.230014592409134,0.001
263,0.0,869,28,0.0,0.0,5.31780238095238,22.478263407945633,0.001
264,0.0,923,0,0.0,0.0,4.236380952380952,23.188198536634445,0.001
265,0.0,908,11,0.0,0.0,3.4196976190476187,22.23973947763443,0.001
266,0.0,890,35,0.0,0.0,4.694342857142858,22.298732697963715,0.001
267,0.0,971,1,0.0,0.0,4.249188095238095,23.08130294084549,0.001
268,0.0,894,10,0.0,0.0,7.4857023809523815,22.23673704266548,0.001
269,0.0,852,44,0.0,0.0,5.093509523809524,21.752937018871307,0.001
270,0.0,908,3,0.0,0.0,5.3468904761904765,22.33514979481697,0.001
271,0.0,840,74,0.0,0.0,6.3322166666666675,23.267008155584335,0.001
272,0.0,969,2,0.0,0.0,4.432457142857142,22.369308084249496,0.001
273,0.0,908,24,0.0,0.0,6.795104761904762,22.60448545217514,0.001
274,0.0,925,6,0.0,0.0,4.371897619047619,22.655683904886246,0.001
275,0.0,993,0,0.0,0.0,4.087666666666666,22.61427068710327,0.001
276,0.0,883,0,0.0,0.0,7.093916666666667,22.215389251708984,0.001
277,0.0,939,24,0.0,0.0,4.132630952380953,22.864662766456604,0.001
278,0.0,894,0,0.0,0.0,5.451540476190477,22.28698644042015,0.001
279,0.0,883,3,0.0,0.0,4.407416666666667,22.091354548931122,0.001
280,0.0,959,0,0.0,0.0,4.150554761904762,23.429803282022476,0.001
281,0.0,894,5,0.0,0.0,3.976833333333333,22.558715969324112,0.001
282,0.0,891,0,0.0,0.0,5.031783333333333,22.149729877710342,0.001
283,0.0,943,0,0.0,0.0,2.8516166666666667,23.07505065202713,0.001
284,0.0,938,0,0.0,0.0,4.618114285714286,22.197630047798157,0.001
285,0.0,936,27,0.0,0.0,5.478895238095237,22.811991930007935,0.001
286,0.0,957,0,0.0,0.0,4.76705,22.35982272028923,0.001
287,0.0,937,0,0.0,0.0,5.191114285714286,22.1281581223011,0.001
288,0.0,877,58,0.0,0.0,4.557914285714285,22.847716599702835,0.001
289,0.0,888,1,0.0,0.0,5.091285714285715,22.750458389520645,0.001
290,0.0,938,18,0.0,0.0,5.217238095238096,22.588923156261444,0.001
291,0.0,931,17,0.0,0.0,6.1431071428571435,22.42283445596695,0.001
292,0.0,912,5,0.0,0.0,5.114409523809523,22.745481491088867,0.001
293,0.0,953,12,0.0,0.0,4.787338095238095,23.147559195756912,0.001
294,0.0,954,0,0.0,0.0,7.323066666666666,22.17853018641472,0.001
295,0.0,911,0,0.0,0.0,5.355704761904763,22.306843370199203,0.001
296,0.0,900,30,0.0,0.0,4.730830952380953,22.87086057662964,0.001
297,0.0,908,30,0.0,0.0,4.939459523809524,22.468104481697083,0.001
298,0.0,931,77,0.0,0.0,3.9627333333333326,23.147378474473953,0.001
299,0.0,894,9,0.0,0.0,6.58395,22.19680505990982,0.001
300,0.0,905,2,0.0,0.0,4.6458,23.047437220811844,0.001
301,0.0,906,50,0.0,0.0,4.609309523809523,22.23304745554924,0.001
302,0.0,925,0,0.0,0.0,5.612100000000001,21.86356407403946,0.001
303,0.0,892,0,0.0,0.0,5.744266666666666,22.25564295053482,0.001
304,0.0,954,0,0.0,0.0,4.025607142857143,22.266021341085434,0.001
305,0.0,888,15,0.0,0.0,6.09242619047619,22.25629597902298,0.001
306,0.0,939,8,0.0,0.0,3.445642857142857,22.943453311920166,0.001
307,0.0,870,55,0.0,0.0,6.000561904761905,22.28328701853752,0.001
308,0.0,943,0,0.0,0.0,5.654116666666667,22.281137108802795,0.001
309,0.0,930,1,0.0,0.0,4.317535714285714,22.16868284344673,0.001
310,0.0,898,3,0.0,0.0,5.6696,22.246167808771133,0.001
311,0.0,961,0,0.0,0.0,5.051992857142857,22.141827136278152,0.001
312,0.0,934,0,0.0,0.0,5.2003642857142856,22.521330773830414,0.001
