episode,reward,q1,q2,rejection1,drop2,latency2,tde,rho
0,-55.1607142857143,1495,0,3.089,0.0,0.8398284271284271,79.14328524470329,0.196
1,-69.08928571428578,1487,0,3.869,0.0,0.9539062770562771,53.28826300799847,0.19208
2,-58.33928571428582,1486,2,3.267,0.0,1.3551650793650791,53.643499210709706,0.1882384
3,-58.50285714285713,1467,20,3.116,0.0,4.6694657703407705,55.78053849306889,0.184473632
4,-55.855714285714356,1492,4,2.524,0.001,4.743479115329115,77.79540947452188,0.18078415936
5,-59.82714285714284,1494,0,2.5,0.0,7.108610533910534,98.6401965841651,0.1771684761728
6,-54.25714285714292,1279,183,2.49,0.062,3.9165743145743144,123.20613618940115,0.173625106649344
7,-44.211428571428634,1494,0,1.95,0.012,5.065642821067821,135.791736215353,0.1701526045163571
8,-82.2250000000001,1468,16,1.839,0.198,8.471682611832614,170.4039156138897,0.16674955242602996
9,-48.93214285714293,1464,41,2.437,0.0,4.88622196969697,121.42999041080475,0.16341456137750934
10,-33.767857142857125,1455,27,1.891,0.0,5.201078174603175,113.46842014789581,0.16014627014995916
11,-40.864285714285714,1491,0,1.894,0.0,5.526902741702742,80.03778940439224,0.15694334474695998
12,-33.43071428571426,1493,2,1.281,0.015,5.001861291486292,54.435780227184296,0.15380447785202078
13,-28.321428571428534,1415,86,1.586,0.0,2.7112424603174605,65.58549459511414,0.15072838829498036
14,-38.73357142857143,1470,20,1.951,0.0,3.8743892857142854,81.04389217868447,0.14771382052908075
15,-44.07571428571432,1362,140,1.292,0.0,10.436965795315794,72.21207717061043,0.14475954411849912
16,-62.453571428571415,1485,6,1.587,0.055,12.579345679320678,71.03645318746567,0.14186435323612914
17,-9.803571428571432,1484,65,0.549,0.0,8.825867099567098,45.446372002363205,0.13902706617140656
18,-39.313571428571464,1493,0,0.655,0.02,14.04764435009435,62.537644386291504,0.13624652484797842
19,-34.62214285714289,1388,71,0.789,0.0,12.963511038961038,53.81775511801243,0.13352159435101885
20,-63.132142857142895,1443,28,1.007,0.053,15.63145505050505,65.6110320687294,0.13085116246399847
21,-5.035714285714286,1441,20,0.282,0.0,9.94801626984127,36.2333683334291,0.1282341392147185
22,-42.68571428571431,1398,163,0.45,0.056,15.50179844877345,62.40727428998798,0.12566945643042413
23,-101.47499999999998,1417,62,0.579,0.08,24.877154895104898,99.0565739646554,0.12315606730181564
24,-64.73071428571426,1496,0,0.307,0.106,18.915276887001884,75.6757221519947,0.12069294595577933
25,-19.26571428571427,1421,72,0.476,0.0,11.868169372294373,43.60853447020054,0.11827908703666373
26,-19.68785714285713,1493,9,0.183,0.0,22.645970490620492,46.48493477702141,0.11591350529593046
27,-87.7771428571429,1440,39,0.326,0.266,17.10957840770341,88.37902343273163,0.11359523519001186
28,-124.86,1080,186,0.0,0.377,24.136889418914418,107.77886566519737,0.11132333048621161
29,-90.93428571428569,1267,183,0.0,0.226,17.879960686535682,90.41360282897949,0.10909686387648737
30,-98.11214285714284,1275,112,0.011,0.303,20.029642335442336,98.39187452197075,0.10691492659895763
31,-119.11642857142856,1129,129,0.343,0.333,19.86505911865912,99.46232828497887,0.10477662806697847
32,-87.94285714285711,1027,87,0.0,0.377,13.428994658119656,90.29071539640427,0.1026810955056389
33,-99.30285714285719,821,72,0.0,0.387,15.0803189005439,97.7769547700882,0.10062747359552612
34,-106.96857142857145,260,182,0.0,0.521,11.37662327117327,97.82290118932724,0.0986149241236156
35,-123.58714285714287,44,184,0.0,0.696,8.65745488955489,111.27574878931046,0.09664262564114329
36,-57.88571428571431,625,180,0.0,0.253,7.818880652680653,90.09985512495041,0.09470977312832042
37,-87.31142857142855,643,107,0.0,0.283,16.485119061494064,94.90589147806168,0.092815577665754
38,-65.13857142857142,987,1,0.0,0.328,10.991167293817297,86.6937842965126,0.09095926611243892
39,-1.732142857142857,1489,0,0.097,0.0,5.847400396825398,38.32011193037033,0.08914008079019013
40,-7.803571428571429,1448,40,0.437,0.0,2.9813642857142857,31.62065702676773,0.08735727917438633
41,-14.607142857142863,1480,6,0.818,0.0,1.340614285714286,29.19299030303955,0.08561013359089861
42,-75.0428571428571,1387,3,0.0,0.05,24.478159315684316,78.16778379678726,0.08389793091908064
43,-4.946428571428574,1490,0,0.277,0.0,2.98704880952381,32.12561276555061,0.08221997230069902
44,-15.982142857142865,1482,0,0.895,0.0,2.880790476190476,30.39319422841072,0.08057557285468504
45,-10.785714285714288,1408,45,0.604,0.0,2.5659785714285714,30.014830946922302,0.07896406139759134
46,-17.19642857142857,1490,0,0.963,0.0,1.6236333333333333,28.90906921029091,0.07738478016963951
47,-15.625000000000009,1490,0,0.875,0.0,1.7536166666666666,27.56558233499527,0.07583708456624672
48,-22.714285714285687,1486,1,1.272,0.0,0.29468333333333335,28.30690085887909,0.07432034287492179
49,-22.035714285714292,1482,0,1.234,0.0,2.06305,31.00181093811989,0.07283393601742334
50,-26.14285714285709,1485,0,1.464,0.0,0.5413166666666667,29.413542091846466,0.07137725729707488
51,-29.96428571428567,1490,0,1.678,0.0,0.16784761904761905,29.887873649597168,0.06994971215113338
52,-30.910714285714235,1492,0,1.731,0.0,0.36758333333333326,33.30225759744644,0.06855071790811071
53,-16.250000000000025,1478,1,0.91,0.0,1.625440873015873,30.290092781186104,0.0671797035499485
54,-22.267857142857117,1491,0,1.247,0.0,4.001459523809524,33.76754851639271,0.06583610947894952
55,-22.374999999999975,1489,0,1.253,0.0,1.0986190476190476,32.116284906864166,0.06451938728937053
56,-27.9821428571428,1457,36,1.567,0.0,0.8520833333333334,33.96091619133949,0.06322899954358312
57,-21.374999999999975,1471,15,1.197,0.0,2.5216833333333333,34.09266573190689,0.06196441955271145
58,-23.714285714285687,1490,0,1.328,0.0,3.08375,31.486195355653763,0.060725131161657224
59,-22.07142857142856,1490,0,1.236,0.0,2.4526964285714286,32.50589807331562,0.05951062853842408
60,-50.12571428571427,1486,1,0.054,0.14,15.583399025974026,71.34243163466454,0.058320415967655595
61,-13.07142857142857,1392,65,0.732,0.0,5.8138,31.59132406115532,0.05715400764830248
62,-20.464285714285698,1389,55,1.146,0.0,4.057883333333333,34.61782984435558,0.056010927495336434
63,-11.712142857142853,1492,0,0.533,0.0,6.706661904761905,34.03381337225437,0.0548907089454297
64,-26.91071428571428,1304,146,1.507,0.0,0.9041119047619047,32.7218592017889,0.05379289476652111
65,-48.322142857142836,1155,187,0.645,0.149,8.615051190476192,58.338397443294525,0.05271703687119069
66,-126.05000000000005,1079,16,0.0,0.745,10.776454365079363,125.99618583917618,0.051662696133766874
67,-72.35714285714285,1102,186,0.0,0.47,7.232280130980131,91.77447015047073,0.05062944221109154
68,-36.273571428571444,1491,0,0.211,0.104,10.054968253968255,67.82620441913605,0.049616853366869704
69,-68.675,1318,19,0.097,0.218,13.526553155178155,85.40602350234985,0.04862451629953231
70,-89.48142857142855,1211,55,0.0,0.504,10.339096825396824,101.42745590209961,0.047652025973541665
71,-127.70142857142855,1004,128,0.0,0.949,5.973005952380952,123.00835239887238,0.04669898545407083
72,-45.611428571428576,1389,50,0.0,0.104,11.475978571428572,75.1611595749855,0.04576500574498941
73,-28.582857142857147,1292,9,1.116,0.008,4.714655952380952,46.83534203469753,0.044849705630089616
74,-37.75928571428571,1491,0,1.321,0.017,4.717392857142857,49.47524984180927,0.04395271151748782
75,-30.774999999999974,1491,0,1.473,0.0,3.625185714285714,41.649893179535866,0.043073657287138065
76,-28.89499999999997,1491,0,1.471,0.0,3.110747619047619,38.26477810740471,0.042212184141395305
77,-76.04785714285707,1062,179,0.095,0.382,9.930474603174604,86.01002776622772,0.0413679404585674
78,-45.880714285714326,1456,1,0.903,0.108,6.869726190476191,61.324312902987,0.04054058164939605
79,-83.86357142857145,620,94,0.023,0.443,10.267884740259742,93.1758533269167,0.03972977001640813
80,-98.09714285714284,1180,0,0.0,0.659,6.100751587301588,108.35048937797546,0.03893517461607997
81,-77.1464285714286,1292,102,0.755,0.305,6.2408277777777785,82.1690260283649,0.03815647112375837
82,-60.035714285714384,1393,83,3.362,0.0,0.40700046897546893,59.99330911785364,0.0373933417012832
83,-64.47642857142863,1492,0,2.207,0.044,5.987129365079365,68.54432854428887,0.036645474867257534
84,-60.65785714285719,1476,0,2.649,0.031,3.295768650793651,63.45422235690057,0.035912565369912386
85,-59.56428571428574,1105,142,1.34,0.082,5.760341341991341,64.91870114556514,0.03519431406251414
86,-91.08714285714284,1122,136,0.0,0.473,8.52707987012987,101.41340796649456,0.034490427781263856
87,-156.61571428571426,915,179,0.0,1.241,4.563309942834943,125.1747308075428,0.03380061922563858
88,-148.71571428571428,982,99,0.76,0.952,7.1176305555555555,134.3583780815825,0.03312460684112581
89,-66.55428571428571,1117,0,0.0,0.239,10.14934790764791,89.0445159226656,0.03246211470430329
90,-72.07285714285716,1042,113,0.0,0.276,9.513598051948051,91.67620414495468,0.03181287241021722
91,-28.668571428571436,1285,41,0.0,0.094,8.045432756132756,69.82005701039452,0.031176614962012874
92,-28.472857142857144,1154,87,0.0,0.038,9.895882287157288,62.417107238899916,0.030553082662772617
93,-53.66928571428572,1434,1,0.039,0.152,9.903802272727273,73.38811903912574,0.029942021009517164
94,-56.77142857142855,1388,36,1.162,0.142,6.492298737373738,71.49756729230285,0.02934318058932682
95,-71.32285714285709,1495,0,3.474,0.0,3.2411530663780663,79.06274097156711,0.028756316977540282
96,-96.96428571428548,1494,0,5.402,0.0,0.757125,101.31449146009982,0.028181190637989476
97,-108.03571428571435,1495,0,6.05,0.0,0.012072619047619047,111.44177221879363,0.027617566825229686
98,-123.69642857142853,1495,0,6.927,0.0,0.011183333333333333,138.1493190973997,0.027065215488725092
99,-127.21428571428568,1496,0,7.124,0.0,0.013316666666666668,134.26297701895237,0.02652391117895059
100,-114.23214285714273,1493,0,6.397,0.0,0.010416666666666668,115.52829386293888,0.025993432955371577
101,-81.5592857142857,1386,59,2.901,0.186,2.7839251443001443,82.2418810063973,0.025473564296264146
102,-34.009285714285745,1335,108,1.301,0.0,5.986251190476191,59.05524267349392,0.02496409301033886
103,-50.71642857142857,1416,27,0.033,0.154,9.784787967587967,79.17025685310364,0.024464811150132083
104,-44.55857142857144,1113,172,0.0,0.208,9.154352633477632,71.00283923000097,0.023975514927129443
105,-70.5028571428571,872,13,0.0,0.162,11.461442532467531,92.3096275627613,0.023496004628586854
106,-27.192857142857147,904,115,0.0,0.007,8.270376082251081,75.49303928017616,0.023026084536015116
107,-6.442857142857142,1012,87,0.0,0.0,7.801442171717172,61.906812995672226,0.022565562845294814
108,0.0,1232,23,0.0,0.0,5.492299314574315,56.18675461411476,0.02211425158838892
109,0.0,1444,0,0.0,0.0,1.5672047619047615,33.54847710207105,0.02167196655662114
110,-2.553571428571429,1370,19,0.143,0.0,5.986232142857144,32.401466159615666,0.021238527225488715
111,-2.602142857142856,1491,3,0.085,0.0,3.675484523809524,36.531128600239754,0.02081375668097894
112,-0.19642857142857142,1322,0,0.011,0.0,4.357286507936507,34.1404909491539,0.02039748154735936
113,0.0,1244,17,0.0,0.0,4.468192063492063,33.935340613126755,0.019989531916412173
114,-18.532857142857136,1350,55,0.0,0.079,4.5004797258297256,49.58295442163944,0.019589741278083928
115,0.0,1344,0,0.0,0.0,3.0812051587301585,28.784184649586678,0.01919794645252225
116,-1.5178571428571428,1290,10,0.085,0.0,2.3251797619047614,33.28068808512762,0.018813987523471805
117,-2.1828571428571433,1167,0,0.0,0.0,5.089044733044733,41.35805831849575,0.018437707773002368
118,-4.437142857142857,1170,47,0.0,0.0,5.4890421717171725,42.78481915593147,0.01806895361754232
119,0.0,1135,0,0.0,0.0,3.936511507936508,37.84249033033848,0.017707574545191476
120,0.0,1146,25,0.0,0.0,3.5809472222222225,37.39570935815573,0.017353423054287647
121,-17.197142857142854,1064,0,0.0,0.034,7.042964682539683,58.27562400698662,0.017006354593201895
122,0.0,1369,7,0.0,0.0,1.273104761904762,29.057921215891838,0.016666227501337855
123,-21.144285714285708,883,184,0.0,0.149,4.755601875901876,45.87927537411451,0.0163329029513111
124,-13.722142857142858,1489,1,0.035,0.037,2.934498282273282,41.46811924641952,0.016006244892284877
125,-0.3928571428571428,1375,0,0.022,0.0,0.3308833333333333,26.047316087642685,0.01568611999443918
126,0.0,1412,1,0.0,0.0,0.21226666666666666,26.517089436063543,0.015372397594550394
127,0.0,1443,0,0.0,0.0,0.3720833333333334,24.875373520655558,0.015064949642659387
128,-0.1964285714285714,1423,0,0.011,0.0,0.2908166666666666,25.685672941210214,0.014763650649806198
129,0.0,1426,0,0.0,0.0,0.2585,26.791438760061283,0.014468377636810074
130,0.0,1470,0,0.0,0.0,0.4758333333333334,26.695078826393,0.014179010084073873
131,-0.10714285714285712,1444,0,0.006,0.0,0.2295,28.179379657900427,0.013895429882392396
132,0.0,1362,0,0.0,0.0,0.19789999999999996,28.04339980543591,0.013617521284744548
133,0.0,1442,0,0.0,0.0,0.3155833333333333,25.079959107766626,0.013345170859049656
134,0.0,1393,1,0.0,0.0,0.24281666666666665,25.98918445117306,0.013078267441868663
135,0.0,1434,2,0.0,0.0,0.4474333333333333,25.450011093518697,0.012816702093031289
136,0.0,1383,0,0.0,0.0,0.19011666666666668,27.212104748236015,0.012560368051170662
137,0.0,1475,0,0.0,0.0,0.5449499999999999,25.74552650959231,0.012309160690147248
138,-0.49999999999999994,1396,1,0.028,0.0,0.4896666666666667,26.608191847102717,0.012062977476344303
139,0.0,1456,2,0.0,0.0,0.25295,26.879467189195566,0.011821717926817417
140,0.0,1470,0,0.0,0.0,0.27094999999999997,26.810623792698607,0.011585283568281068
141,-0.3928571428571428,1434,0,0.022,0.0,0.3293666666666667,27.107333351741545,0.011353577896915447
142,0.0,1446,1,0.0,0.0,0.2915,26.793323510559276,0.011126506338977138
143,0.0,1385,0,0.0,0.0,0.35475,26.391057137749158,0.010903976212197594
144,0.0,1371,0,0.0,0.0,0.15458333333333332,26.927578232018277,0.010685896687953642
145,-0.03571428571428571,1425,0,0.002,0.0,0.2340833333333333,27.810893291258253,0.01047217875419457
146,0.0,1440,1,0.0,0.0,0.32506666666666667,25.156584087468218,0.010262735179110678
147,0.0,1415,4,0.0,0.0,0.32661666666666667,26.24928856594488,0.010057480475528464
148,-0.7142857142857141,1451,1,0.04,0.0,0.3423833333333333,27.04607983143069,0.009856330866017895
149,0.0,1409,1,0.0,0.0,0.2399166666666667,26.564341469143983,0.009659204248697536
150,-1.4642857142857144,1416,1,0.082,0.0,0.31098333333333333,26.645263137528673,0.009466020163723585
151,0.0,1446,2,0.0,0.0,0.3013666666666666,26.365424665855244,0.009276699760449113
152,0.0,1455,2,0.0,0.0,0.3760833333333333,26.323344621050637,0.00909116576524013
153,-0.21428571428571425,1464,0,0.012,0.0,0.2568333333333333,25.233295670128427,0.008909342449935327
154,0.0,1396,0,0.0,0.0,0.17864999999999998,26.458377263275906,0.00873115560093662
155,0.0,1407,0,0.0,0.0,0.18708333333333332,25.444584287703037,0.008556532488917887
156,0.0,1441,0,0.0,0.0,0.33115,25.70071265025763,0.00838540183913953
157,0.0,1373,0,0.0,0.0,0.14766666666666664,26.088621991453692,0.008217693802356738
158,0.0,1354,0,0.0,0.0,0.2035,26.281712105264887,0.008053339926309603
159,0.0,1374,0,0.0,0.0,0.11416666666666665,27.19961668283213,0.00789227312778341
160,0.0,1360,0,0.0,0.0,0.22233333333333333,25.742726978613064,0.007734427665227742
161,0.0,1376,0,0.0,0.0,0.1333333333333333,24.573109919205308,0.007579739111923187
162,0.0,1415,0,0.0,0.0,0.1918,26.238332893757615,0.007428144329684723
163,0.0,1423,0,0.0,0.0,0.15009999999999998,28.16072548518423,0.0072795814430910285
164,0.0,1429,0,0.0,0.0,0.11791666666666667,27.578173856949434,0.007133989814229208
165,-0.8392857142857145,1388,1,0.047,0.0,0.22938333333333333,27.072953244671226,0.006991310017944624
166,0.0,1468,0,0.0,0.0,0.14148333333333335,25.08387154468801,0.006851483817585731
167,-0.6785714285714286,1423,3,0.038,0.0,0.19369999999999998,28.465309244580567,0.006714454141234017
168,0.0,1435,0,0.0,0.0,0.16881666666666667,27.68715845531551,0.006580165058409336
169,0.0,1401,4,0.0,0.0,0.20343333333333333,25.566619492601603,0.006448561757241149
170,0.0,1342,0,0.0,0.0,0.17053333333333334,25.52188033843413,0.006319590522096326
171,0.0,1400,0,0.0,0.0,0.21548333333333336,25.13824910740368,0.0061931987116544
172,0.0,1433,0,0.0,0.0,0.17036666666666667,27.641468013753183,0.0060693347374213115
173,0.0,1419,0,0.0,0.0,0.15725,26.524858082528226,0.005947948042672885
174,-0.017857142857142856,1483,0,0.001,0.0,0.16581666666666667,26.82666194019839,0.005828989081819427
175,0.0,1361,0,0.0,0.0,0.142,27.791969811194576,0.005712409300183038
176,0.0,1374,0,0.0,0.0,0.14061666666666664,24.686055849771947,0.005598161114179377
177,0.0,1462,1,0.0,0.0,0.1625,25.55887543503195,0.005486197891895789
178,0.0,1454,0,0.0,0.0,0.1633333333333333,26.78399523848202,0.005376473934057873
179,0.0,1447,0,0.0,0.0,0.1383333333333333,28.149101661518216,0.005268944455376716
180,-0.5178571428571428,1448,0,0.029,0.0,0.3024833333333333,28.304279525298625,0.005163565566269181
181,0.0,1436,1,0.0,0.0,0.186,28.146854431193788,0.005060294254943797
182,0.0,1374,0,0.0,0.0,0.15156666666666666,26.8336922681774,0.004959088369844921
183,0.0,1419,0,0.0,0.0,0.12024999999999998,26.018952251644805,0.004859906602448022
184,0.0,1416,0,0.0,0.0,0.17175,26.421567002951633,0.004762708470399061
185,0.0,1466,0,0.0,0.0,0.17075,27.8831628250191,0.00466745430099108
186,0.0,1443,16,0.0,0.0,0.1379166666666667,27.904494778602384,0.004574105214971258
187,-0.44642857142857134,1472,0,0.025,0.0,0.26968333333333333,27.078581985784695,0.004482623110671833
188,-0.33928571428571425,1431,0,0.019,0.0,0.29995000000000005,28.586541806347668,0.004392970648458396
189,0.0,1407,2,0.0,0.0,0.2253333333333333,26.861818369012326,0.004305111235489228
190,0.0,1368,2,0.0,0.0,0.18441666666666665,27.008828391321003,0.0042190090107794434
191,0.0,1395,0,0.0,0.0,0.1505,26.141736502351705,0.004134628830563854
192,0.0,1406,0,0.0,0.0,0.14228333333333334,27.9858281170018,0.004051936253952577
193,0.0,1447,0,0.0,0.0,0.10316666666666666,27.21714004536625,0.003970897528873525
194,0.0,1407,0,0.0,0.0,0.18108333333333332,27.034152129897848,0.0038914795782960545
195,0.0,1367,0,0.0,0.0,0.118,27.173775121220388,0.0038136499867301335
196,0.0,1455,0,0.0,0.0,0.15025,26.09333052713191,0.0037373769869955306
197,0.0,1418,0,0.0,0.0,0.12733333333333333,26.9227242753841,0.00366262944725562
198,0.0,1453,0,0.0,0.0,0.138,27.001554335351102,0.0035893768583105073
199,0.0,1475,1,0.0,0.0,0.17641666666666667,26.03870585677214,0.003517589321144297
200,-0.17857142857142855,1448,0,0.01,0.0,0.1945,27.422506011498626,0.003447237534721411
201,0.0,1389,0,0.0,0.0,0.16741666666666666,27.99958843924105,0.003378292784026983
202,0.0,1364,0,0.0,0.0,0.13241666666666665,25.330669871967984,0.003310726928346443
203,0.0,1407,0,0.0,0.0,0.14516666666666667,25.04103403002955,0.003244512389779514
204,0.0,1330,1,0.0,0.0,0.1318333333333333,25.31610576622188,0.0031796221419839238
205,0.0,1391,0,0.0,0.0,0.134,25.50794791779481,0.0031160296991442453
206,-0.14285714285714285,1413,1,0.008,0.0,0.22409999999999997,27.12323281681165,0.0030537091051613605
207,0.0,1382,0,0.0,0.0,0.164,26.97528755827807,0.002992634923058133
208,-0.017857142857142856,1402,1,0.001,0.0,0.37991666666666674,26.348458257620223,0.0029327822245969705
209,0.0,1389,0,0.0,0.0,0.15408333333333332,26.44590113661252,0.002874126580105031
210,-0.26785714285714285,1391,0,0.015,0.0,0.30073333333333335,28.32943768869154,0.0028166440485029305
211,0.0,1405,1,0.0,0.0,0.18148333333333336,26.477925807703286,0.002760311167532872
212,0.0,1433,0,0.0,0.0,0.1933333333333333,28.01301105960738,0.0027051049441822145
213,-0.05357142857142857,1439,1,0.003,0.0,0.23043333333333332,26.713883715623524,0.0026510028452985702
214,0.0,1419,0,0.0,0.0,0.2503333333333333,27.22360712615773,0.0025979827883925986
215,0.0,1337,0,0.0,0.0,0.11291666666666665,25.586768417299027,0.0025460231326247464
216,0.0,1366,1,0.0,0.0,0.1915,26.68054577265866,0.002495102669972251
217,-0.12499999999999999,1433,6,0.007,0.0,0.22208333333333333,25.482181826606393,0.002445200616572806
218,0.0,1410,0,0.0,0.0,0.15258333333333335,28.3666496007354,0.00239629660424135
219,0.0,1393,1,0.0,0.0,0.14375,26.558080271817744,0.002348370672156523
220,0.0,1462,1,0.0,0.0,0.30238333333333334,27.986984095769003,0.0023014032587133923
221,0.0,1410,0,0.0,0.0,0.1615,26.02631847676821,0.0022553751935391244
222,0.0,1429,1,0.0,0.0,0.15133333333333332,25.564316831645556,0.0022102676896683417
223,0.0,1371,0,0.0,0.0,0.13886666666666667,26.301128056045854,0.002166062335874975
224,0.0,1357,2,0.0,0.0,0.13691666666666666,26.439451832789928,0.0021227410891574753
225,0.0,1429,0,0.0,0.0,0.19891666666666669,28.615970572573133,0.0020802862673743256
226,0.0,1431,1,0.0,0.0,0.1373333333333333,26.824246267147828,0.002038680542026839
227,0.0,1467,0,0.0,0.0,0.21958333333333332,27.277492011431605,0.001997906931186302
228,0.0,1406,0,0.0,0.0,0.15075,26.702827430330217,0.001957948792562576
229,0.0,1484,0,0.0,0.0,0.17038333333333333,25.44405819615349,0.0019187898167113244
230,-0.8214285714285715,1389,1,0.046,0.0,0.23095000000000002,26.888257232436445,0.001880414020377098
231,0.0,1450,1,0.0,0.0,0.16166666666666668,26.825323747470975,0.001842805739969556
232,-0.607142857142857,1416,2,0.034,0.0,0.3034333333333334,27.04357353693922,0.0018059496251701648
233,0.0,1438,0,0.0,0.0,0.16984999999999997,26.827859206474386,0.0017698306326667614
234,0.0,1429,0,0.0,0.0,0.11649999999999999,28.56241465765197,0.0017344340200134262
235,0.0,1430,2,0.0,0.0,0.14374999999999996,27.547747739648912,0.0016997453396131576
236,0.0,1355,1,0.0,0.0,0.19881666666666667,26.19849824393168,0.0016657504328208945
237,0.0,1458,0,0.0,0.0,0.12083333333333333,25.83609959902242,0.0016324354241644766
238,0.0,1428,2,0.0,0.0,0.1730833333333333,28.534701974596828,0.001599786715681187
