episode,reward,q1,q2,rejection1,drop2,latency2,tde,rho
0,-31.416666666666703,1495,0,1.131,0.0,3.3373690476190476,67.45496702805394,0.196
1,-59.666666666666835,1489,0,2.148,0.0,4.456319336219336,56.552300130948424,0.19208
2,-53.69444444444471,1487,5,1.933,0.0,4.624006096681097,56.87810937222093,0.1882384
3,-80.38277777777745,1438,59,2.278,0.005,12.289231590631589,71.85176626848988,0.184473632
4,-73.18039682539678,1495,3,1.714,0.229,12.122466572316574,81.52637862646952,0.18078415936
5,-78.5253968253968,1496,0,1.84,0.039,13.188919694194693,87.63499862700701,0.1771684761728
6,-60.883412698412805,1142,382,1.649,0.025,11.425648487623489,76.48940970748663,0.173625106649344
7,-54.57531746031765,1495,8,1.247,0.005,12.514008921633922,75.35709195956588,0.1701526045163571
8,-90.60880952380944,1436,85,1.257,0.0,19.613080103230104,83.54595198482275,0.16674955242602996
9,-49.777777777777935,1482,73,1.792,0.0,8.341403257853258,46.82176445517689,0.16341456137750934
10,-35.5277777777778,1454,41,1.279,0.0,10.111452675102676,45.304059282760136,0.16014627014995916
11,-46.88896825396827,1487,53,1.129,0.029,14.900289432789432,61.26995533052832,0.15694334474695998
12,-27.406269841269857,1437,155,0.398,0.067,17.631517291042293,59.66718182712793,0.15380447785202078
13,-39.62595238095237,1201,337,1.113,0.0,15.985270174270175,56.9126967638731,0.15072838829498036
14,-78.46563492063495,1467,27,1.054,0.0,19.55797663170163,77.6624239385128,0.14771382052908075
15,-34.88531746031751,1152,383,0.689,0.009,16.285605294705295,57.94279329478741,0.14475954411849912
16,-98.41626984126988,1414,118,0.389,0.46,24.973257153957157,94.28793995082378,0.14186435323612914
17,-30.33642857142856,1303,226,0.261,0.117,18.998565034965036,62.74623927474022,0.13902706617140656
18,-78.70142857142858,1425,115,0.0,0.26,29.257960742035742,99.90147468447685,0.13624652484797842
19,-5.638888888888883,1436,106,0.203,0.0,9.675015764790766,35.3151585906744,0.13352159435101885
20,-55.09039682539686,1435,69,0.301,0.27,18.14711179098679,72.5166289806366,0.13085116246399847
21,-27.874126984126985,1266,260,0.155,0.0,20.452707034632034,49.86173038184643,0.1282341392147185
22,-93.31023809523803,1056,395,0.177,0.279,28.98899886779887,93.54473923146725,0.12566945643042413
23,-64.82349206349213,1372,139,0.181,0.362,24.420832178932177,81.42416661977768,0.12315606730181564
24,-30.25785714285714,1232,271,0.027,0.057,19.973710503385504,53.648931592702866,0.12069294595577933
25,-9.202380952380954,1388,98,0.33,0.0,10.13341358086358,38.943662375211716,0.11827908703666373
26,-2.503968253968254,1495,38,0.076,0.0,19.640082836607835,38.9256549179554,0.11591350529593046
27,-7.222222222222218,1489,62,0.26,0.0,14.454334848484848,33.6095250248909,0.11359523519001186
28,-3.9444444444444398,1330,246,0.142,0.0,13.772334199134198,27.79362815618515,0.11132333048621161
29,-47.895000000000024,1464,22,0.18,0.177,18.51769757742258,59.71967080235481,0.10909686387648737
30,-2.2292857142857145,1331,166,0.0,0.0,22.974277622377624,35.98852740228176,0.10691492659895763
31,-3.7222222222222214,1368,68,0.134,0.0,17.264088167388167,37.371208138763905,0.10477662806697847
32,-1.5277777777777777,1494,0,0.055,0.0,14.251186796536796,34.9662120193243,0.1026810955056389
33,-6.527777777777771,1484,4,0.235,0.0,5.5268547619047625,25.00559839606285,0.10062747359552612
34,-1.361111111111111,1414,92,0.049,0.0,11.297002777777779,29.27581114321947,0.0986149241236156
35,-7.777777777777772,1227,260,0.28,0.0,9.4399487012987,29.02202918380499,0.09664262564114329
36,-2.9999999999999973,1364,134,0.108,0.0,17.0121205988456,31.565039917826653,0.09470977312832042
37,-0.4444444444444445,1320,148,0.016,0.0,20.384053507603507,32.37451180815697,0.092815577665754
38,0.0,1361,37,0.0,0.0,16.449976767676766,27.12858608365059,0.09095926611243892
39,0.0,1336,39,0.0,0.0,11.239776587301584,27.764734163880348,0.08914008079019013
40,0.0,1254,124,0.0,0.0,7.557022582972583,23.924731507897377,0.08735727917438633
41,0.0,1305,0,0.0,0.0,10.229090584415584,28.281967900693417,0.08561013359089861
42,0.0,1168,35,0.0,0.0,4.919999603174603,26.264793805778027,0.08389793091908064
43,0.0,1262,20,0.0,0.0,4.137534126984127,27.66170632839203,0.08221997230069902
44,0.0,1215,124,0.0,0.0,10.896669444444443,25.424539782572538,0.08057557285468504
45,0.0,1237,60,0.0,0.0,9.364073376623375,26.371353510650806,0.07896406139759134
46,0.0,1171,57,0.0,0.0,4.23365,24.494806242873892,0.07738478016963951
47,0.0,1275,0,0.0,0.0,2.5590222222222225,25.41012842580676,0.07583708456624672
48,0.0,1342,4,0.0,0.0,5.4705674603174606,19.068950555985793,0.07432034287492179
49,-6.361111111111099,1489,2,0.229,0.0,1.3004337301587305,21.74300915002823,0.07283393601742334
50,-13.305555555555587,1491,0,0.479,0.0,0.5119511904761905,26.960323691368103,0.07137725729707488
