episode,reward,q1,q2,rejection1,drop2,latency2,tde,rho
34,-7.916666666666651,1476,19,0.475,0.0,3.1662095238095236,19.56800950318575,0.0986149241236156
35,-8.466666666666661,1433,78,0.508,0.0,3.3530595238095238,19.026083271950483,0.09664262564114329
36,-8.049999999999988,1478,1,0.483,0.0,2.5711892857142855,18.801992282271385,0.09470977312832042
37,-9.41666666666666,1482,0,0.565,0.0,1.7322142857142855,16.45923375338316,0.092815577665754
38,-8.183333333333323,1486,1,0.491,0.0,2.0327880952380952,15.900769621133804,0.09095926611243892
39,-7.733333333333322,1490,0,0.464,0.0,1.1221178571428572,16.3731446005404,0.08914008079019013
40,-8.599999999999989,1466,17,0.516,0.0,1.0229559523809524,16.14180477708578,0.08735727917438633
41,-5.533333333333328,1486,1,0.332,0.0,1.843707142857143,15.695758402347565,0.08561013359089861
42,-0.18333333333333335,1379,3,0.011,0.0,12.210106746031746,18.430761896073818,0.08389793091908064
43,-9.216666666666665,1490,9,0.553,0.0,0.4257178571428571,16.051107734441757,0.08221997230069902
44,-7.966666666666652,1459,9,0.478,0.0,1.7313095238095237,15.088868398219347,0.08057557285468504
45,-6.049999999999995,1457,0,0.363,0.0,1.0704119047619047,15.64145727083087,0.07896406139759134
46,-9.866666666666672,1490,0,0.592,0.0,0.5430202380952381,14.74646920338273,0.07738478016963951
47,-4.43333333333333,1490,0,0.266,0.0,1.2852857142857141,13.204523030668497,0.07583708456624672
48,-6.116666666666659,1465,23,0.367,0.0,1.2578547619047618,14.514767237007618,0.07432034287492179
49,-4.283333333333331,1475,0,0.257,0.0,1.3362642857142857,14.283898303285241,0.07283393601742334
50,-7.016666666666655,1475,4,0.421,0.0,0.7573214285714286,15.19848533347249,0.07137725729707488
51,-7.833333333333317,1484,3,0.47,0.0,0.5513083333333334,15.54124891385436,0.06994971215113338
52,-8.766666666666662,1483,0,0.526,0.0,0.7334869047619048,14.2523786239326,0.06855071790811071
53,-5.11666666666666,1490,2,0.307,0.0,0.6490119047619047,14.436911702156067,0.0671797035499485
54,-6.449999999999991,1482,5,0.387,0.0,1.0520535714285715,15.126769796013832,0.06583610947894952
55,-7.416666666666653,1486,0,0.445,0.0,0.36612261904761906,14.720837898552418,0.06451938728937053
56,-7.966666666666652,1489,0,0.478,0.0,0.7285190476190476,15.280165378004313,0.06322899954358312
57,-5.716666666666658,1483,6,0.343,0.0,0.6785690476190477,13.12725967168808,0.06196441955271145
58,-4.949999999999995,1480,13,0.297,0.0,2.1177547619047616,12.778304610401392,0.060725131161657224
59,-8.599999999999985,1489,0,0.516,0.0,0.6457749999999999,15.450178069993854,0.05951062853842408
60,-5.616666666666662,1482,7,0.337,0.0,0.686104761904762,13.17940141260624,0.058320415967655595
61,-5.599999999999994,1482,0,0.336,0.0,0.9413833333333333,12.82830723375082,0.05715400764830248
62,-6.06666666666666,1464,10,0.364,0.0,0.927645238095238,13.780021533370018,0.056010927495336434
63,-8.116666666666655,1490,0,0.487,0.0,0.4403095238095238,14.534903965890408,0.0548907089454297
64,-5.299999999999995,1483,0,0.318,0.0,0.9255,13.293920561671257,0.05379289476652111
65,-5.566666666666661,1464,0,0.334,0.0,0.66925,13.000051662325859,0.05271703687119069
66,-6.88333333333332,1476,0,0.413,0.0,0.3282333333333333,13.250079568475485,0.051662696133766874
67,-8.849999999999998,1489,5,0.531,0.0,0.28354166666666664,14.672959633171558,0.05062944221109154
68,-5.749999999999994,1482,2,0.345,0.0,0.5128285714285714,12.554415222257376,0.049616853366869704
69,-7.233333333333323,1484,9,0.434,0.0,0.3331476190476191,13.579943984746933,0.04862451629953231
70,-2.9999999999999996,1472,4,0.18,0.0,0.7247,12.237045124173164,0.047652025973541665
71,-73.88392857142858,0,263,0.036,1.072,4.681124603174603,71.83420473709702,0.04669898545407083
72,-222.11696428571423,58,226,0.0,2.887,5.747526717726718,180.19318184256554,0.04576500574498941
73,-215.09196428571425,0,271,0.0,2.875,5.317512759462759,175.22215707600117,0.044849705630089616
74,-220.80178571428587,5,259,0.0,2.389,21.95900329115329,182.1629251986742,0.04395271151748782
75,-225.51785714285757,34,210,0.0,0.734,61.49288888888889,182.7736889719963,0.043073657287138065
76,-4.270535714285715,360,0,0.0,0.0,9.421151587301587,45.31435914337635,0.042212184141395305
77,0.0,510,0,0.0,0.0,0.41068333333333334,49.098177671432495,0.0413679404585674
78,0.0,896,5,0.0,0.0,0.4633333333333333,43.447948165237904,0.04054058164939605
79,0.0,1237,1,0.0,0.0,0.22545952380952383,26.734497543424368,0.03972977001640813
80,-1.5333333333333339,1483,0,0.092,0.0,0.32825595238095234,16.527231957297772,0.03893517461607997
81,-5.516666666666659,1454,1,0.331,0.0,0.22435357142857146,14.536764918389963,0.03815647112375837
82,-2.1500000000000004,1476,0,0.129,0.0,0.5319880952380953,12.516186139546335,0.0373933417012832
83,-4.299999999999996,1480,3,0.258,0.0,0.47655833333333336,14.380790862283902,0.036645474867257534
84,-6.016666666666656,1489,0,0.361,0.0,0.1964940476190476,13.956293414710672,0.035912565369912386
85,-2.5333333333333337,1434,0,0.152,0.0,0.2614952380952381,12.83109646383673,0.03519431406251414
86,-2.1,1469,1,0.126,0.0,0.23995,11.260773686342873,0.034490427781263856
87,-4.68333333333333,1482,0,0.281,0.0,0.17668690476190477,13.683692129328847,0.03380061922563858
88,-3.016666666666665,1442,1,0.181,0.0,0.657695238095238,12.475475543702487,0.03312460684112581
89,-1.4833333333333336,1427,0,0.089,0.0,0.28309999999999996,11.018275155947777,0.03246211470430329
90,-0.26666666666666666,1470,4,0.016,0.0,0.33021666666666666,10.876832615816966,0.03181287241021722
91,-1.016666666666667,1408,0,0.061,0.0,0.25104642857142856,12.81222767255531,0.031176614962012874
92,0.0,1322,0,0.0,0.0,0.27412619047619047,10.880150299752131,0.030553082662772617
93,0.0,1449,3,0.0,0.0,0.24677976190476192,11.108439283678308,0.029942021009517164
94,-0.3,1422,0,0.018,0.0,0.857325,11.045045494829537,0.02934318058932682
95,0.0,1413,2,0.0,0.0,0.46548333333333336,10.392450553597882,0.028756316977540282
96,-0.7000000000000002,1477,0,0.042,0.0,0.2521559523809524,11.166948924772441,0.028181190637989476
97,-1.2833333333333339,1331,8,0.077,0.0,0.35151666666666664,11.326900794229005,0.027617566825229686
98,0.0,1302,0,0.0,0.0,0.30276190476190473,12.957427531669964,0.027065215488725092
99,0.0,1339,0,0.0,0.0,0.6429833333333334,11.409188022196759,0.02652391117895059
100,0.0,1271,0,0.0,0.0,0.17826666666666666,13.635429859161377,0.025993432955371577
101,0.0,1269,0,0.0,0.0,0.3194166666666666,14.838027836754918,0.025473564296264146
102,0.0,1352,1,0.0,0.0,0.24789999999999998,14.380315315444022,0.02496409301033886
103,-2.8999999999999995,1481,0,0.174,0.0,3.791589285714285,14.329932541353628,0.024464811150132083
104,-3.9666666666666663,1460,3,0.238,0.0,3.8814666666666673,14.721397204790264,0.023975514927129443
105,-0.5666666666666667,1360,1,0.034,0.0,0.3390619047619048,11.744914169772528,0.023496004628586854
106,0.0,1376,5,0.0,0.0,0.33843333333333336,11.151047288440168,0.023026084536015116
107,-7.291369047619045,1481,81,0.107,0.0,7.182790476190475,17.05762336915359,0.022565562845294814
108,-2.2833333333333337,1478,3,0.137,0.0,1.8078666666666667,12.676713921362534,0.02211425158838892
109,-0.26666666666666666,1321,0,0.016,0.0,2.0606964285714287,9.70466052973643,0.02167196655662114
110,0.0,1446,0,0.0,0.0,0.3497666666666667,10.623186562210321,0.021238527225488715
111,0.0,1226,6,0.0,0.0,0.33108333333333334,10.01359945180593,0.02081375668097894
112,0.0,1337,0,0.0,0.0,0.19871666666666668,10.92747200280428,0.02039748154735936
113,0.0,1362,3,0.0,0.0,0.3495,9.359818328171968,0.019989531916412173
114,0.0,1413,1,0.0,0.0,0.548147619047619,10.039981722831726,0.019589741278083928
115,0.0,1403,0,0.0,0.0,0.27429999999999993,9.292930010706186,0.01919794645252225
116,0.0,1332,3,0.0,0.0,0.41891666666666666,8.855900654627476,0.018813987523471805
117,0.0,1215,1,0.0,0.0,0.32539999999999997,9.462170447572134,0.018437707773002368
118,0.0,1270,31,0.0,0.0,1.6092547619047624,10.278014181181788,0.01806895361754232
119,0.0,1326,0,0.0,0.0,0.42935,9.130818322300911,0.017707574545191476
120,0.0,1326,0,0.0,0.0,0.3526166666666667,8.635702201165259,0.017353423054287647
121,-0.15,1483,1,0.009,0.0,0.29045,9.820149544771994,0.017006354593201895
122,-1.5000000000000007,1368,0,0.09,0.0,1.9803285714285714,9.640428390528541,0.016666227501337855
123,0.0,1413,1,0.0,0.0,0.3564333333333333,8.414692313876003,0.0163329029513111
124,0.0,1449,0,0.0,0.0,0.2755833333333333,9.08080792427063,0.016006244892284877
125,0.0,1213,2,0.0,0.0,0.34526666666666667,9.552618009969592,0.01568611999443918
126,0.0,1189,2,0.0,0.0,0.20675,12.020124942064285,0.015372397594550394
127,0.0,1225,0,0.0,0.0,0.2678166666666667,11.29892247915268,0.015064949642659387
128,0.0,1243,1,0.0,0.0,0.31151666666666666,10.468809731304646,0.014763650649806198
129,0.0,1216,1,0.0,0.0,0.24358333333333335,10.688566625118256,0.014468377636810074
130,0.0,1286,4,0.0,0.0,3.8911333333333338,10.7898630797863,0.014179010084073873
131,0.0,1234,0,0.0,0.0,0.22746666666666665,10.532984644174576,0.013895429882392396
132,0.0,1152,0,0.0,0.0,0.21925,11.756025142967701,0.013617521284744548
133,0.0,1234,1,0.0,0.0,0.21513333333333332,10.984203852713108,0.013345170859049656
134,0.0,1216,3,0.0,0.0,0.9458333333333333,11.005363464355469,0.013078267441868663
135,0.0,1230,2,0.0,0.0,0.2750666666666667,10.67880392447114,0.012816702093031289
136,0.0,1180,0,0.0,0.0,0.26366666666666666,11.908110536634922,0.012560368051170662
137,0.0,1275,0,0.0,0.0,0.9248833333333334,10.891610868275166,0.012309160690147248
138,0.0,1220,2,0.0,0.0,4.704399999999999,10.397229380905628,0.012062977476344303
139,0.0,1340,52,0.0,0.0,7.971479761904762,10.928378589451313,0.011821717926817417
140,0.0,1267,1,0.0,0.0,0.9829166666666667,10.521637320518494,0.011585283568281068
141,0.0,1255,0,0.0,0.0,0.24836666666666665,10.418913677334785,0.011353577896915447
142,0.0,1215,3,0.0,0.0,0.2711166666666667,10.824948012828827,0.011126506338977138
143,0.0,1156,0,0.0,0.0,0.23928333333333335,11.181884624063969,0.010903976212197594
144,0.0,1159,0,0.0,0.0,0.14514999999999997,11.619765229523182,0.010685896687953642
145,0.0,1221,0,0.0,0.0,0.18538333333333332,10.758510522544384,0.01047217875419457
146,0.0,1242,1,0.0,0.0,0.2758333333333333,11.314027890563011,0.010262735179110678
147,0.0,1235,0,0.0,0.0,0.19431666666666667,10.931795604526997,0.010057480475528464
148,0.0,1300,0,0.0,0.0,0.2773333333333333,10.266238920390606,0.009856330866017895
149,-57.01666666666669,1303,2,0.019,0.081,24.011485714285715,62.41567988321185,0.009659204248697536
150,0.0,1222,0,0.0,0.0,0.29195,9.564140018075705,0.009466020163723585
151,0.0,1229,3,0.0,0.0,0.2353,10.753826841711998,0.009276699760449113
152,0.0,1229,0,0.0,0.0,0.26165,10.951186902821064,0.00909116576524013
153,0.0,1264,0,0.0,0.0,0.2524166666666667,10.406470149755478,0.008909342449935327
154,0.0,1182,1,0.0,0.0,0.18123333333333333,10.402531996369362,0.00873115560093662
155,0.0,1212,0,0.0,0.0,0.19811666666666666,11.556372053921223,0.008556532488917887
156,0.0,1236,3,0.0,0.0,0.32983333333333326,10.938202202320099,0.00838540183913953
157,0.0,1182,0,0.0,0.0,0.17191666666666666,11.716589361429214,0.008217693802356738
158,0.0,1143,0,0.0,0.0,0.23395,11.662019990384579,0.008053339926309603
159,0.0,1155,0,0.0,0.0,0.16508333333333333,12.041191421449184,0.00789227312778341
160,0.0,1160,0,0.0,0.0,0.18189999999999998,11.516372859477997,0.007734427665227742
161,0.0,1202,0,0.0,0.0,0.18569999999999998,12.656786866486073,0.007579739111923187
162,0.0,1201,0,0.0,0.0,0.1801666666666667,11.476074576377869,0.007428144329684723
163,0.0,1199,2,0.0,0.0,0.18683333333333335,11.181616112589836,0.0072795814430910285
164,0.0,1176,1,0.0,0.0,0.16011666666666668,11.25621123611927,0.007133989814229208
165,0.0,1192,0,0.0,0.0,0.1585333333333333,10.810603722929955,0.006991310017944624
166,0.0,1212,0,0.0,0.0,0.16765,11.649280957877636,0.006851483817585731
167,0.0,1211,0,0.0,0.0,0.1933666666666667,11.156028389930725,0.006714454141234017
168,0.0,1196,1,0.0,0.0,0.19496666666666665,11.274524062871933,0.006580165058409336
169,0.0,1212,0,0.0,0.0,0.14273333333333335,11.418349608778954,0.006448561757241149
170,0.0,1128,0,0.0,0.0,0.16711666666666666,11.353683143854141,0.006319590522096326
171,0.0,1203,1,0.0,0.0,0.2035833333333333,11.643298171460629,0.0061931987116544
172,0.0,1210,1,0.0,0.0,0.21585,10.775191277265549,0.0060693347374213115
173,0.0,1220,0,0.0,0.0,1.9552904761904764,11.253271408379078,0.005947948042672885
174,0.0,1268,0,0.0,0.0,0.1648,10.292498953640461,0.005828989081819427
175,0.0,1156,2,0.0,0.0,0.20068333333333332,10.797656528651714,0.005712409300183038
176,0.0,1175,2,0.0,0.0,0.22198333333333334,12.147698991000652,0.005598161114179377
177,0.0,1231,2,0.0,0.0,0.18416666666666667,11.296380519866943,0.005486197891895789
178,0.0,1213,2,0.0,0.0,0.21911666666666668,11.141299918293953,0.005376473934057873
179,0.0,1178,1,0.0,0.0,0.17486666666666667,11.118617795407772,0.005268944455376716
180,0.0,1241,2,0.0,0.0,0.18886666666666668,10.89511325955391,0.005163565566269181
181,0.0,1201,0,0.0,0.0,0.18813333333333332,10.79767981171608,0.005060294254943797
182,0.0,1191,0,0.0,0.0,0.14476666666666665,12.083257734775543,0.004959088369844921
183,0.0,1189,0,0.0,0.0,0.16421666666666668,11.764057412743568,0.004859906602448022
184,0.0,1186,0,0.0,0.0,0.18828333333333336,11.384526401758194,0.004762708470399061
185,0.0,1254,0,0.0,0.0,0.16875,11.65049882978201,0.00466745430099108
186,0.0,1212,0,0.0,0.0,0.18146666666666667,11.14040231704712,0.004574105214971258
187,0.0,1248,0,0.0,0.0,0.18218333333333334,10.452176474034786,0.004482623110671833
188,0.0,1225,0,0.0,0.0,0.21594999999999998,10.951046794652939,0.004392970648458396
189,0.0,1191,3,0.0,0.0,0.16605,10.95789410918951,0.004305111235489228
190,0.0,1140,2,0.0,0.0,0.2126666666666667,10.864040300250053,0.0042190090107794434
191,0.0,1203,0,0.0,0.0,0.16035,11.372498258948326,0.004134628830563854
192,0.0,1184,1,0.0,0.0,0.16493333333333335,10.818261943757534,0.004051936253952577
193,0.0,1206,0,0.0,0.0,0.16013333333333332,11.871683672070503,0.003970897528873525
194,0.0,1165,2,0.0,0.0,0.17396666666666666,11.1997781842947,0.0038914795782960545
195,0.0,1159,0,0.0,0.0,0.14288333333333333,11.680734679102898,0.0038136499867301335
196,0.0,1215,0,0.0,0.0,0.16343333333333335,11.507638700306416,0.0037373769869955306
197,0.0,1186,0,0.0,0.0,0.16808333333333333,11.54731573164463,0.00366262944725562
198,0.0,1224,0,0.0,0.0,0.19638333333333333,11.555142253637314,0.0035893768583105073
199,0.0,1251,0,0.0,0.0,0.18889999999999998,10.575171701610088,0.003517589321144297
200,0.0,1233,0,0.0,0.0,0.21931666666666666,10.767800703644753,0.003447237534721411
201,0.0,1223,0,0.0,0.0,0.17689999999999997,11.273688562214375,0.003378292784026983
202,0.0,1177,0,0.0,0.0,0.16381666666666667,11.334725357592106,0.003310726928346443
203,0.0,1204,0,0.0,0.0,0.15978333333333333,11.746246315538883,0.003244512389779514
204,0.0,1122,0,0.0,0.0,0.16686666666666666,11.366371050477028,0.0031796221419839238
205,0.0,1191,0,0.0,0.0,0.1369,11.549861140549183,0.0031160296991442453
206,0.0,1179,1,0.0,0.0,0.23275,11.058734446763992,0.0030537091051613605
207,0.0,1185,0,0.0,0.0,0.17658333333333331,10.980059258639812,0.002992634923058133
208,0.0,1219,2,0.0,0.0,0.2081666666666667,10.631209544837475,0.0029327822245969705
209,0.0,1198,1,0.0,0.0,0.18303333333333333,10.757592096924782,0.002874126580105031
210,0.0,1206,0,0.0,0.0,0.25011666666666665,10.52959967404604,0.0028166440485029305
211,-43.388392857142854,1272,3,0.0,0.06,20.792583333333333,49.16712461411953,0.002760311167532872
212,0.0,1239,0,0.0,0.0,0.1949,10.47739515453577,0.0027051049441822145
213,0.0,1205,0,0.0,0.0,0.1955,10.527428984642029,0.0026510028452985702
214,0.0,1208,0,0.0,0.0,0.16631666666666667,10.959484443068504,0.0025979827883925986
215,0.0,1152,0,0.0,0.0,0.15113333333333331,10.99924050271511,0.0025460231326247464
216,0.0,1159,0,0.0,0.0,0.20438333333333333,11.253402955830097,0.002495102669972251
217,0.0,1239,2,0.0,0.0,0.1774333333333333,10.199577383697033,0.002445200616572806
218,0.0,1214,0,0.0,0.0,0.1638333333333333,11.241010509431362,0.00239629660424135
219,0.0,1168,1,0.0,0.0,0.17048333333333335,11.002168036997318,0.002348370672156523
220,0.0,1260,0,0.0,0.0,0.20566666666666666,11.152092792093754,0.0023014032587133923
221,0.0,1186,0,0.0,0.0,0.1581,11.194495618343353,0.0022553751935391244
222,0.0,1193,0,0.0,0.0,0.16636666666666666,11.440425544977188,0.0022102676896683417
223,0.0,1168,0,0.0,0.0,0.15238333333333332,11.638672605156898,0.002166062335874975
224,0.0,1182,0,0.0,0.0,0.14778333333333335,11.623679265379906,0.0021227410891574753
225,0.0,1193,1,0.0,0.0,0.19093333333333334,11.356722138822079,0.0020802862673743256
226,0.0,1218,1,0.0,0.0,0.16615,11.665691070258617,0.002038680542026839
227,0.0,1239,0,0.0,0.0,0.17648333333333335,11.444047652184963,0.001997906931186302
228,0.0,1177,0,0.0,0.0,0.17171666666666663,11.140429113060236,0.001957948792562576
229,0.0,1274,5,0.0,0.0,0.20651666666666665,11.933452010154724,0.0019187898167113244
230,0.0,1181,1,0.0,0.0,0.18511666666666668,9.777952559292316,0.001880414020377098
231,0.0,1223,0,0.0,0.0,0.15771666666666667,10.996537186205387,0.001842805739969556
232,0.0,1238,3,0.0,0.0,0.1719166666666667,10.284533351659775,0.0018059496251701648
233,0.0,1210,1,0.0,0.0,0.1811666666666667,11.337319940328598,0.0017698306326667614
234,0.0,1183,0,0.0,0.0,0.17445,11.141193956136703,0.0017344340200134262
235,0.0,1218,2,0.0,0.0,0.15508333333333332,11.948274128139019,0.0016997453396131576
236,0.0,1172,0,0.0,0.0,0.15018333333333334,10.64865529537201,0.0016657504328208945
237,0.0,1261,1,0.0,0.0,0.14778333333333332,11.755435280501842,0.0016324354241644766
238,0.0,1200,1,0.0,0.0,0.14706666666666665,10.940443679690361,0.001599786715681187
239,0.0,1205,2,0.0,0.0,0.199,11.26746341586113,0.0015677909813675633
240,0.0,1170,0,0.0,0.0,0.18246666666666667,11.487860213965178,0.001536435161740212
241,0.0,1185,2,0.0,0.0,0.13248333333333334,10.82650188356638,0.0015057064585054078
242,0.0,1165,0,0.0,0.0,0.14326666666666665,12.516624219715595,0.0014755923293352997
243,0.0,1203,0,0.0,0.0,0.14025,11.816077023744583,0.0014460804827485937
244,0.0,1152,0,0.0,0.0,0.17551666666666668,11.172931291162968,0.0014171588730936219
245,0.0,1152,0,0.0,0.0,0.12776666666666667,11.999802365899086,0.0013888156956317495
246,0.0,1221,1,0.0,0.0,0.15466666666666667,11.132836014032364,0.0013610393817191145
247,0.0,1188,0,0.0,0.0,0.1755833333333333,11.134514175355434,0.0013338185940847322
248,0.0,1178,1,0.0,0.0,0.13689999999999997,11.682570166885853,0.0013071422222030375
249,0.0,1140,1,0.0,0.0,0.14129999999999998,11.757365047931671,0.0012809993777589768
250,0.0,1214,0,0.0,0.0,0.1168,11.623869985342026,0.0012553793902037973
251,0.0,1240,0,0.0,0.0,0.17056666666666667,11.42391000688076,0.0012302718023997213
252,0.0,1181,1,0.0,0.0,0.14278333333333332,11.692898817360401,0.001205666366351727
253,0.0,1191,1,0.0,0.0,0.16171666666666668,11.07580653578043,0.0011815530390246924
254,0.0,1177,2,0.0,0.0,0.16889999999999997,11.389657981693745,0.0011579219782441987
255,0.0,1234,0,0.0,0.0,0.1189,12.331864058971405,0.0011347635386793147
256,0.0,1233,1,0.0,0.0,0.1982,10.829210489988327,0.0011120682679057283
257,0.0,1195,0,0.0,0.0,0.18514999999999998,10.75815287977457,0.0010898269025476138
258,0.0,1155,0,0.0,0.0,0.1475,11.517820179462433,0.0010680303644966616
259,0.0,1200,0,0.0,0.0,0.17129999999999998,11.353392206132412,0.0010466697572067284
260,0.0,1220,0,0.0,0.0,0.15421666666666667,11.304238013923168,0.0010257363620625938
261,0.0,1279,0,0.0,0.0,0.17351666666666665,10.188659977167845,0.001005221634821342
262,0.0,1212,0,0.0,0.0,0.18453333333333333,10.95991849899292,0.001
263,0.0,1216,0,0.0,0.0,0.17891666666666667,10.266858525574207,0.001
264,0.0,1155,0,0.0,0.0,0.1590333333333333,12.154078230261803,0.001
265,0.0,1142,1,0.0,0.0,0.1259833333333333,12.019701823592186,0.001
266,0.0,1192,0,0.0,0.0,0.17014999999999997,11.451087698340416,0.001
267,0.0,1207,0,0.0,0.0,0.16391666666666668,11.187185980379581,0.001
268,0.0,1251,1,0.0,0.0,0.19198333333333334,10.833271354436874,0.001
269,0.0,1261,0,0.0,0.0,0.1428333333333333,10.85098023340106,0.001
270,0.0,1217,0,0.0,0.0,0.17758333333333334,10.482550039887428,0.001
271,0.0,1168,0,0.0,0.0,0.14041666666666666,11.369944088160992,0.001
272,0.0,1179,2,0.0,0.0,0.13886666666666667,11.28635784983635,0.001
273,0.0,1186,1,0.0,0.0,0.18008333333333332,10.830150827765465,0.001
274,0.0,1166,0,0.0,0.0,0.15311666666666668,11.128170058131218,0.001
275,0.0,1261,0,0.0,0.0,0.14748333333333336,11.110356584191322,0.001
276,0.0,1212,0,0.0,0.0,0.12221666666666667,11.202338993549347,0.001
277,0.0,1205,0,0.0,0.0,0.18206666666666665,10.915695887058973,0.001
278,0.0,1149,1,0.0,0.0,0.20593333333333333,10.889285571873188,0.001
279,0.0,1221,0,0.0,0.0,0.12615,11.502449788153172,0.001
280,0.0,1152,0,0.0,0.0,0.17346666666666663,10.89480159431696,0.001
281,0.0,1168,0,0.0,0.0,0.14089999999999997,11.765506811439991,0.001
282,0.0,1187,0,0.0,0.0,0.1418333333333333,11.818837203085423,0.001
283,0.0,1182,0,0.0,0.0,0.1731,11.090570725500584,0.001
284,0.0,1206,0,0.0,0.0,0.19598333333333334,10.916551299393177,0.001
285,0.0,1249,0,0.0,0.0,0.19911666666666666,11.062195263803005,0.001
286,0.0,1182,0,0.0,0.0,0.1854,10.603446461260319,0.001
287,0.0,1139,0,0.0,0.0,0.16113333333333332,10.95124751329422,0.001
288,0.0,1183,0,0.0,0.0,0.15026666666666666,11.769490614533424,0.001
289,0.0,1223,1,0.0,0.0,0.17555,10.956623055040836,0.001
290,0.0,1163,0,0.0,0.0,0.14709999999999998,11.398358024656773,0.001
291,0.0,1159,0,0.0,0.0,0.19651666666666665,11.110122568905354,0.001
292,0.0,1182,0,0.0,0.0,0.14821666666666666,12.24227475374937,0.001
293,0.0,1173,0,0.0,0.0,0.1804666666666667,11.874560721218586,0.001
294,0.0,1245,0,0.0,0.0,0.17939999999999998,10.827011063694954,0.001
295,0.0,1183,0,0.0,0.0,0.18463333333333332,10.731127329170704,0.001
296,0.0,1144,0,0.0,0.0,0.155,11.407550364732742,0.001
297,0.0,1187,0,0.0,0.0,0.1395833333333333,12.280020952224731,0.001
298,0.0,1223,1,0.0,0.0,0.15421666666666664,11.670980505645275,0.001
299,0.0,1236,2,0.0,0.0,0.19030000000000002,10.97389280050993,0.001
300,0.0,1170,2,0.0,0.0,0.161,10.890694044530392,0.001
301,0.0,1185,0,0.0,0.0,0.16468333333333335,11.935477927327156,0.001
302,0.0,1168,0,0.0,0.0,0.15071666666666667,11.577824767678976,0.001
303,0.0,1193,0,0.0,0.0,0.15080000000000002,10.817211218178272,0.001
304,0.0,1189,0,0.0,0.0,0.15246666666666664,11.811748325824738,0.001
305,0.0,1173,0,0.0,0.0,0.19101666666666667,10.585874289274216,0.001
306,0.0,1189,0,0.0,0.0,0.14475,11.608631268143654,0.001
