step,slice0:throughputs,slice1:throughputs,slice0:drop_rates,slice1:drop_rates,slice0:death_rates,slice1:death_rates,slice0:queue_sizes,slice1:queue_sizes,slice0:urgent_packets,slice1:urgent_packets,slice0:latency_per_packet,slice1:latency_per_packet,learner:throughputs,learner:queue_sizes
0,7084,6428,0,0,0,1478,0.4636300000000001,0.32394133333333314,0.0,3.321,648.195,361.867,1000,0.0
0,6431,7325,1324,0,0,1058,0.8732466666666685,0.2564686666666668,0.0,2.15,1277.294,311.557,1000,0.0
0,7864,5930,429,0,0,2553,0.7749059999999985,0.32801200000000025,0.0,4.036,1197.638,312.652,1000,0.0
0,7059,6727,429,0,0,1724,0.6651466666666666,0.3001719999999996,0.0,3.885,889.62,330.457,1000,0.0
0,7294,6532,1257,0,0,1995,0.8829080000000015,0.296204,0.0,2.92,1436.392,302.935,1000,0.0
0,5911,7825,1321,0,0,1319,0.7649860000000017,0.2871926666666665,0.0,2.295,873.398,359.628,1000,0.0
0,4746,8486,3333,0,0,0,0.9889040000000024,0.12850866666666658,0.0,0.0,1482.004,192.763,1000,0.0
0,7043,6696,971,0,0,1628,0.7624113333333341,0.2564886666666667,0.0,3.497,1285.216,266.853,1000,0.0
0,6749,6663,1528,0,0,1590,0.7416486666666683,0.22213333333333313,0.0,2.836,1205.868,217.877,1000,0.0
0,6047,7803,1568,0,0,910,0.8698406666666663,0.28643333333333376,0.0,2.058,1095.987,373.792,1000,0.0
0,8868,4978,281,0,0,3126,0.6726213333333337,0.32883466666666683,0.0,5.469,1287.5,260.817,1000,0.0
0,5938,7924,1069,0,0,806,0.7975460000000019,0.31143333333333334,0.0,1.454,1037.576,420.637,1000,0.0
0,5769,7842,2292,0,0,459,0.9603013333333362,0.20165533333333352,0.0,0.786,1440.045,260.212,1000,0.0
0,5450,8127,2548,0,0,339,0.9720406666666691,0.21272133333333312,0.0,0.887,1446.726,295.436,1000,0.0
0,2750,9072,5181,0,0,0,0.9954446666666673,0.06419666666666667,0.0,0.0,1327.591,110.161,1000,0.0
0,4089,8488,3936,0,0,0,0.9943793333333352,0.026149333333333347,0.0,0.0,1551.686,39.224,1000,0.0
0,6014,7667,2015,0,0,472,0.9420333333333325,0.2038420000000002,0.0,1.001,1535.235,266.713,1000,0.0
0,6333,7512,1804,0,0,770,0.9335966666666667,0.2964966666666665,0.0,1.969,1455.177,378.359,1000,0.0
0,7192,6642,1655,0,0,1724,0.8733673333333336,0.2555019999999998,0.0,3.419,1402.26,260.029,1000,0.0
0,6381,7514,1250,0,0,950,0.8463933333333338,0.26078133333333314,0.0,2.097,1216.284,325.659,1000,0.0
0,7002,6759,1616,0,0,1752,0.8575286666666675,0.23355599999999999,0.0,2.884,1341.731,226.794,1000,0.0
0,7446,5888,0,0,0,3089,0.19235933333333333,0.37035666666666683,0.0,5.385,230.182,357.416,1000,0.0
0,7618,6309,113,0,0,1712,0.6685826666666673,0.30367333333333335,0.0,3.928,972.505,317.724,1000,0.0
0,9139,4231,0,0,0,4247,0.30309466666666635,0.38963066666666635,0.0,7.314,557.363,287.456,1000,0.0
0,5036,8607,1625,0,0,121,0.8448766666666662,0.1889280000000002,0.0,0.4,1041.238,288.707,1000,0.0
0,4892,8814,3167,0,0,13,0.9880506666666674,0.19550333333333358,0.0,0.332,1426.549,298.451,1000,0.0
0,3339,8560,4581,0,0,0,0.9965000000000018,0.012234666666666663,0.0,0.0,1474.929,18.949,1000,0.0
0,6248,6631,1946,0,0,1427,0.8518826666666673,0.2053066666666666,0.0,2.562,1473.046,191.043,1000,0.0
0,4026,8789,3899,0,0,278,0.9841793333333341,0.16197133333333325,0.0,1.111,1258.182,240.524,1000,0.0
0,5648,7984,2600,0,0,25,0.9786999999999995,0.14451999999999995,0.0,0.161,1674.451,195.79,1000,0.0
0,5753,7513,2407,0,0,1118,0.8926633333333349,0.21504933333333354,0.0,2.5,1366.023,247.722,1000,0.0
0,8135,5705,0,0,0,2778,0.4238733333333334,0.34759733333333287,0.0,4.851,669.451,326.677,1000,0.0
0,7822,5759,949,0,0,2726,0.6110900000000008,0.2868326666666667,0.0,4.279,974.384,235.035,1000,0.0
0,7519,6406,0,0,0,2092,0.35576599999999986,0.36059333333333343,0.0,4.719,508.042,396.779,1000,0.0
0,7942,5622,0,0,0,3007,0.37293000000000026,0.3716686666666665,0.0,5.458,548.134,357.501,1000,0.0
0,5036,8533,2226,0,0,0,0.9133180000000025,0.20356066666666645,0.0,0.0,1204.2,302.466,1000,0.0
0,8212,5706,357,0,0,2527,0.676067333333333,0.35092533333333276,0.0,4.918,1163.847,340.97,1000,0.0
0,6856,7069,462,0,0,1591,0.8907306666666687,0.35359333333333376,0.0,3.991,1246.57,429.468,1000,0.0
0,4668,8428,3547,0,0,35,0.981362000000003,0.14582999999999982,0.0,0.32,1471.569,214.491,1000,0.0
0,8158,5772,638,0,0,2582,0.8554126666666658,0.3636806666666664,0.0,5.31,1406.805,355.513,1000,0.0
0,5958,7963,1035,0,0,760,0.7469566666666667,0.3241493333333335,0.0,2.786,893.28,448.367,1000,0.0
0,3270,8809,4668,0,0,0,0.997382,0.02196000000000003,0.0,0.0,1337.667,37.292,1000,0.0
0,3870,8449,4236,0,0,0,0.9972206666666699,0.0035219999999999848,0.0,0.0,1618.226,5.283,1000,0.0
0,6269,7564,1915,0,0,358,0.9719560000000016,0.2164,0.0,0.952,1627.081,277.465,1000,0.0
0,7856,6102,184,0,0,2508,0.8792466666666667,0.39247666666666625,0.0,6.552,1328.077,414.103,1000,0.0
0,7570,6376,496,0,0,2081,0.9119566666666687,0.37790133333333353,0.0,5.816,1372.026,423.497,1000,0.0
0,8128,5855,176,0,0,2585,0.8502306666666669,0.39167533333333343,0.0,7.307,1322.125,404.097,1000,0.0
0,7070,6866,384,0,0,1625,0.7715839999999982,0.35338666666666696,0.0,3.858,1075.037,417.003,1000,0.0
0,7521,6442,525,0,0,2098,0.9302226666666678,0.3909946666666667,0.0,6.643,1369.844,440.961,1000,0.0
0,7917,6015,176,0,0,2632,0.8004253333333329,0.3743013333333333,0.0,6.216,1235.299,385.988,1000,0.0
0,7417,6546,488,0,0,1690,0.8618859999999995,0.3425346666666659,0.0,3.908,1251.473,388.65,1000,0.0
0,7380,6588,859,0,0,1910,0.9511633333333345,0.36648133333333366,0.0,4.965,1483.475,413.74,1000,0.0
0,7453,6460,355,0,0,2150,0.7762353333333325,0.3692253333333329,0.0,5.853,1097.383,410.477,1000,0.0
0,7505,6386,1171,0,0,1924,0.8466306666666666,0.31591800000000014,0.0,4.492,1408.95,330.923,1000,0.0
0,6535,7421,803,0,0,1241,0.804208,0.3566273333333328,0.0,4.024,1035.469,459.05,1000,0.0
0,4442,8926,3665,0,0,0,0.9964993333333373,0.08024866666666666,0.0,0.0,1445.32,130.147,1000,0.0
0,3168,8516,4755,0,0,0,0.9971660000000012,0.014542,0.0,0.0,1493.02,21.829,1000,0.0
0,4158,8456,3896,0,0,0,0.9966613333333362,0.01517066666666667,0.0,0.0,1496.961,22.756,1000,0.0
0,4452,8369,3458,0,0,0,0.996129333333335,0.0328266666666667,0.0,0.0,1559.292,48.024,1000,0.0
0,6667,7324,1311,0,0,741,0.9843760000000008,0.2260273333333333,0.0,2.351,1535.459,268.952,1000,0.0
0,5917,8024,2073,0,0,694,0.9705613333333358,0.28807599999999983,0.0,2.113,1368.795,395.434,1000,0.0
0,6332,7280,2156,0,0,913,0.9476740000000008,0.1906333333333332,0.0,1.969,1572.48,210.017,1000,0.0
0,6125,7834,1456,0,0,593,0.9354173333333338,0.3183733333333338,0.0,1.793,1334.643,437.305,1000,0.0
0,8089,5734,469,0,0,2757,0.5983566666666672,0.34603933333333275,0.0,4.777,985.293,328.612,1000,0.0
0,7721,6217,0,0,0,2181,0.5714906666666667,0.3717746666666666,0.0,5.017,827.156,400.555,1000,0.0
0,7582,6371,240,0,0,2127,0.8368760000000002,0.38234666666666706,0.0,5.933,1227.391,424.956,1000,0.0
0,8340,5500,0,0,0,2978,0.6173059999999997,0.3468913333333333,0.0,5.233,971.882,315.581,1000,0.0
0,8234,5362,0,0,0,3042,0.3901180000000003,0.36991599999999986,0.0,5.465,606.597,337.86,1000,0.0
0,7176,6801,478,0,0,1690,0.8840626666666686,0.3786966666666667,0.0,5.118,1288.534,450.279,1000,0.0
0,6976,7002,550,0,0,1386,0.9192693333333338,0.3752699999999991,0.0,4.524,1316.901,467.341,1000,0.0
0,6429,7551,1600,0,0,1172,0.9795926666666696,0.34107666666666675,0.0,4.182,1382.364,443.944,1000,0.0
0,5106,8618,2922,0,0,0,0.9956306666666692,0.05363133333333339,0.0,0.0,1472.643,84.329,1000,0.0
0,4646,8219,3306,0,0,0,0.993651333333337,0.02972000000000006,0.0,0.0,1532.315,42.6,1000,0.0
0,4631,8632,3459,0,0,0,0.9963540000000036,0.0499226666666668,0.0,0.0,1483.511,76.704,1000,0.0
0,3822,8419,4233,0,0,0,0.9973346666666739,0.0024133333333333264,0.0,0.0,1445.181,3.78,1000,0.0
0,4012,8546,4030,0,0,0,0.9972706666666713,0.002213999999999999,0.0,0.0,1515.821,3.32,1000,0.0
0,4973,8008,3085,0,0,0,0.9936333333333376,0.03671466666666669,0.0,0.0,1603.632,42.086,1000,0.0
0,5683,8284,2302,0,0,269,0.9948560000000028,0.34142599999999973,0.0,2.288,1427.468,495.528,1000,0.0
0,5640,8337,2259,0,0,132,0.9863700000000013,0.23762399999999978,0.0,0.485,1523.124,344.327,1000,0.0
0,5582,8394,2419,0,0,29,0.9943186666666669,0.2730959999999997,0.0,0.244,1488.651,399.428,1000,0.0
0,6431,7562,1643,0,0,860,0.9908893333333322,0.35599866666666646,0.0,4.233,1506.699,475.972,1000,0.0
0,7310,6683,846,0,0,1811,0.9562073333333337,0.3885400000000003,0.0,6.237,1459.815,458.733,1000,0.0
0,8599,5306,54,0,0,3097,0.7713586666666657,0.3830346666666671,0.0,6.217,1245.489,355.981,1000,0.0
0,7322,6612,102,0,0,1909,0.5274106666666667,0.3437993333333326,0.0,4.637,694.936,380.29,1000,0.0
0,8586,5322,201,0,0,3348,0.5725886666666661,0.3869866666666663,0.0,6.726,961.575,352.969,1000,0.0
0,8195,5758,0,0,0,2556,0.26381733333333307,0.3778179999999997,0.0,6.023,403.038,380.764,1000,0.0
0,7627,6337,0,0,0,2158,0.6268253333333323,0.3855793333333334,0.0,6.05,903.06,427.393,1000,0.0
0,8193,5769,104,0,0,2711,0.8111839999999989,0.38480266666666657,0.0,6.474,1244.193,388.077,1000,0.0
0,7232,6763,170,0,0,1669,0.8125086666666677,0.3822006666666665,0.0,5.812,1131.656,457.405,1000,0.0
0,6977,7013,977,0,0,1497,0.914698666666668,0.3778013333333332,0.0,4.22,1317.943,460.02,1000,0.0
0,5651,8329,2447,0,0,185,0.992842000000002,0.2521426666666664,0.0,0.692,1479.638,371.418,1000,0.0
0,5170,8804,2732,0,0,141,0.9928220000000022,0.23217933333333313,0.0,0.608,1461.024,352.715,1000,0.0
0,5240,8643,2736,0,0,0,0.9947073333333359,0.0754966666666667,0.0,0.0,1471.705,113.322,1000,0.0
0,5218,8585,2780,0,0,0,0.9962786666666683,0.02214199999999998,0.0,0.0,1516.136,33.594,1000,0.0
0,4999,8494,3000,0,0,0,0.9964580000000022,0.013629333333333335,0.0,0.0,1448.424,20.457,1000,0.0
0,5363,8259,2570,0,0,0,0.9960953333333311,0.03114933333333332,0.0,0.0,1562.161,44.51,1000,0.0
0,5502,8490,2547,0,0,0,0.9959539999999991,0.08451266666666679,0.0,0.0,1475.602,127.971,1000,0.0
0,5556,8329,2427,0,0,0,0.9957726666666659,0.07249000000000005,0.0,0.0,1508.266,105.205,1000,0.0
0,6597,7401,1470,0,0,799,0.9941753333333316,0.3469826666666663,0.0,5.41,1496.653,449.529,1000,0.0
0,6474,7521,1547,0,0,1018,0.9940380000000004,0.39082800000000034,0.0,6.129,1515.546,514.899,1000,0.0
0,7176,6821,857,0,0,1677,0.980544666666667,0.3955646666666667,0.0,7.921,1482.11,474.827,1000,0.0
0,7920,6070,105,0,0,2350,0.8818813333333338,0.3913206666666662,0.0,7.879,1322.529,422.812,1000,0.0
