step,slice0:throughputs,slice1:throughputs,slice0:drop_rates,slice1:drop_rates,slice0:death_rates,slice1:death_rates,slice0:queue_sizes,slice1:queue_sizes,slice0:urgent_packets,slice1:urgent_packets,slice0:latency_per_packet,slice1:latency_per_packet,learner:throughputs,learner:queue_sizes
0,7957,7044,0,0,0,862,0.147712,0.2482,0.0,1.972,221.568,291.375,1000,0.0
0,7556,7927,53,0,0,456,0.5327986666666666,0.1645426666666665,0.0,1.07,788.786,215.808,1000,0.0
0,8424,6896,0,0,0,1587,0.23719266666666677,0.23433199999999998,0.0,2.654,366.201,239.752,1000,0.0
0,6641,7490,0,0,0,1539,0.38536666666666686,0.20196666666666646,0.0,2.71,452.444,215.547,1000,0.0
0,8239,6813,749,0,0,1136,0.675156666666667,0.15041666666666645,0.0,1.613,1130.423,124.936,1000,0.0
0,6362,8397,422,0,0,751,0.369408666666667,0.1323673333333332,0.0,1.148,358.257,167.15,1000,0.0
0,4978,8482,3101,0,0,0,0.9827986666666685,0.008556000000000005,0.0,0.0,1376.572,12.834,1000,0.0
0,7638,7204,604,0,0,1386,0.4866793333333333,0.19436999999999968,0.0,2.974,936.853,194.535,1000,0.0
0,7013,7047,1522,0,0,1305,0.564990000000001,0.15953199999999976,0.0,2.437,915.739,147.948,1000,0.0
0,5739,8396,1390,0,0,0,0.8145559999999996,0.0649806666666666,0.0,0.0,946.184,97.471,1000,0.0
0,7352,6999,2136,0,0,1057,0.7531046666666685,0.13716666666666652,0.0,2.239,1431.051,118.044,1000,0.0
0,5499,8993,1169,0,0,0,0.7291513333333332,0.05950400000000008,0.0,0.0,936.31,102.972,1000,0.0
0,6725,8112,1698,0,0,171,0.8557886666666673,0.09998999999999995,0.0,0.436,1362.397,134.637,1000,0.0
0,7938,7508,854,0,0,620,0.6971246666666676,0.1686379999999997,0.0,1.376,1117.722,193.21,1000,0.0
0,3973,8841,2802,0,0,324,0.7194120000000019,0.08186599999999995,0.0,0.786,768.474,119.844,1000,0.0
0,4832,8491,3197,0,0,0,0.9805433333333341,0.01106733333333335,0.0,0.0,1609.586,16.601,1000,0.0
0,8098,7481,303,0,0,661,0.6155066666666671,0.13830466666666666,0.0,1.073,1025.7,155.408,1000,0.0
0,8815,7801,0,0,0,452,0.5470193333333322,0.22957733333333336,0.0,0.968,892.27,298.49,1000,0.0
0,8346,5919,0,0,0,2470,0.09515466666666658,0.2825160000000002,0.0,4.713,147.66,249.849,1000,0.0
0,8074,7966,0,0,0,498,0.37701333333333337,0.1979259999999999,0.0,1.542,565.057,263.016,1000,0.0
0,8118,6633,0,0,0,1878,0.24312000000000006,0.23879933333333347,0.0,3.22,365.143,225.839,1000,0.0
0,7073,6796,0,0,0,2394,0.09682866666666666,0.2943619999999999,0.0,3.973,86.785,294.916,1000,0.0
0,4370,8410,3062,0,0,0,0.9189926666666663,0.0272946666666667,0.0,0.0,1170.89,40.942,1000,0.0
0,9373,5484,125,0,0,2392,0.31025533333333305,0.30774199999999985,0.0,4.487,731.44,273.685,1000,0.0
0,4267,8947,2208,0,0,121,0.7876040000000004,0.061903333333333345,0.0,0.4,794.074,104.873,1000,0.0
0,4560,8562,3502,0,0,0,0.967618,0.019469333333333342,0.0,0.0,1572.668,29.158,1000,0.0
0,3842,8485,4078,0,0,0,0.9914386666666678,0.0032686666666666636,0.0,0.0,1558.488,4.949,1000,0.0
0,6863,7759,1805,0,0,843,0.6417513333333322,0.13500933333333343,0.0,1.607,1113.556,143.504,1000,0.0
0,4546,8523,2905,0,0,0,0.9226266666666673,0.011313333333333344,0.0,0.0,1170.444,16.97,1000,0.0
