step,slice0:throughputs,slice1:throughputs,slice0:drop_rates,slice1:drop_rates,slice0:death_rates,slice1:death_rates,slice0:queue_sizes,slice1:queue_sizes,slice0:urgent_packets,slice1:urgent_packets,slice0:latency_per_packet,slice1:latency_per_packet,learner:throughputs,learner:queue_sizes
0,6802,8182,0,0,0,0,0.49031466666666595,0.1649153333333333,0.0,0.0,650.651,240.911,342,329.17
0,7647,8131,475,0,0,108,0.8869826666666668,0.14059200000000008,0.0,0.376,1348.348,190.789,342,987.17
0,8938,6555,137,0,0,1973,0.43108866666666695,0.2894846666666666,0.0,3.798,713.495,294.686,342,1474.074
0,7223,7438,0,0,0,1598,0.4370546666666666,0.21023133333333324,0.0,2.591,628.285,223.894,342,1499.658
0,8387,5844,359,0,0,2043,0.4390113333333341,0.2541026666666664,0.0,3.504,685.899,217.87,342,1499.658
0,7155,5599,0,0,0,3402,0.09657999999999993,0.32575200000000004,0.0,5.623,102.087,270.745,342,1499.658
0,8434,7221,0,0,0,771,0.46255733333333343,0.2260759999999998,0.0,1.465,726.007,264.943,342,1499.658
0,8541,5326,0,0,0,3150,0.2084313333333331,0.3074026666666662,0.0,5.52,323.259,240.67,342,1499.658
0,7829,6477,0,0,0,2021,0.21345466666666654,0.29337266666666645,0.0,3.85,319.736,299.789,342,1499.658
0,7326,6685,0,0,0,2311,0.09677266666666666,0.31648600000000016,0.0,4.628,111.262,331.936,342,1499.658
0,7525,6847,174,0,0,1123,0.618057333333334,0.17000799999999966,0.0,2.099,899.75,156.565,342,1499.658
0,6591,6285,953,0,0,2787,0.4169773333333338,0.21835133333333326,0.0,3.822,386.54,152.274,342,1499.658
0,5651,8077,2431,0,0,323,0.8792906666666679,0.0950993333333333,0.0,0.688,1428.052,120.03,342,1499.658
0,7236,7331,795,0,0,983,0.5692326666666669,0.17988133333333345,0.0,1.923,878.127,198.042,342,1499.658
0,8008,5895,281,0,0,2394,0.4712013333333336,0.24000333333333385,0.0,3.853,781.216,185.172,342,1499.658
0,8722,6159,185,0,0,2018,0.551618,0.2525433333333331,0.0,3.27,914.479,227.123,342,1499.658
0,7052,7148,553,0,0,1364,0.5006180000000005,0.1998913333333336,0.0,2.36,728.085,203.425,342,1499.658
0,7837,7074,440,0,0,1716,0.5205660000000002,0.19824199999999986,0.0,2.576,797.192,192.462,342,1499.658
0,7493,7089,245,0,0,1104,0.5014913333333335,0.18177066666666655,0.0,1.716,739.48,181.208,342,1499.658
0,5304,8365,1800,0,0,706,0.675144000000002,0.09275733333333314,0.0,1.112,846.108,110.261,342,1499.658
