step,slice0:throughputs,slice1:throughputs,slice0:drop_rates,slice1:drop_rates,slice0:death_rates,slice1:death_rates,slice0:queue_sizes,slice1:queue_sizes,slice0:urgent_packets,slice1:urgent_packets,slice0:latency_per_packet,slice1:latency_per_packet,learner:throughputs,learner:queue_sizes
0,5856,8364,641,0,0,112,0.576837333333334,0.18423199999999962,0.0,0.64,631.014,268.508,684,158.34
0,6969,7172,1220,0,0,1035,0.7747580000000003,0.17881800000000003,0.0,1.855,1304.068,192.687,684,474.34
0,8651,5616,321,0,0,2563,0.4616453333333326,0.29452866666666677,0.0,4.582,781.583,245.52,684,790.34
0,7971,5060,0,0,0,3450,0.1269119999999999,0.35170733333333376,0.0,5.901,188.973,296.489,684,1106.34
0,8098,5885,191,0,0,2437,0.484546000000001,0.26625799999999955,0.0,3.725,731.41,217.174,684,1411.952
0,7269,6498,0,0,0,2234,0.3100479999999997,0.32326800000000033,0.0,3.856,435.378,337.797,684,1499.316
0,7561,6191,0,0,0,2707,0.3296606666666669,0.30721333333333306,0.0,4.186,430.553,283.203,684,1499.316
0,8218,5871,774,0,0,1999,0.6687846666666664,0.24063733333333298,0.0,3.394,1096.303,200.405,684,1499.316
0,7134,7576,0,0,0,1514,0.35519000000000034,0.29082933333333294,0.0,3.206,470.735,350.885,684,1499.316
0,4383,8467,3011,0,0,0,0.9650133333333367,0.04543733333333333,0.0,0.0,1324.478,66.793,684,1499.316
0,7306,7552,805,0,0,546,0.8622526666666683,0.2592259999999996,0.0,1.414,1357.061,331.385,684,1499.316
0,3406,9012,4437,0,0,0,0.9936473333333352,0.04412533333333341,0.0,0.001,1317.083,86.785,684,1499.316
0,3933,8377,4076,0,0,0,0.9865859999999994,0.02962333333333335,0.0,0.0,1497.718,43.605,684,1499.316
0,2951,8594,5115,0,0,0,0.9954019999999997,0.012439333333333347,0.0,0.0,1326.236,19.38,684,1499.316
0,5790,7724,2256,0,0,853,0.8496520000000031,0.14038866666666658,0.0,1.726,1457.343,150.982,684,1499.316
0,4346,8481,3649,0,0,0,0.9859860000000004,0.029029333333333334,0.0,0.0,1543.699,43.391,684,1499.316
0,3602,8479,4375,0,0,0,0.9880600000000024,0.025620666666666653,0.0,0.0,1315.042,38.584,684,1499.316
0,4722,8588,3282,0,0,0,0.9873713333333347,0.033176000000000046,0.0,0.0,1536.184,49.764,684,1499.316
0,3309,8362,4846,0,0,0,0.9953746666666681,0.007304666666666656,0.0,0.0,1609.793,10.798,684,1499.316
0,4788,7536,3827,0,0,493,0.9194140000000011,0.0837593333333333,0.0,1.354,1527.643,69.89,684,1499.316
0,7190,7363,1038,0,0,1231,0.8202326666666679,0.17026866666666665,0.0,1.979,1254.841,169.35,684,1499.316
0,7165,7780,0,0,0,801,0.6782459999999999,0.2874306666666668,0.0,2.334,922.101,386.304,684,1499.316
0,6897,7551,1247,0,0,950,0.7752433333333328,0.20787133333333363,0.0,2.59,1167.851,246.404,684,1499.316
0,8216,6673,0,0,0,2066,0.5240286666666661,0.36967466666666615,0.0,4.294,813.941,415.449,684,1499.316
0,6559,7366,1780,0,0,1099,0.842848000000002,0.1857306666666668,0.0,2.059,1307.776,193.993,684,1499.316
0,8704,6152,0,0,0,2031,0.6545986666666662,0.3010126666666668,0.0,3.235,1018.701,300.371,684,1499.316
0,8124,5906,0,0,0,2706,0.18069733333333335,0.33160733333333386,0.0,4.697,271.932,307.136,684,1499.316
0,6585,7683,557,0,0,895,0.7278046666666678,0.18578533333333336,0.0,1.496,1039.386,217.068,684,1499.316
0,7450,7395,267,0,0,1444,0.6964993333333329,0.3222633333333338,0.0,3.288,1011.158,392.697,684,1499.316
0,8677,6084,118,0,0,2194,0.4767340000000008,0.3428873333333336,0.0,3.875,787.628,350.833,684,1499.316
0,7122,7223,627,0,0,1282,0.5447940000000009,0.24008000000000038,0.0,2.981,799.861,268.575,684,1499.316
0,8710,3604,0,0,0,5010,0.06339933333333336,0.40170933333333303,0.0,8.569,125.928,251.958,684,1499.316
0,7899,4071,0,0,0,4596,0.008485333333333333,0.39849200000000035,0.0,7.869,10.392,280.736,684,1499.316
0,6885,7719,264,0,0,706,0.5662100000000001,0.23424733333333347,0.0,1.66,784.83,298.566,684,1499.316
0,5334,8373,2284,0,0,539,0.8823980000000005,0.1505353333333334,0.0,0.995,1119.749,207.82,684,1499.316
0,3146,8539,4928,0,0,0,0.9971546666666666,0.0050213333333333325,0.0,0.0,1334.373,7.564,684,1499.316
0,2074,8494,6017,0,0,0,0.9985820000000006,0.0001873333333333334,0.0,0.0,1330.503,0.281,684,1499.316
0,1796,8625,6257,0,0,0,0.9987893333333335,0.00010866666666666665,0.0,0.0,1490.322,0.163,684,1499.316
0,2980,8491,5020,0,0,0,0.9967500000000012,0.004254000000000001,0.0,0.0,1907.535,6.211,684,1499.316
0,6775,7426,1729,0,0,470,0.9365499999999998,0.18782533333333326,0.0,0.909,1525.861,228.55,684,1499.316
0,8635,5187,0,0,0,3566,0.23522866666666642,0.3853306666666662,0.0,7.258,414.749,342.72,684,1499.316
0,7639,7042,0,0,0,1182,0.44122199999999984,0.23738600000000037,0.0,2.999,641.044,258.474,684,1499.316
0,8428,6494,0,0,0,2063,0.3789066666666662,0.3662933333333332,0.0,5.431,598.744,406.499,684,1499.316
0,8081,6199,0,0,0,2253,0.10064666666666656,0.36182466666666663,0.0,5.08,153.134,383.449,684,1499.316
0,7044,6253,0,0,0,2755,0.10473866666666663,0.33870599999999995,0.0,5.567,84.908,336.297,684,1499.316
0,7491,6995,52,0,0,1451,0.5404353333333328,0.24849333333333332,0.0,2.686,734.894,271.17,684,1499.316
0,8314,6473,355,0,0,1524,0.7096979999999997,0.2721313333333333,0.0,3.0,1175.711,279.831,684,1499.316
0,8561,6146,0,0,0,2443,0.20963599999999988,0.35307866666666765,0.0,4.636,350.017,360.651,684,1499.316
0,7425,5825,0,0,0,2942,0.22731799999999988,0.29988333333333334,0.0,5.107,312.339,261.041,684,1499.316
0,7306,7459,164,0,0,686,0.6917693333333335,0.2502479999999999,0.0,1.997,978.241,308.023,684,1499.316
0,7870,7005,647,0,0,1571,0.8725126666666666,0.3316973333333338,0.0,3.334,1362.941,389.168,684,1499.316
0,7576,7368,175,0,0,1141,0.7708646666666669,0.3284680000000004,0.0,3.922,1130.391,413.403,684,1499.316
0,7424,7356,517,0,0,1468,0.6606440000000001,0.2540746666666663,0.0,2.75,975.971,297.303,684,1499.316
0,7828,7078,20,0,0,1126,0.6901140000000002,0.24458266666666642,0.0,2.018,1009.513,276.752,684,1499.316
0,7054,7922,685,0,0,836,0.8180306666666683,0.29196266666666587,0.0,2.305,1166.229,388.258,684,1499.316
0,4801,8613,3236,0,0,0,0.9945533333333342,0.032354000000000015,0.0,0.0,1472.09,51.51,684,1499.316
0,3545,8414,4451,0,0,0,0.9972926666666672,0.00349199999999999,0.0,0.0,1317.969,5.429,684,1499.316
0,3748,8506,4263,0,0,0,0.9961660000000012,0.006589999999999994,0.0,0.0,1371.924,9.885,684,1499.316
0,1893,8429,6077,0,0,0,0.9987293333333312,4.200000000000002e-05,0.0,0.0,1308.637,0.063,684,1499.316
0,1234,8522,6804,0,0,0,0.9991719999999998,4.400000000000001e-05,0.0,0.0,1288.135,0.066,684,1499.316
0,2048,8402,5879,0,0,0,0.9985933333333347,0.00013400000000000006,0.0,0.0,1784.155,0.201,684,1499.316
0,4226,8439,3825,0,0,0,0.9961166666666675,0.00567533333333333,0.0,0.0,1939.069,7.831,684,1499.316
0,7840,7110,337,0,0,953,0.8603266666666659,0.29210266666666623,0.0,3.128,1344.8,352.224,684,1499.316
0,8087,6899,0,0,0,1743,0.6549053333333337,0.3808633333333335,0.0,5.538,1008.5,460.257,684,1499.316
0,8488,6446,0,0,0,1884,0.6342506666666675,0.3605033333333337,0.0,5.441,994.05,395.809,684,1499.316
0,7806,7169,0,0,0,1415,0.5093999999999996,0.35623466666666714,0.0,4.763,747.644,436.581,684,1499.316
0,7766,7209,0,0,0,1281,0.606589333333334,0.3383393333333336,0.0,4.152,878.711,423.567,684,1499.316
0,8302,6652,0,0,0,1998,0.4958320000000001,0.37475600000000053,0.0,5.332,775.36,429.423,684,1499.316
0,8334,6602,0,0,0,1675,0.5093166666666669,0.36376399999999987,0.0,4.418,793.28,415.648,684,1499.316
0,7627,7320,0,0,0,1241,0.5057079999999998,0.34469933333333325,0.0,4.141,732.278,432.01,684,1499.316
0,7811,7134,0,0,0,1830,0.5641059999999999,0.35806199999999927,0.0,4.722,824.172,425.822,684,1499.316
0,8280,6658,0,0,0,1698,0.41669399999999973,0.3562719999999998,0.0,5.131,669.663,412.251,684,1499.316
0,8652,6145,0,0,0,2088,0.4651293333333325,0.3157119999999999,0.0,4.201,716.521,311.853,684,1499.316
0,8042,6189,0,0,0,2343,0.3436213333333332,0.2812973333333333,0.0,3.737,515.432,258.519,684,1499.316
0,7474,6915,0,0,0,1604,0.21209866666666682,0.36214999999999925,0.0,3.54,301.544,431.242,684,1499.316
0,8441,5183,0,0,0,3221,0.11097266666666664,0.37342599999999965,0.0,6.63,183.063,334.119,684,1499.316
0,5878,7425,691,0,0,1441,0.501989333333334,0.20084466666666692,0.0,2.84,592.717,219.185,684,1499.316
0,5822,8106,2381,0,0,0,0.9669913333333351,0.10075533333333339,0.0,0.0,1496.804,134.941,684,1499.316
0,7415,7504,1044,0,0,966,0.8941879999999998,0.26524400000000004,0.0,2.906,1398.378,327.88,684,1499.316
0,7585,7400,13,0,0,1053,0.7131706666666665,0.35630800000000057,0.0,3.716,1017.611,462.45,684,1499.316
0,7020,7909,1055,0,0,575,0.922405333333332,0.3160999999999993,0.0,2.339,1401.364,431.664,684,1499.316
0,6177,8785,1558,0,0,182,0.966506000000002,0.3168006666666664,0.0,1.327,1282.503,482.815,684,1499.316
0,6737,8082,1245,0,0,0,0.9852820000000017,0.0990106666666667,0.0,0.0,1589.509,137.588,684,1499.316
0,5958,8984,2055,0,0,0,0.9920280000000028,0.22587733333333382,0.0,0.0,1423.198,350.148,684,1499.316
0,5707,8542,2203,0,0,0,0.9948486666666677,0.009003999999999983,0.0,0.0,1519.471,13.506,684,1499.316
0,5900,8551,2088,0,0,0,0.9947020000000016,0.01535600000000001,0.0,0.0,1504.405,22.918,684,1499.316
0,6135,8458,1741,0,0,0,0.9938246666666652,0.016359333333333306,0.0,0.0,1491.979,24.496,684,1499.316
0,5303,8489,2635,0,0,0,0.9960786666666686,0.007444666666666632,0.0,0.0,1434.515,11.326,684,1499.316
0,4471,8581,3521,0,0,0,0.996854000000006,0.0015239999999999978,0.0,0.0,1444.142,2.286,684,1499.316
0,4829,8388,2978,0,0,0,0.9959820000000027,0.001740666666666669,0.0,0.0,1583.331,2.611,684,1499.316
0,5410,8406,2649,0,0,0,0.990984000000001,0.03310200000000001,0.0,0.0,1449.073,49.593,684,1499.316
0,5842,8422,2110,0,0,0,0.9902266666666669,0.02409199999999998,0.0,0.0,1545.879,35.595,684,1499.316
0,6176,8566,1771,0,0,0,0.991566666666669,0.030637333333333364,0.0,0.0,1463.056,46.559,684,1499.316
0,6520,8162,1478,0,0,0,0.9915180000000002,0.11392800000000006,0.0,0.0,1515.442,164.606,684,1499.316
0,6567,8411,1328,0,0,0,0.9775260000000018,0.22245333333333342,0.0,0.0,1460.094,331.66,684,1499.316
0,6676,8303,1300,0,0,51,0.9835753333333364,0.27326799999999984,0.0,0.369,1492.777,396.954,684,1499.316
0,7709,7283,463,0,0,1184,0.9548286666666675,0.3887479999999997,0.0,5.641,1482.577,497.139,684,1499.316
0,8216,6775,13,0,0,1771,0.7883079999999988,0.3927926666666664,0.0,7.309,1208.397,466.466,684,1499.316
0,8007,6978,0,0,0,1576,0.6876546666666669,0.38328533333333326,0.0,6.39,1031.708,463.184,684,1499.316
0,7829,7135,0,0,0,1412,0.7168693333333337,0.3591073333333326,0.0,4.58,1063.863,442.368,684,1499.316
0,8578,6380,0,0,0,2075,0.688352,0.36822400000000016,0.0,5.164,1096.409,407.493,684,1499.316
0,8581,5767,0,0,0,2822,0.27967466666666635,0.3800293333333338,0.0,6.772,444.692,370.359,684,1499.316
0,7592,6730,0,0,0,2052,0.29302599999999995,0.32035199999999997,0.0,5.098,429.186,351.302,684,1499.316
0,7712,6206,0,0,0,2310,0.16594200000000014,0.3217559999999999,0.0,4.956,230.92,322.493,684,1499.316
0,8112,6747,0,0,0,1456,0.486357333333333,0.2980960000000001,0.0,3.318,741.302,327.97,684,1499.316
0,7431,7426,0,0,0,1140,0.5820733333333329,0.32863266666666674,0.0,3.373,822.746,416.737,684,1499.316
0,8184,6746,0,0,0,1821,0.4729126666666671,0.369948666666666,0.0,4.825,733.207,425.002,684,1499.316
0,7620,7282,0,0,0,1443,0.6227139999999995,0.3328119999999996,0.0,3.889,879.979,413.98,684,1499.316
0,7964,6910,48,0,0,1310,0.678536000000001,0.31917799999999985,0.0,3.365,1019.475,372.333,684,1499.316
0,5782,8745,2184,0,0,48,0.9582060000000008,0.1618906666666666,0.0,0.747,1376.282,255.274,684,1499.316
0,4611,8719,3301,0,0,101,0.9681020000000019,0.14359133333333324,0.0,0.305,1226.146,211.78,684,1499.316
0,5225,8528,2890,0,0,0,0.986899333333334,0.10834199999999991,0.0,0.0,1659.078,162.263,684,1499.316
0,5116,8558,2912,0,0,0,0.9946053333333332,0.05955666666666669,0.0,0.0,1290.605,89.585,684,1499.316
0,6240,8117,1734,0,0,0,0.9825326666666667,0.12565600000000005,0.0,0.0,1714.246,179.564,684,1499.316
0,7107,7891,791,0,0,449,0.9837973333333334,0.3727566666666664,0.0,3.963,1500.729,518.033,684,1499.316
0,8085,6915,2,0,0,1656,0.8726173333333331,0.39917333333333327,0.0,7.944,1327.189,481.242,684,1499.316
0,7570,7428,531,0,0,1097,0.9773766666666661,0.3915620000000004,0.0,6.612,1461.262,509.806,684,1499.316
0,7642,7358,210,0,0,1160,0.9240213333333344,0.39230333333333356,0.0,7.313,1353.245,510.219,684,1499.316
0,7131,7865,844,0,0,554,0.9809480000000002,0.3818679999999997,0.0,4.588,1480.588,532.014,684,1499.316
0,7088,7912,914,0,0,558,0.9908453333333329,0.38333066666666676,0.0,5.197,1479.855,537.505,684,1499.316
0,7587,7413,293,0,0,1265,0.9656653333333342,0.401418666666667,0.0,7.644,1459.261,514.767,684,1499.316
0,7101,7898,859,0,0,564,0.9864853333333353,0.3863920000000005,0.0,5.058,1480.886,537.169,684,1499.316
0,6984,8016,1064,0,0,504,0.989419333333335,0.3838620000000007,0.0,4.242,1460.944,541.951,684,1499.316
0,7493,7502,596,0,0,975,0.9800720000000019,0.38826399999999966,0.0,6.004,1509.461,511.622,684,1499.316
0,8072,6928,17,0,0,1660,0.9329726666666673,0.3984013333333338,0.0,7.907,1399.391,481.621,684,1499.316
0,8061,6939,4,0,0,1541,0.8976799999999981,0.39324599999999954,0.0,7.653,1360.107,482.421,684,1499.316
0,7805,7195,150,0,0,1272,0.9616826666666674,0.39268933333333317,0.0,7.709,1443.744,500.446,684,1499.316
0,7527,7467,547,0,0,1095,0.9646946666666651,0.3901619999999996,0.0,6.475,1436.3,509.674,684,1499.316
0,7961,7038,54,0,0,1467,0.9358280000000012,0.39471200000000006,0.0,7.642,1411.915,488.751,684,1499.316
0,7096,7904,709,0,0,614,0.9801973333333345,0.38879866666666574,0.0,5.844,1431.366,541.285,684,1499.316
0,7491,7509,609,0,0,834,0.9856393333333333,0.38591199999999964,0.0,7.015,1488.006,519.695,684,1499.316
0,7238,7762,713,0,0,724,0.9876900000000003,0.3879219999999999,0.0,6.166,1464.138,530.582,684,1499.316
0,6657,8343,1333,0,0,233,0.9936379999999988,0.3820433333333335,0.0,3.28,1492.242,558.169,684,1499.316
0,6877,8123,1223,0,0,349,0.9934846666666657,0.3821333333333339,0.0,4.682,1490.645,549.64,684,1499.316
0,7217,7782,862,0,0,702,0.9853326666666673,0.3843,0.0,5.274,1512.271,524.683,684,1499.316
0,6934,8066,981,0,0,421,0.9906500000000004,0.37652066666666684,0.0,4.261,1456.202,535.015,684,1499.316
0,6979,8018,1011,0,0,480,0.9885566666666665,0.37005600000000033,0.0,4.544,1467.779,527.877,684,1499.316
0,6633,8367,1329,0,0,83,0.9930853333333314,0.3462539999999998,0.0,0.563,1500.232,509.669,684,1499.316
0,7250,7750,661,0,0,835,0.979399333333333,0.3900866666666665,0.0,5.698,1457.606,527.892,684,1499.316
0,6994,8005,974,0,0,415,0.9867566666666673,0.3753686666666675,0.0,4.046,1492.41,535.465,684,1499.316
0,7679,7321,348,0,0,1038,0.9236673333333336,0.37246133333333326,0.0,4.157,1415.642,487.339,684,1499.316
0,7534,7465,458,0,0,820,0.9227333333333332,0.3365573333333333,0.0,2.626,1367.384,440.242,684,1499.316
0,7882,7117,205,0,0,1424,0.9415553333333337,0.38885199999999986,0.0,6.5,1430.678,485.599,684,1499.316
0,7831,7166,167,0,0,1281,0.9390146666666667,0.38094799999999956,0.0,5.47,1397.768,485.267,684,1499.316
0,8052,6948,159,0,0,1377,0.9479979999999992,0.38454733333333385,0.0,5.802,1439.305,475.228,684,1499.316
0,9297,5689,0,0,0,2845,0.5949893333333341,0.38832599999999967,0.0,6.731,1012.805,384.488,684,1499.316
0,6824,6771,0,0,0,2186,0.26031066666666663,0.27015466666666615,0.0,4.921,278.892,271.361,684,1499.316
